#Organism Name,Organism Groups,Assembly,Size(Mb),GC%
"Melandrium yellow fleck virus","Viruses;Other;Bromoviridae","GCA_000884355.1",0.008535,41.7441
"Epizootic hemorrhagic disease virus (serotype 1 / strain New Jersey)","Viruses;Other;Reoviridae","GCA_000885335.1",0.019405,42.1526
"Tomato leaf curl Sulawesi virus","Viruses;Other;Geminiviridae","GCA_000886855.1",0.002751,41.3
"Velvet bean severe mosaic virus","Viruses;Other;Geminiviridae","GCA_000884375.1",0.00539,40.2789
"HMO Astrovirus A","Viruses;Other;Astroviridae","GCA_000884395.1",0.006534,43.5
"Barfin flounder nervous necrosis virus","Viruses;Other;Nodaviridae","GCA_000884415.1",0.004534,53.4155
"Tiger puffer nervous necrosis virus","Viruses;Other;Nodaviridae","GCA_000886035.1",0.004534,52.5686
"Saccharum streak virus","Viruses;Other;Geminiviridae","GCA_000886895.1",0.002744,53.5
"Stretch Lagoon orbivirus","Viruses;Other;Reoviridae","GCA_000886715.1",0.006725,42.9116
"Primula malacoides virus China/Mar2007","Viruses;Other;Partitiviridae","GCA_000885855.1",0.004734,40.9864
"Cassava virus C","Viruses;Other;Botourmiaviridae","GCA_000885215.1",0.004835,50.7801
"Tomato leaf curl Hainan virus","Viruses;Other;Geminiviridae","GCA_002824105.1",0.002756,43.9
"Sweet potato leaf curl Canary virus","Viruses;Other;Geminiviridae","GCA_000884435.1",0.002807,44.6
"Sweet potato leaf curl Lanzarote virus","Viruses;Other;Geminiviridae","GCA_000886055.1",0.002814,45
"Drosophila melanogaster totivirus SW-2009a","Viruses;Other;Totiviridae","GCA_000884455.1",0.00678,42.3
"Butterbur mosaic virus","Viruses;Other;Betaflexiviridae","GCA_000886075.1",0.008662,44.5
"Sodalis phage SO1","Viruses;Other;Siphoviridae","GCA_000886975.1",0.045169,54.6
"Pseudomonas phage phi-2","Viruses;Other;Autographiviridae","GCA_000886135.1",0.043144,58.9
"Tomato leaf curl Cameroon virus","Viruses;Other;Geminiviridae","GCA_000885495.1",0.002808,42.2
"Sweet potato leaf curl Bengal virus","Viruses;Other;Geminiviridae","GCA_000886995.1",0.002823,44.5
"Tomato yellow leaf curl Thailand betasatellite","Viruses;Other;Tolecusatellitidae","GCA_000845625.1",0.001337,37.3
"Klebsiella phage KP32","Viruses;Other;Autographiviridae","GCA_000884535.1",0.041119,52.4
"Klebsiella phage KP34","Viruses;Other;Autographiviridae","GCA_000886155.1",0.043809,54.1
"Mycobacterium phage ET08","Viruses;Other;Myoviridae","GCA_000885515.1",0.155445,64.6
"Vibrio phage N4","Viruses;Other;Autographiviridae","GCA_000887015.1",0.038497,42.8
"Enterococcus phage phiFL3A","Viruses;Other;Siphoviridae","GCA_000884555.1",0.039576,34.5
"Enterococcus phage phiFL1A","Viruses;Other;Siphoviridae","GCA_000886175.1",0.038764,34
"Streptococcus virus phiAbc2","Viruses;Other;Siphoviridae","GCA_000885535.1",0.034882,39
"Enterococcus phage phiFL4A","Viruses;Other;Siphoviridae","GCA_000887035.1",0.037856,37.8
"Enterococcus phage phiFL2A","Viruses;Other;Siphoviridae","GCA_000884575.1",0.03627,34.6
"Anguillid herpesvirus 1","Viruses;Other;Alloherpesviridae","GCA_000886195.1",0.248526,53
"Shigella phage Ag3","Viruses;Other;Ackermannviridae","GCA_000888035.1",0.158006,50.4
"Mycobacterium virus Peaches","Viruses;Other;Siphoviridae","GCA_000887055.1",0.051376,63.9
"Fort Morgan virus","Viruses;Other;Togaviridae","GCA_000885435.1",0.011381,48.6
"Vibrio phage SIO-2","Viruses;Other;Siphoviridae","GCA_000896615.1",0.081184,45
"Synechococcus phage S-SSM4","Viruses;Other;Myoviridae","GCA_000905555.1",0.182801,39.4
"Cyanophage SS120-1","Viruses;Other;Autographiviridae","GCA_000907035.1",0.046997,40.5
"Acidianus spindle-shaped virus 1","Viruses;Other;Fuselloviridae","GCA_000886935.1",0.024186,37.7
"Sulfolobus spindle-shaped virus 6","Viruses;Other;Fuselloviridae","GCA_000884475.1",0.015684,38.2
"Sulfolobus spindle-shaped virus 7","Viruses;Other;Fuselloviridae","GCA_000886095.1",0.017602,39
"Felid alphaherpesvirus 1","Viruses;Other;Herpesviridae","GCA_000885455.1",0.135797,45.8
"Cotton leaf curl Gezira alphasatellite","Viruses;Other;Alphasatellitidae","GCA_003073075.1",0.001367,40.5
"Delftia phage PhiW-14","Viruses;Other;Myoviridae","GCA_000888055.1",0.157486,56.3
"Clavibacter phage CMP1","Viruses;Other;Siphoviridae","GCA_000887075.1",0.058652,57
"Pseudomonas phage LIT1","Viruses;Other;Podoviridae","GCA_000884615.1",0.072544,55
"Pseudomonas phage LUZ7","Viruses;Other;Podoviridae","GCA_000886235.1",0.074901,53.2
"Marseillevirus marseillevirus","Viruses;Other;Marseilleviridae","GCA_000887095.1",0.368454,44.7
"Haloarcula hispanica pleomorphic virus 1","Viruses;Other;Pleolipoviridae","GCA_000884635.1",0.008082,55.8
"Pseudalatia unipuncta granulovirus","Viruses;Other;Baculoviridae","GCA_000886255.1",0.176677,39.8
"Porcine circovirus type 1/2a","Viruses;Other;Circoviridae","GCA_000888095.1",0.001767,49.1
"California sea lion polyomavirus 1","Viruses;Other;Polyomaviridae","GCA_000887115.1",0.005112,42.7
"Croton yellow vein mosaic alphasatellite","Viruses;Other;Alphasatellitidae","GCA_000888115.1",0.001347,40
"Cotton leaf curl Burewala betasatellite","Viruses;Other;Tolecusatellitidae","GCA_000887135.1",0.001354,40.5
"Cotton leaf curl Burewala alphasatellite","Viruses;Other;Alphasatellitidae","GCA_000884675.1",0.001366,42.3
"Pseudocowpox virus","Viruses;Other;Poxviridae","GCA_000886295.1",0.145289,65
"Olive latent virus 3","Viruses;Other;Tymoviridae","GCA_000888135.1",0.007148,56.2
"Mycobacterium virus Ardmore","Viruses;Other;Siphoviridae","GCA_000887155.1",0.052141,61.5
"Phlebiopsis gigantea mycovirus dsRNA 1","Viruses;Other;Totiviridae","GCA_000888155.1",0.011563,57
"Klebsiella phage KP15","Viruses;Other;Myoviridae","GCA_000887175.1",0.174436,41.8
"Sulfitobacter phage pCB2047-C","Viruses;Other;Podoviridae","GCA_000906855.1",0.040931,59
"Sulfitobacter phage pCB2047-A","Viruses;Other;Podoviridae","GCA_000904375.1",0.040929,58.8
"Sulfitobacter phage phiCB2047-B","Viruses;Other;Podoviridae","GCA_000905995.1",0.074485,43
"Rhodobacter phage RcNL1","Viruses;Other;Siphoviridae","GCA_004881065.1",0.062507,65.2
"Psychrobacter phage pOW20-A","Viruses;Other;Myoviridae","GCA_000905395.1",0.040803,44.1
"Loktanella phage pCB2051-A","Viruses;Other;Siphoviridae","GCA_000906875.1",0.056958,55
"Vibrio phage pYD21-A","Viruses;Other;Siphoviridae","GCA_000904395.1",0.046917,43.9
"Aeromonas phage pIS4-A","Viruses;Other;Siphoviridae","GCA_002710125.1",0.047624,47.3
"Vibrio phage pYD38-A","Viruses;Other;Siphoviridae","GCA_000908715.1",0.047552,47.3
"Pseudoalteromonas phage pYD6-A","Viruses;Other;Podoviridae","GCA_000906015.1",0.076802,38.7
"Paenibacillus phage PG1","Viruses;Other;Siphoviridae","GCA_000908775.1",0.037644,42.4
"Rhizobium phage RR1-A","Viruses;Other;Myoviridae","GCA_000910255.1",0.053102,57.2
"Rhodobacter phage RC1","Viruses;Other;Siphoviridae","GCA_000905415.1",0.039573,62.3
"Rhodovulum phage RS1","Viruses;Other;Siphoviridae","GCA_000906895.1",0.040231,62.1
"Vibrio phage VD1","Viruses;Other;Myoviridae","GCA_004875805.1",0.081013,44.4
"Vibrio phage PWH3a-P1","Viruses;Other;Myoviridae","GCA_000904415.1",0.129155,35.5
"Escherichia phage D108","Viruses;Other;Myoviridae","GCA_000884495.1",0.037235,51.8
"Streptococcus virus ALQ132","Viruses;Other;Siphoviridae","GCA_000886115.1",0.035525,39.4
"Xylella phage Xfas53","Viruses;Other;Podoviridae","GCA_000885475.1",0.036674,56.8
"Sclerotinia sclerotiorum hypovirulence associated DNA virus 1","Viruses;Other;Genomoviridae","GCA_000886735.1",0.002166,47.2
"Francolinus leucoscepus papillomavirus 1","Viruses;Other;Papillomaviridae","GCA_000884255.1",0.007498,52.9
"Synechococcus phage S-CBP4","Viruses;Other;Autographiviridae","GCA_004800935.1",0.041824,44.3
"Synechococcus phage S-CBP42","Viruses;Other;Autographiviridae","GCA_001503235.1",0.045218,54.6
"Silicibacter phage DSS3-P1","Viruses;Other;Siphoviridae","GCA_004875665.1",0.060467,63.8
"Micromonas pusilla virus 12T","Viruses;Other;Phycodnaviridae","GCA_000906035.1",0.205622,39.8
"Phaeocystis globosa virus 12T","Viruses;Other;Phycodnaviridae","GCA_006118515.1",0.460002,32
"Phaeocystis globosa virus 14T","Viruses;Other;Phycodnaviridae","GCA_003225935.1",0.452892,32
"Synechococcus phage S-CBM2","Viruses;Other;Myoviridae","GCA_010974635.1",0.180892,39.7
"Ostreococcus lucimarinus virus OlV3","Viruses;Other;Phycodnaviridae","GCA_003226055.1",0.191242,41.4
"Ostreococcus lucimarinus virus OlV4","Viruses;Other;Phycodnaviridae","GCA_003225975.1",0.216925,40.3
"Ostreococcus lucimarinus virus OlV5","Viruses;Other;Phycodnaviridae","GCA_000905435.1",0.186468,41.6
"Ostreococcus lucimarinus virus OlV6","Viruses;Other;Phycodnaviridae","GCA_003226015.1",0.184949,41.7
"Synechococcus phage S-CAM1","Viruses;Other;Myoviridae","GCA_000906915.1",0.198013,43
"Halorubrum phage CGphi46","Viruses;Other;Siphoviridae","GCA_000909335.1",0.039784,65.1
"Salicola phage CGphi29","Viruses;Other;Siphoviridae","GCA_000904435.1",0.040695,56.4
"Emiliania huxleyi virus PS401","Viruses;Other;Phycodnaviridae","GCA_003225875.1",0.30152,60.1
"Synechococcus phage S-RIP2","Viruses;Other;Autographiviridae","GCA_000906055.1",0.045728,47.3
"Synechococcus phage S-RIP1","Viruses;Other;Autographiviridae","GCA_000905455.1",0.044892,42.9
"Synechococcus phage S-IOM18","Viruses;Other;Myoviridae","GCA_000908735.1",0.171797,40.6
"Synechococcus phage S-SKS1","Viruses;Other;Myoviridae","GCA_000904455.1",0.208007,36
"Emiliania huxleyi virus 201","Viruses;Other;Phycodnaviridae","GCA_010974645.1",0.407301,40.5
"Emiliania huxleyi virus 202","Viruses;Other;Phycodnaviridae","GCA_010974655.1",0.407516,40.3
"Emiliania huxleyi virus 203","Viruses;Other;Phycodnaviridae","GCA_010974665.1",0.40052,40.1
"Emiliania huxleyi virus 207","Viruses;Other;Phycodnaviridae","GCA_010974675.1",0.421891,40.5
"Emiliania huxleyi virus 208","Viruses;Other;Phycodnaviridae","GCA_010974685.1",0.411003,40.4
"Emiliania huxleyi virus 88","Viruses;Other;Phycodnaviridae","GCA_010974695.1",0.397298,40.2
"Emiliania huxleyi virus 84","Viruses;Other;Phycodnaviridae","GCA_003258235.1",0.39662,40.2
"Dunaliella viridis virus SI2","Viruses;Other;Podoviridae","GCA_000920355.1",0.037328,62.7
"Tetraselmis viridis virus S20","Viruses;Other;Siphoviridae","GCA_000906075.1",0.038987,61.2
"Tetraselmis viridis virus SI1","Viruses;Other;Siphoviridae","GCA_000905475.1",0.039398,61.2
"Prochlorococcus phage P-SSM3","Viruses;Other;Myoviridae","GCA_000907775.1",0.179063,36.7
"Prochlorococcus phage P-SSM5","Viruses;Other;Myoviridae","GCA_002991095.1",0.252013,35.5
"Vibrio phage VBP32","Viruses;Other;Podoviridae","GCA_000906955.1",0.076718,42.5
"Vibrio phage VBP47","Viruses;Other;Podoviridae","GCA_000904475.1",0.076705,42.5
"Vibrio phage VBM1","Viruses;Other;Myoviridae","GCA_000906095.1",0.038374,42.3
"Vibrio phage 11895-B1","Viruses;Other;Myoviridae","GCA_000905495.1",0.126434,35.5
"Vibrio phage VBpm10","Viruses;Other;Myoviridae","GCA_004875825.1",0.033314,45.9
"Sugarcane streak mosaic virus","Viruses;Other;Potyviridae","GCA_000887195.1",0.009782,43.2
"Synechococcus phage S-CBP3","Viruses;Other;Autographiviridae","GCA_000925935.1",0.045871,46.9
"Sunflower chlorotic mottle virus","Viruses;Other;Potyviridae","GCA_000886335.1",0.009965,40.7
"Okra yellow mosaic Mexico virus","Viruses;Other;Geminiviridae","GCA_000889735.1",0.005194,46.2046
"Torque teno mini virus 8","Viruses;Other;Anelloviridae","GCA_000887215.1",0.00291,37.8
"Torque teno virus 4","Viruses;Other;Anelloviridae","GCA_000886355.1",0.00369,53.6
"Torque teno sus virus 1a","Viruses;Other;Anelloviridae","GCA_000888195.1",0.002878,51.6
"Torque teno canis virus","Viruses;Other;Anelloviridae","GCA_000889755.1",0.002797,54.6
"Torque teno felis virus","Viruses;Other;Anelloviridae","GCA_000887235.1",0.002064,54
"Torque teno virus 28","Viruses;Other;Anelloviridae","GCA_000888895.1",0.003629,51.7
"Torque teno virus 27","Viruses;Other;Anelloviridae","GCA_000888215.1",0.003729,53.4
"Torque teno virus 12","Viruses;Other;Anelloviridae","GCA_000889775.1",0.003759,50.8
"Torque teno virus 10","Viruses;Other;Anelloviridae","GCA_000887255.1",0.00377,51.2
"Torque teno virus 14","Viruses;Other;Anelloviridae","GCA_000888915.1",0.003899,56.2
"Torque teno virus 19","Viruses;Other;Anelloviridae","GCA_000888235.1",0.003808,53.8
"Torque teno virus 26","Viruses;Other;Anelloviridae","GCA_000889795.1",0.003798,56.9
"Torque teno virus 7","Viruses;Other;Anelloviridae","GCA_000887275.1",0.003736,48.4
"Torque teno virus 3","Viruses;Other;Anelloviridae","GCA_000888935.1",0.003748,51.4
"Torque teno mini virus 7","Viruses;Other;Anelloviridae","GCA_000888255.1",0.002952,36.2
"Torque teno virus 25","Viruses;Other;Anelloviridae","GCA_000889815.1",0.003763,53.8
"Torque teno virus 8","Viruses;Other;Anelloviridae","GCA_000887295.1",0.00379,50.9
"Torque teno tamarin virus","Viruses;Other;Anelloviridae","GCA_000888955.1",0.003371,52.8
"Torque teno mini virus 2","Viruses;Other;Anelloviridae","GCA_000888275.1",0.002765,39.4
"Torque teno douroucouli virus","Viruses;Other;Anelloviridae","GCA_000889835.1",0.003718,60.3
"Torque teno mini virus 3","Viruses;Other;Anelloviridae","GCA_000887315.1",0.002897,38
"Torque teno mini virus 5","Viruses;Other;Anelloviridae","GCA_000888975.1",0.002908,37.1
"Torque teno mini virus 4","Viruses;Other;Anelloviridae","GCA_000888295.1",0.002785,39.9
"Torque teno virus 16","Viruses;Other;Anelloviridae","GCA_000889855.1",0.003818,51.1
"Torque teno midi virus 2","Viruses;Other;Anelloviridae","GCA_000887335.1",0.003253,42.9
"Torque teno virus 6","Viruses;Other;Anelloviridae","GCA_000888995.1",0.003705,50
"Torque teno mini virus 6","Viruses;Other;Anelloviridae","GCA_000888315.1",0.002897,37.4
"Torque teno virus 15","Viruses;Other;Anelloviridae","GCA_000889875.1",0.003787,51.1
"Torque teno mini virus 1","Viruses;Other;Anelloviridae","GCA_000887355.1",0.002856,38.2
"Sulfolobus turreted icosahedral virus 2","Viruses;Other;Turriviridae","GCA_000889015.1",0.016622,36.7
"Torque teno sus virus 1b","Viruses;Other;Anelloviridae","GCA_001008435.1",0.002872,50.5
"Freesia mosaic virus","Viruses;Other;Potyviridae","GCA_000889895.1",0.009489,42.9
"Providence virus","Viruses;Other;Carmotetraviridae","GCA_000887375.1",0.006155,51.8
"Chiltepin yellow mosaic virus","Viruses;Other;Tymoviridae","GCA_000889035.1",0.006517,48.9
"Sida golden mottle virus","Viruses;Other;Geminiviridae","GCA_000888355.1",0.005184,44.7628
"Slow bee paralysis virus","Viruses;Other;Iflaviridae","GCA_000887395.1",0.009505,37.5
"Abutilon Brazil virus","Viruses;Other;Geminiviridae","GCA_000889055.1",0.005271,46.4576
"Soybean mild mottle virus","Viruses;Other;Geminiviridae","GCA_000888375.1",0.002768,44.7
"Soybean chlorotic blotch virus","Viruses;Other;Geminiviridae","GCA_000889935.1",0.005355,44.4722
"Bettongia penicillata papillomavirus 1","Viruses;Other;Papillomaviridae","GCA_000887415.1",0.007737,44.2
"Human papillomavirus 121","Viruses;Other;Papillomaviridae","GCA_000889075.1",0.007342,37.7
"Streptomyces phage phiSASD1","Viruses;Other;Siphoviridae","GCA_000888395.1",0.037068,66.3
"Broome virus","Viruses;Other;Reoviridae","GCA_000889955.1",0.022727,42.1395
"Panax virus Y","Viruses;Other;Potyviridae","GCA_000887435.1",0.00975,40.2
"Enterobacteria phage IME08","Viruses;Other;Myoviridae","GCA_000889095.1",0.172253,39.6
"Hyperthermophilic Archaeal Virus 2","Viruses;unclassified archaeal viruses;unclassified","GCA_000888415.1",0.017666,52.1
"Hyperthermophilic Archaeal Virus 1","Viruses;unclassified viruses;unclassified","GCA_000889975.1",0.022743,46.2
"Turnip curly top virus","Viruses;Other;Geminiviridae","GCA_000887455.1",0.002981,42
"Prochlorococcus phage P-SSP3","Viruses;Other;Autographiviridae","GCA_000904555.1",0.046198,37.9
"Prochlorococcus phage P-SSP6","Viruses;Other;Autographiviridae","GCA_002630285.1",0.047039,39.2
"Prochlorococcus phage P-GSP1","Viruses;Other;Autographiviridae","GCA_000906175.1",0.044945,39.6
"Prochlorococcus phage P-RSP2","Viruses;Other;Autographiviridae","GCA_009674125.1",0.042257,34
"Tetraselmis viridis virus N1","Viruses;unclassified viruses;unclassified","GCA_003225995.1",0.031067,53.7
"Tetraselmis viridis virus S1","Viruses;unclassified viruses;unclassified","GCA_000906975.1",0.026407,54
"Cellulophaga phage phi3:1","Viruses;Other;Myoviridae","GCA_002600505.1",0.054427,33.4
"Synechococcus phage S-CBP2","Viruses;Other;Autographiviridae","GCA_000925075.1",0.046237,55
"Synechococcus phage S-CBS4","Viruses;Other;Siphoviridae","GCA_000896775.1",0.06942,50.8
"Cellulophaga phage phiSM","Viruses;Other;Myoviridae","GCA_000904495.1",0.044557,33.9
"Cellulophaga phage phiST","Viruses;Other;Siphoviridae","GCA_000906115.1",0.079114,30.2
"Bidens mottle virus","Viruses;Other;Potyviridae","GCA_000889115.1",0.009741,41.7
"Pepper yellow mosaic virus","Viruses;Other;Potyviridae","GCA_000889995.1",0.009745,42.4
"Fenneropenaeus chinensis hepandensovirus","Viruses;Other;Parvoviridae","GCA_000887475.1",0.006085,39.4
"Bocavirus gorilla/GBoV1/2009","Viruses;Other;Parvoviridae","GCA_000889135.1",0.004944,41.1
"Spissistilus festinus virus 1","Viruses;dsRNA viruses;unclassified","GCA_000888455.1",0.007951,59
"Circulifer tenellus virus 1","Viruses;dsRNA viruses;unclassified","GCA_000890015.1",0.008086,57.2
"Trichodysplasia spinulosa-associated polyomavirus","Viruses;Other;Polyomaviridae","GCA_000887495.1",0.005232,40.1
"Bundibugyo ebolavirus","Viruses;Other;Filoviridae","GCA_000889155.1",0.01894,42
"Tai Forest ebolavirus","Viruses;Other;Filoviridae","GCA_000888475.1",0.018935,42.3
"Melon chlorotic mosaic virus","Viruses;Other;Geminiviridae","GCA_000887515.1",0.005235,42.9546
"Human polyomavirus 7","Viruses;Other;Polyomaviridae","GCA_000889175.1",0.004952,42.9
"Human polyomavirus 6","Viruses;Other;Polyomaviridae","GCA_000888495.1",0.004926,42.7
"Passerivirus A1","Viruses;Other;Picornaviridae","GCA_000890055.1",0.008035,57.9
"Oscivirus A1","Viruses;Other;Picornaviridae","GCA_000887535.1",0.007641,46.9
"Oscivirus A2","Viruses;Other;Picornaviridae","GCA_000889195.1",0.007678,46.6
"Clostridium phage phiCTP1","Viruses;Other;Siphoviridae","GCA_000890075.1",0.059199,31.3
"Mycobacterium virus Angelica","Viruses;Other;Siphoviridae","GCA_000887555.1",0.059598,66.4
"Mycobacterium virus Crimd","Viruses;Other;Siphoviridae","GCA_000889215.2",0.059798,66.9
"Staphylococcus virus SAP26","Viruses;Other;Siphoviridae","GCA_000888535.1",0.041207,34
"Mycobacterium virus Bron","Viruses;Other;Siphoviridae","GCA_000890095.1",0.073453,58.8
"Magnaporthe oryzae chrysovirus 1","Viruses;Other;Chrysoviridae","GCA_000887575.2",0.0158,61.8471
"Escherichia virus RB16","Viruses;Other;Myoviridae","GCA_000889235.1",0.176788,43.5
"Bat adeno-associated virus YNM","Viruses;Other;Parvoviridae","GCA_000888555.1",0.004286,62.9
"Human papillomavirus 127","Viruses;Other;Papillomaviridae","GCA_000890115.1",0.007181,37
"Bat coronavirus BM48-31/BGR/2008","Viruses;Other;Coronaviridae","GCA_000887595.1",0.029276,40.4
"Croton yellow vein virus","Viruses;Other;Geminiviridae","GCA_000889255.1",0.002744,42.2
"Simian retrovirus 4","Viruses;Other;Retroviridae","GCA_000888575.1",0.008126,43.3
"Torque teno virus 2","Viruses;Other;Anelloviridae","GCA_000890135.1",0.003322,52.8
"Rhododendron virus A","Viruses;Other;Amalgaviridae","GCA_000887615.1",0.003427,50.7
"Tobacco leaf curl virus","Viruses;Other;Geminiviridae","GCA_001634495.1",0.002762,43.9
"Velvet tobacco mottle virus","Viruses;Other;Solemoviridae","GCA_000889275.1",0.004247,47.8
"Tomato leaf deformation virus","Viruses;Other;Geminiviridae","GCA_000888595.1",0.002591,43.4
"Rotavirus D chicken/05V0049/DEU/2005","Viruses;Other;Reoviridae","GCA_000890155.1",0.0185,33.1189
