#Organism Name,Organism Groups,Size(Mb),GC%
"Acetobacter pasteurianus IFO 3283-22","Bacteria;Proteobacteria;Alphaproteobacteria",0.001815,58.5675
"Acetobacter pasteurianus IFO 3283-22","Bacteria;Proteobacteria;Alphaproteobacteria",0.003204,53.7453
"Acetobacter pasteurianus IFO 3283-26","Bacteria;Proteobacteria;Alphaproteobacteria",0.191419,53.3662
"Acetobacter pasteurianus IFO 3283-26","Bacteria;Proteobacteria;Alphaproteobacteria",0.18294,53.4968
"Acetobacter pasteurianus IFO 3283-26","Bacteria;Proteobacteria;Alphaproteobacteria",0.003204,53.7453
"Acetobacter pasteurianus IFO 3283-26","Bacteria;Proteobacteria;Alphaproteobacteria",0.001815,58.5675
"Acetobacter pasteurianus IFO 3283-26","Bacteria;Proteobacteria;Alphaproteobacteria",0.049961,53.882
"Acetobacter pasteurianus IFO 3283-26","Bacteria;Proteobacteria;Alphaproteobacteria",0.003035,55.7825
"Acetobacter pasteurianus IFO 3283-32","Bacteria;Proteobacteria;Alphaproteobacteria",0.003204,53.7453
"Acetobacter pasteurianus IFO 3283-32","Bacteria;Proteobacteria;Alphaproteobacteria",0.003035,55.7825
"Acetobacter pasteurianus IFO 3283-32","Bacteria;Proteobacteria;Alphaproteobacteria",0.001815,58.5675
"Acetobacter pasteurianus IFO 3283-32","Bacteria;Proteobacteria;Alphaproteobacteria",0.191443,53.3658
"Acetobacter pasteurianus IFO 3283-32","Bacteria;Proteobacteria;Alphaproteobacteria",0.049961,53.882
"Acetobacter pasteurianus IFO 3283-32","Bacteria;Proteobacteria;Alphaproteobacteria",0.18294,53.4968
"Acetobacter pasteurianus NBRC 101655","Bacteria;Proteobacteria;Alphaproteobacteria",0.187193,52.0228
"Acetobacter pasteurianus NBRC 101655","Bacteria;Proteobacteria;Alphaproteobacteria",0.006331,52.8826
"Acetobacter pasteurianus NBRC 101655","Bacteria;Proteobacteria;Alphaproteobacteria",0.002799,58.1994
"Acetobacter pasteurianus NBRC 101655","Bacteria;Proteobacteria;Alphaproteobacteria",0.002278,55.7068
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.022563,53.7473
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.190983,53.1053
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.256755,52.2611
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.019899,57.42
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.043021,38.2139
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.177959,53.5314
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.184348,53.0974
"Acetobacter pasteurianus subsp. Pasteurianus","Bacteria;Proteobacteria;Alphaproteobacteria",0.0499,53.8737
"Acetobacter persici","Bacteria;Proteobacteria;Alphaproteobacteria",0.526169,52.7559
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria",0.131455,51.6565
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria",0.00916,53.6135
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria",0.019216,53.7521
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria",0.166956,51.4106
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria",0.016749,52.6419
"Acetobacter senegalensis","Bacteria;Proteobacteria;Alphaproteobacteria",0.080028,55.2744
"Acetobacter sp. JWB","Bacteria;Proteobacteria;Alphaproteobacteria",0.137977,52.1507
"Acetobacter sp. JWB","Bacteria;Proteobacteria;Alphaproteobacteria",0.01791,53.7856
"Acetobacter sp. KACC 21233","Bacteria;Proteobacteria;Alphaproteobacteria",0.165009,56.163
"Acetobacter sp. KACC 21233","Bacteria;Proteobacteria;Alphaproteobacteria",0.102624,56.4839
"Acetobacter tropicalis","Bacteria;Proteobacteria;Alphaproteobacteria",0.151013,52.1968
"Acetobacteraceae bacterium","Bacteria;Proteobacteria;Alphaproteobacteria",0.020485,37.525
"Acholeplasma hippikon","Bacteria;Terrabacteria group;Tenericutes",0.009492,30.4362
"Acholeplasmataceae bacterium Mahy22","Bacteria;Terrabacteria group;Tenericutes",0.012782,29.5728
"Achromobacter insolitus","Bacteria;Proteobacteria;Betaproteobacteria",0.369152,61.7391
"Achromobacter pestifer","Bacteria;Proteobacteria;Betaproteobacteria",0.091397,64.7953
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria",0.02197,65.0797
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria",0.018415,64.1922
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria",0.22083,61.5496
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria",0.278917,59.8927
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria",0.006362,36.0578
"Achromobacter xylosoxidans A8","Bacteria;Proteobacteria;Betaproteobacteria",0.098156,62.1684
"Achromobacter xylosoxidans A8","Bacteria;Proteobacteria;Betaproteobacteria",0.247895,61.3082
"Acidibrevibacterium fodinaquatile","Bacteria;Proteobacteria;Alphaproteobacteria",0.068344,62.5176
"Acidibrevibacterium fodinaquatile","Bacteria;Proteobacteria;Alphaproteobacteria",0.045771,60.9622
"Acidibrevibacterium fodinaquatile","Bacteria;Proteobacteria;Alphaproteobacteria",0.01609,63.4866
"Acidihalobacter aeolianus","Bacteria;Proteobacteria;Gammaproteobacteria",0.162484,57.3146
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.203589,62.3334
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.187422,61.9196
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.088953,62.1283
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.037415,59.6205
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.037155,60.8532
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.008781,60.9953
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.005629,57.5058
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria",0.004909,58.6881
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.271573,62.94
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.054248,61.2078
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.014328,58.9475
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.012125,59.5794
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.001729,60.9023
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.065564,61.9212
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.040588,60.0473
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria",0.005178,57.5898
"Acidipropionibacterium acidipropionici","Bacteria;Terrabacteria group;Actinobacteria",0.002365,67.7801
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia",0.06245,55.4716
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia",0.108812,54.7191
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia",0.196405,55.4044
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia",0.121048,55.4392
"Acidithiobacillus caldus","Bacteria;Proteobacteria;Acidithiobacillia",0.190798,57.6557
"Acidithiobacillus caldus","Bacteria;Proteobacteria;Acidithiobacillia",0.032842,57.4843
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia",0.171972,57.3646
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia",0.027536,59.3659
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia",0.00982,50.3055
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia",0.171972,57.3652
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia",0.251782,57.2042
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia",0.009778,59.8384
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia",0.01411,57.7108
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia",0.029704,58.8305
"Acidithiobacillus ferrivorans","Bacteria;Proteobacteria;Acidithiobacillia",0.046453,57.3031
"Acidithiobacillus ferrivorans","Bacteria;Proteobacteria;Acidithiobacillia",0.010218,60.3053
"Acidithiobacillus ferrivorans","Bacteria;Proteobacteria;Acidithiobacillia",0.012094,56.9539
"Acidithiobacillus ferrooxidans","Bacteria;Proteobacteria;Acidithiobacillia",0.047104,56.4262
"Acidovorax antarcticus","Bacteria;Proteobacteria;Betaproteobacteria",0.642987,67.7303
"Acidovorax antarcticus","Bacteria;Proteobacteria;Betaproteobacteria",0.175731,59.6531
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.26915,58.373
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.163888,64.1115
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.114839,57.4901
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.079638,61.9729
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.071051,61.2546
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.258084,58.3674
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.156922,63.8158
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria",0.072779,61.8022
"Acidovorax citrulli","Bacteria;Proteobacteria;Betaproteobacteria",0.05308,61.1737
"Acidovorax sp. JS42","Bacteria;Proteobacteria;Betaproteobacteria",0.072689,62.2061
"Acidovorax sp. JS42","Bacteria;Proteobacteria;Betaproteobacteria",0.063609,64.5836
"Acidovorax sp. T1","Bacteria;Proteobacteria;Betaproteobacteria",0.183061,61.1862
"Acidovorax sp. T1","Bacteria;Proteobacteria;Betaproteobacteria",0.079174,65.7817
"Acidovorax sp. T1","Bacteria;Proteobacteria;Betaproteobacteria",0.056357,63.0942
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.114848,41.6934
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.047274,40.8258
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.009327,34.2447
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.06372,33.4181
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.064165,33.3671
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008174,34.5363
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.063795,33.4148
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.064479,33.476
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008047,34.4103
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.189354,39.5286
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008731,34.3718
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.08361,36.9717
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008731,34.3718
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.001967,39.1459
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.112157,41.5498
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.169023,39.5544
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.087569,34.0223
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.148955,37.4784
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.004754,39.167
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.006078,39.2563
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.009276,35.608
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.047457,41.427
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.007742,37.5614
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.052517,36.4206
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.007742,37.5614
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.074241,33.5165
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.005465,35.0412
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.005557,34.8749
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.004437,33.3559
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.013478,34.0184
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.080546,34.1817
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008781,34.3697
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110965,41.6131
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.024022,36.7122
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.015198,36.1627
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008015,35.3213
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.005441,34.6444
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.018043,35.227
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.070875,33.4984
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.081227,33.6588
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.073891,33.7159
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.121485,34.5384
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.070884,33.4871
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.070884,33.4871
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.072073,33.3939
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.072073,33.3939
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.101406,34.6035
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.077513,34.0536
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110964,41.6126
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.017583,36.177
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.069069,33.7851
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008737,34.3825
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.074749,34.3456
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008006,31.9885
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.006078,39.2563
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110968,41.6165
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.07409,33.6645
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110968,41.6165
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.07409,33.6645
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110967,41.6142
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110967,41.6142
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110967,41.6133
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.073188,33.6695
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.110967,41.6133
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.073188,33.6695
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.084967,33.307
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.015645,34.356
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.111999,41.6129
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.072076,33.3925
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.074241,33.5152
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.008718,34.423
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.074241,33.5165
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.195838,40.2578
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.098301,34.2438
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.00873,34.3643
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.073264,33.4271
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.090973,34.4201
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.009539,34.6787
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.02515,35.336
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.21678,39.5581
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.002726,37.7476
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.002343,38.7537
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria",0.004484,39.8528
