Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G005405745	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2545726	0.0355638540923081	0.024582275473376818	1721	GCA_005405745.1_genomic.fna.gz
G005405825	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515748	0.012008887623444662	0.008202977496530444	574	GCA_005405825.1_genomic.fna.gz
G002271255	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2372656	0.00016666737597621068	0.00010737099498485712	8	GCA_002271255.1_genomic.fna.gz
G003473025	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2216375	0.16006394297267498	0.096324853468117	6743	GCA_003473025.1_genomic.fna.gz
G001532785	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7410311	0.0019284365585981369	0.003880104250725896	272	GCA_001532785.1_genomic.fna.gz
G001531535	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7912169	0.007437461751426328	0.015977981115622156	1118	GCA_001531535.1_genomic.fna.gz
G001526915	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7190051	0.11256725681626835	0.21975848726490219	15383	GCA_001526915.1_genomic.fna.gz
G001530525	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7564192	0.005394922204879864	0.011080244241525835	776	GCA_001530525.1_genomic.fna.gz
G001522455	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7649860	0.04517542658369731	0.0938333783142438	6568	GCA_001522455.1_genomic.fna.gz
G001523425	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7142002	0.0014720520592635192	0.0028545965714462584	200	GCA_001523425.1_genomic.fna.gz
G001533785	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7108976	0.021017530605756923	0.04056862980653091	2840	GCA_001533785.1_genomic.fna.gz
G001526875	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7555011	0.00563203400613591	0.01155319151551124	809	GCA_001526875.1_genomic.fna.gz
G900327225	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2089396	0.003275925836204806	0.0018584737161041868	130	GCA_900327225.1_genomic.fna.gz
G000964825	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2460104	0.044026724755537414	0.029408403526417402	2059	GCA_000964825.1_genomic.fna.gz
G000699745	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5288232	0.0702773695104003	0.1009084651560623	7064	GCA_000699745.1_genomic.fna.gz
G001405935	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5099398	0.00022384411956071718	0.0003099318455527939	22	GCA_001405935.1_genomic.fna.gz
G003468915	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4979547	0.0031786606881126344	0.004297695186139941	301	GCA_003468915.1_genomic.fna.gz
G003474765	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5043355	0.14842228149332862	0.20324517551349666	14227	GCA_003474765.1_genomic.fna.gz
G900683725	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5212259	0.10112093563792635	0.14310956791448518	10018	GCA_900683725.1_genomic.fna.gz
G001406015	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5073478	0.00043333763107244566	0.0005969442724035171	42	GCA_001406015.1_genomic.fna.gz
G003469235	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5247033	0.013959274549458719	0.01988741094113581	1392	GCA_003469235.1_genomic.fna.gz
G003463785	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5276076	0.014971744734288663	0.02144791401390037	1501	GCA_003463785.1_genomic.fna.gz
G001404395	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5526182	0.05263266153419225	0.07897363336171458	5528	GCA_001404395.1_genomic.fna.gz
G000699905	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5315679	0.007980960140671917	0.011519018935589188	806	GCA_000699905.1_genomic.fna.gz
G006494755	s__Shewanella marisflavi	s__Shewanella marisflavi	4343492	0.012797249235732094	0.015092363526422901	1056	GCA_006494755.1_genomic.fna.gz
G003994885	s__Campylobacter fetus	s__Campylobacter fetus	1828194	0.003497493806730794	0.0017361243832631303	122	GCA_003994885.1_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	0.0007125692798331728	0.0003518490095080597	25	GCA_003994875.1_genomic.fna.gz
G001176605	s__Streptococcus equi	s__Streptococcus equi	2159279	0.006206948237389098	0.0036390538975072137	255	GCA_001176605.1_genomic.fna.gz
G001177165	s__Streptococcus equi	s__Streptococcus equi	2126894	0.0019916657455669676	0.0011501749464067942	81	GCA_001177165.1_genomic.fna.gz
G000876365	s__Streptococcus equi	s__Streptococcus equi	2037585	0.00417457507079807	0.002309561936434291	162	GCA_000876365.1_genomic.fna.gz
G001179385	s__Streptococcus equi	s__Streptococcus equi	2149749	3.0067258811668608e-05	1.7550245451626654e-05	1	GCA_001179385.1_genomic.fna.gz
G001176865	s__Streptococcus equi	s__Streptococcus equi	2129212	0.0008674070894213196	0.0005014682897971158	35	GCA_001176865.1_genomic.fna.gz
G001175245	s__Streptococcus equi	s__Streptococcus equi	2159320	0.0008181420134513727	0.00047967524468149234	34	GCA_001175245.1_genomic.fna.gz
G003437905	s__Hungatella effluvii	s__Hungatella hathewayi	7545577	0.048302107009274405	0.09896010199821076	6927	GCA_003437905.1_genomic.fna.gz
G003475805	s__Hungatella effluvii	s__Hungatella hathewayi	7522004	0.079351239989693	0.16206486841935377	11345	GCA_003475805.1_genomic.fna.gz
G003467845	s__Hungatella effluvii	s__Hungatella hathewayi	7857595	0.0007721147308731134	0.00164730145463535	115	GCA_003467845.1_genomic.fna.gz
G003439535	s__Hungatella effluvii	s__Hungatella hathewayi	7603944	0.06375592125679112	0.1316318662261037	9214	GCA_003439535.1_genomic.fna.gz
G003466285	s__Hungatella effluvii	s__Hungatella hathewayi	7637491	0.006815661912520745	0.01413384596862358	989	GCA_003466285.1_genomic.fna.gz
G003437645	s__Hungatella effluvii	s__Hungatella hathewayi	7708434	0.005302229801274969	0.011097529492722207	777	GCA_003437645.1_genomic.fna.gz
G002582835	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5294964	0.0045029989827477775	0.006473907111641459	453	GCA_002582835.1_genomic.fna.gz
G002555505	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5597731	0.0005562720237468042	0.0008454751482360596	59	GCA_002555505.1_genomic.fna.gz
G002589455	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5582692	0.0022781729449314544	0.0034532813364202474	242	GCA_002589455.1_genomic.fna.gz
G002569125	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5407295	0.030817526008176145	0.045245921528506754	3167	GCA_002569125.1_genomic.fna.gz
G002557295	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5334297	0.012323291606268293	0.01784865606506817	1249	GCA_002557295.1_genomic.fna.gz
G002555665	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5309062	0.0034765702142023984	0.0050115308178577175	351	GCA_002555665.1_genomic.fna.gz
G002580785	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5380465	0.02260923996161353	0.03302990899454667	2312	GCA_002580785.1_genomic.fna.gz
G002555485	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	6042815	0.12064290631684489	0.19794415979562915	13856	GCA_002555485.1_genomic.fna.gz
G002312275	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	7175729	0.0001172620959019641	0.00022846794968500183	16	GCA_002312275.1_genomic.fna.gz
G003632625	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6579325	0.0003287723169574236	0.0005873245915555033	41	GCA_003632625.1_genomic.fna.gz
G003632585	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6598834	0.08679177546464438	0.15550608196029136	10885	GCA_003632585.1_genomic.fna.gz
G004793835	s__Bacteroides_B sartorii	s__Bacteroides sartorii	5176077	0.0029052502295358095	0.00408306107048555	286	GCA_004793835.1_genomic.fna.gz
G001020815	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6678920	0.0036196276668306175	0.006564047934437911	459	GCA_001020815.1_genomic.fna.gz
G001021695	s__Pseudomonas_E protegens	s__Pseudomonas protegens	7275643	0.003362412787929042	0.006642384522545358	465	GCA_001021695.1_genomic.fna.gz
G002006545	s__Pseudomonas_E protegens	s__Pseudomonas protegens	7032394	0.11023311244554483	0.21048292381337014	14734	GCA_002006545.1_genomic.fna.gz
G003731925	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6948607	0.0079636084625892	0.0150248191137429	1052	GCA_003731925.1_genomic.fna.gz
G002901745	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6945648	0.0017829759778819718	0.003362481201331217	235	GCA_002901745.1_genomic.fna.gz
G003367075	s__Raphidiopsis raciborskii	s__Cylindrospermopsis raciborskii	3549615	0.010164235712437235	0.00979619862403613	686	GCA_003367075.1_genomic.fna.gz
G006523545	s__Raphidiopsis raciborskii	s__Cylindrospermopsis raciborskii	3629822	0.13119894459449322	0.12930558195335243	9051	GCA_006523545.1_genomic.fna.gz
G002555815	s__Bacillus_C aryabhattai	s__Bacillus aryabhattai	5300455	0.1432710279973699	0.20619262711823427	14433	GCA_002555815.1_genomic.fna.gz
G000956595	s__Bacillus_C aryabhattai	s__Bacillus aryabhattai	5095483	0.039254063302596315	0.05430897156168009	3802	GCA_000956595.1_genomic.fna.gz
G003491205	s__Salinibacter ruber	s__Salinibacter ruber	3949358	0.08256856096513257	0.0885406736934378	6198	GCA_003491205.1_genomic.fna.gz
G002290345	s__Salinibacter ruber	s__Salinibacter ruber	3771302	0.00515164353262026	0.00527519744057449	369	GCA_002290345.1_genomic.fna.gz
G003491425	s__Salinibacter ruber	s__Salinibacter ruber	3762895	0.0009715942736078048	0.000992678577376322	69	GCA_003491425.1_genomic.fna.gz
G003491385	s__Salinibacter ruber	s__Salinibacter ruber	3701547	0.03602829442485681	0.03621000414653711	2535	GCA_003491385.1_genomic.fna.gz
G003491185	s__Salinibacter ruber	s__Salinibacter ruber	3739924	0.00012461977060228133	0.00012654684661897206	9	GCA_003491185.1_genomic.fna.gz
G003491405	s__Salinibacter ruber	s__Salinibacter ruber	3901694	0.0016552889371996282	0.0017535922665513823	123	GCA_003491405.1_genomic.fna.gz
G003043715	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2502342	0.03574937778826918	0.024289398264405692	1700	GCA_003043715.1_genomic.fna.gz
G001231885	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2400363	0.002080164671125152	0.0013557394800754706	95	GCA_001231885.1_genomic.fna.gz
G003043675	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2462373	0.011770430627768239	0.00786951188716483	551	GCA_003043675.1_genomic.fna.gz
G003042535	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2465668	0.010894735185368286	0.00729378370880877	511	GCA_003042535.1_genomic.fna.gz
G003042435	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2499010	0.00037953942902053115	0.0002575292109073767	18	GCA_003042435.1_genomic.fna.gz
G001975855	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2334100	0.04248501452453692	0.026925069494884983	1885	GCA_001975855.1_genomic.fna.gz
G001237185	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2393643	0.0027304758584848154	0.001774595281078001	124	GCA_001237185.1_genomic.fna.gz
G003042675	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2352206	0.5861964459941493	0.37438646344515136	26207	GCA_003042675.1_genomic.fna.gz
G001228845	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2454272	0.0014894024578866658	0.0009925133615958255	69	GCA_001228845.1_genomic.fna.gz
G001225905	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2372839	0.0003468205952676766	0.00022344711635352256	16	GCA_001225905.1_genomic.fna.gz
G000818275	s__Vibrio owensii	s__Vibrio owensii	5850794	0.02607910506448765	0.041429443011089126	2900	GCA_000818275.1_genomic.fna.gz
G004349325	s__Vibrio owensii	s__Vibrio owensii	5812423	0.00020924487315695178	0.0003302278079635835	23	GCA_004349325.1_genomic.fna.gz
G001692365	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	6003936	0.0099031080143617	0.016143926563925316	1130	GCA_001692365.1_genomic.fna.gz
G000236125	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5743108	0.00016188452512432786	0.00025243753003729335	18	GCA_000236125.2_genomic.fna.gz
G001692265	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	6003102	0.011972649278897499	0.019514956453322727	1366	GCA_001692265.1_genomic.fna.gz
G003666425	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5767533	0.0030894118657794106	0.004838018242139098	339	GCA_003666425.1_genomic.fna.gz
G001263115	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4766022	0.022237398771226914	0.028776742460150547	2014	GCA_001263115.1_genomic.fna.gz
G000422225	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4832153	0.0009209140167077595	0.0012082626848820628	85	GCA_000422225.1_genomic.fna.gz
G005890075	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4719369	0.006989049944800496	0.008955785489080097	627	GCA_005890075.1_genomic.fna.gz
G004919485	s__Aeromonas schubertii	s__Aeromonas schubertii	4350713	0.0005202188848238565	0.0006145371648464102	43	GCA_004919485.1_genomic.fna.gz
G001053655	s__Alloscardovia omnicolens	s__Alloscardovia omnicolens	1725024	0.037823173358219386	0.01771555278073138	1240	GCA_001053655.1_genomic.fna.gz
G001059215	s__Alloscardovia omnicolens	s__Alloscardovia omnicolens	1780067	0.07707066804788683	0.03725006850109051	2608	GCA_001059215.1_genomic.fna.gz
G006148965	s__Dorea longicatena	s__Dorea longicatena	3189541	0.03913531363206881	0.033892110291774726	2372	GCA_006148965.1_genomic.fna.gz
G004167275	s__Dorea longicatena	s__Dorea longicatena	3117934	0.3581159797558099	0.3031741869168382	21222	GCA_004167275.1_genomic.fna.gz
G900199565	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3649410	0.021131210481342647	0.02093864804178183	1466	GCA_900199565.1_genomic.fna.gz
G004337595	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3804254	0.010661864670189538	0.011012965403848942	771	GCA_004337595.1_genomic.fna.gz
G001632325	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3799071	0.00439131948748231	0.004529748067117873	317	GCA_001632325.1_genomic.fna.gz
G004211815	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3824838	0.002541047249521775	0.002638927077132383	185	GCA_004211815.1_genomic.fna.gz
G002856505	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5400748	1.801890948291355	2.6423115329523754	184962	GCA_002856505.1_genomic.fna.gz
G001033665	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5516532	0.002057613205134625	0.0030819918320187578	216	GCA_001033665.1_genomic.fna.gz
G002851315	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5652037	0.023636877073395353	0.036274104186096855	2539	GCA_002851315.1_genomic.fna.gz
G002853045	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5928008	0.009876484820801504	0.01589691254037374	1113	GCA_002853045.1_genomic.fna.gz
G004321005	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5540584	0.0008626448733024622	0.0012977444864177594	91	GCA_004321005.1_genomic.fna.gz
G004321095	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5525458	0.004719935905307656	0.0070811857460081895	496	GCA_004321095.1_genomic.fna.gz
G000492795	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5241816	0.03407677372601004	0.048500011977877636	3395	GCA_000492795.1_genomic.fna.gz
G004320815	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5523236	0.1834586039880394	0.27512704781095343	19259	GCA_004320815.1_genomic.fna.gz
G004321325	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5456325	6.821186399172617e-05	0.00010105591794673666	7	GCA_004321325.1_genomic.fna.gz
G004321405	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5537086	0.004998085126720422	0.00751426523975169	526	GCA_004321405.1_genomic.fna.gz
G003938225	s__Alcaligenes aquatilis	s__Alcaligenes aquatilis	4226930	0.01756986518124677	0.020164854283461247	1412	GCA_003938225.1_genomic.fna.gz
G003671915	s__Alcaligenes aquatilis	s__Alcaligenes aquatilis	4323879	0.030676595109243133	0.03601490633076468	2521	GCA_003671915.1_genomic.fna.gz
G000945775	s__Streptococcus suis	s__Streptococcus suis	2125748	0.05687130326514589	0.032825138186590656	2298	GCA_000945775.1_genomic.fna.gz
G900009905	s__Streptococcus suis	s__Streptococcus suis	2074250	0.00428144773380254	0.002411311673810798	169	GCA_900009905.1_genomic.fna.gz
G000440535	s__Streptococcus suis	s__Streptococcus suis	2059028	2.9976763436435135e-05	1.675901911738956e-05	1	GCA_000440535.1_genomic.fna.gz
G002892045	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4481611	0.13415331047389498	0.16324397255108486	11427	GCA_002892045.1_genomic.fna.gz
G002891945	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4429187	0.006611704029857456	0.007951316194886487	557	GCA_002891945.1_genomic.fna.gz
G001559785	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4403494	0.001687456395482706	0.0020175837505442026	141	GCA_001559785.1_genomic.fna.gz
G002892185	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4248079	0.02540106885495879	0.029298553514892196	2051	GCA_002892185.1_genomic.fna.gz
G002892125	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4479933	0.018066581594900714	0.0219760234061543	1538	GCA_002892125.1_genomic.fna.gz
G000473105	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4130897	0.00047807003156138164	0.0005362131864406949	38	GCA_000473105.1_genomic.fna.gz
G002892065	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4777546	0.0037763480800429875	0.004898673546716209	343	GCA_002892065.1_genomic.fna.gz
G002892225	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4648923	0.029190662106845667	0.03684664092252977	2579	GCA_002892225.1_genomic.fna.gz
G001587205	s__Bacillus_E coagulans_A	s__Bacillus coagulans	3424522	0.00014428410121440727	0.00013415907099170908	9	GCA_001587205.1_genomic.fna.gz
G001546215	s__Bacillus_E coagulans_A	s__Bacillus coagulans	3312432	4.0392535037722164e-05	3.6328685607353397e-05	3	GCA_001546215.1_genomic.fna.gz
G000988585	s__Bacillus_E coagulans_A	s__Bacillus coagulans	3501421	0.009264458418773899	0.008807770132633754	617	GCA_000988585.1_genomic.fna.gz
G003989375	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2314806	0.0019097489210491687	0.0012003073789467968	84	GCA_003989375.1_genomic.fna.gz
G003989305	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2328440	0.005645937914102279	0.003569461916254771	250	GCA_003989305.1_genomic.fna.gz
G003989245	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2320839	3.3612497676050777	2.118104594572944	148267	GCA_003989245.1_genomic.fna.gz
G003989495	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2351912	0.2209183651092449	0.14107643996857364	9875	GCA_003989495.1_genomic.fna.gz
G003989225	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2305392	0.05390053796182196	0.03373956544734372	2362	GCA_003989225.1_genomic.fna.gz
G901212505	s__Enterococcus_A avium	s__Enterococcus avium	4429196	0.0059103223763259894	0.007107840476227014	498	GCA_901212505.1_genomic.fna.gz
G004010255	s__Enterococcus_A avium	s__Enterococcus avium	4767293	0.00327863152176945	0.004243908950599916	297	GCA_004010255.1_genomic.fna.gz
G900518785	s__Oenococcus oeni	s__Oenococcus oeni	1872260	0.06807770423064595	0.03460769413791929	2423	GCA_900518785.1_genomic.fna.gz
G900518825	s__Oenococcus oeni	s__Oenococcus oeni	1869599	0.0010056418390289932	0.0005104972464342532	36	GCA_900518825.1_genomic.fna.gz
G900518755	s__Oenococcus oeni	s__Oenococcus oeni	1868764	0.00449010960639484	0.002278310989498047	159	GCA_900518755.1_genomic.fna.gz
G001937725	s__Actinomyces oris_C	s__Actinomyces oris	3283870	0.0003511462353428168	0.00031309459911195084	22	GCA_001937725.1_genomic.fna.gz
