Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002797135	s__Prevotella intermedia	s__Prevotella intermedia	3027672	0.009597754454308015	0.007680480613658895	538	GCA_002797135.1_genomic.fna.gz
G001623175	s__Meiothermus taiwanensis	s__Meiothermus taiwanensis	2988016	0.0015387541764117466	0.0012152401265665546	85	GCA_001623175.1_genomic.fna.gz
G001263715	s__Jeotgalibaca dankookensis	s__Jeotgalibaca dankookensis	2034570	0.06695013600263082	0.03600261430908509	2520	GCA_001263715.1_genomic.fna.gz
G900100305	s__Acidovorax_A citrulli	s__Acidovorax citrulli	4848266	0.001562748770145665	0.002002560027351452	140	GCA_900100305.1_genomic.fna.gz
G900660575	s__Mycoplasmopsis_B pulmonis	s__Mycoplasma pulmonis	962791	0.007295637627897606	0.0018565438630063962	130	GCA_900660575.1_genomic.fna.gz
G001663135	s__Serratia plymuthica	s__Serratia plymuthica	5439574	0.007081810420356918	0.010181672503525922	713	GCA_001663135.1_genomic.fna.gz
G000273235	s__Bacteroides salyersiae	s__Bacteroides salyersiae	5815758	0.12613786974669317	0.19389283329135767	13572	GCA_000273235.1_genomic.fna.gz
G000339295	s__Streptococcus mutans	s__Streptococcus mutans	1990978	0.0009008328225131042	0.00047404612482050706	33	GCA_000339295.1_genomic.fna.gz
G004342465	s__Schlegelella thermodepolymerans	s__Schlegelella thermodepolymerans	4033925	0.03873139563893295	0.0412953264676811	2891	GCA_004342465.1_genomic.fna.gz
G001044935	s__Bacillus_A mycoides	s__Bacillus mycoides	6096796	0.0936332315590459	0.15088345285563196	10562	GCA_001044935.1_genomic.fna.gz
G001006085	s__Desulfurococcus mucosus	s__Desulfurococcus mucosus	1198142	0.5904792508946544	0.18699193320747806	13089	GCA_001006085.1_genomic.fna.gz
G001543925	s__Streptomyces_F thermoautotrophicus	s__Streptomyces thermoautotrophicus	5014930	0.49354520842209304	0.6541867644436082	45793	GCA_001543925.1_genomic.fna.gz
G000253095	s__Mycoplasma leachii	s__Mycoplasma leachii	1017232	0.3447519245944015	0.09269080436240437	6488	GCA_000253095.1_genomic.fna.gz
G900083765	s__Klebsiella_A oxytoca	s__Klebsiella oxytoca	6265976	0.02360620091358304	0.0390953192692547	2737	GCA_900083765.1_genomic.fna.gz
G900624885	s__Parabacteroides johnsonii	s__Parabacteroides johnsonii	4879373	0.00397456533530286	0.005125822900779837	359	GCA_900624885.1_genomic.fna.gz
G001369055	s__Propionibacterium freudenreichii	s__Propionibacterium freudenreichii	2630828	0.14042568361114963	0.09764475949953551	6835	GCA_001369055.1_genomic.fna.gz
G002252875	s__Halorubrum ezzemoulense	s__Halorubrum ezzemoulense	3274958	0.00978556277833048	0.008470352419633752	593	GCA_002252875.1_genomic.fna.gz
G001598855	s__Pluralibacter gergoviae	s__Pluralibacter gergoviae	5662775	0.006395239045189302	0.009571853134778437	670	GCA_001598855.1_genomic.fna.gz
G003331125	s__Anaplasma marginale	s__Anaplasma marginale	1179425	0.22885917169229467	0.07134254352132043	4994	GCA_003331125.1_genomic.fna.gz
G000158275	s__Fusobacterium animalis	s__Fusobacterium nucleatum	2514029	0.014359300988587642	0.009541431130446745	668	GCA_000158275.2_genomic.fna.gz
G002075865	s__Bifidobacterium breve	s__Bifidobacterium breve	2287865	0.5865403241691743	0.3546812311068878	24828	GCA_002075865.1_genomic.fna.gz
G006351615	s__Bacillus velezensis	s__Bacillus velezensis	3950573	0.20953856373347748	0.21879328650453583	15316	GCA_006351615.1_genomic.fna.gz
G002092255	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1881442	0.7916664220894088	0.3936796787692447	27558	GCA_002092255.1_genomic.fna.gz
G002909405	s__Cryobacterium sp002205495	s__Cryobacterium zongtaii	3894983	0.006245232463196052	0.006429306246139893	450	GCA_002909405.1_genomic.fna.gz
G004921845	s__Acinetobacter junii	s__Acinetobacter junii	3409794	0.4596381136042396	0.4142419845616253	28997	GCA_004921845.1_genomic.fna.gz
G002732335	s__Erwinia amylovora	s__Erwinia amylovora	4042114	0.0016152202075361394	0.0017256401426939947	121	GCA_002732335.1_genomic.fna.gz
G002933495	s__Nocardia nova	s__Nocardia nova	7967758	0.844373219617429	1.7781996629573094	124474	GCA_002933495.1_genomic.fna.gz
G005890375	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2226571	0.013133541540218091	0.007729089534850005	541	GCA_005890375.1_genomic.fna.gz
G003966295	s__Bacillus_A thuringiensis_M	s__Bacillus albus	4939577	0.028620407081978588	0.03736590491489947	2616	GCA_003966295.1_genomic.fna.gz
G000342505	s__Streptococcus parauberis	s__Streptococcus parauberis	2046538	0.005358040299188375	0.0028982492131892712	203	GCA_000342505.1_genomic.fna.gz
G003410415	s__Bacillus_X butanolivorans	s__Bacillus butanolivorans	5568346	0.11156785399872857	0.16420078559288892	11494	GCA_003410415.1_genomic.fna.gz
G004343645	s__Klebsiella_A grimontii	s__Klebsiella grimontii	5957950	0.002873882730614576	0.004525596551633858	317	GCA_004343645.1_genomic.fna.gz
G005404305	s__Escherichia albertii	s__Escherichia albertii	4554211	0.013971985389498162	0.016818265674637834	1177	GCA_005404305.1_genomic.fna.gz
G003004135	s__Legionella pneumophila	s__Legionella pneumophila	3426115	0.07291611073425529	0.06602909882328509	4622	GCA_003004135.1_genomic.fna.gz
G002933455	s__Nocardia cyriacigeorgica	s__Nocardia cyriacigeorgica	6592249	0.08535306677422598	0.14871770370592033	10410	GCA_002933455.1_genomic.fna.gz
G003269945	s__Bacillus_I endophyticus	s__Bacillus endophyticus	5243706	0.016577276554796565	0.02297531395506727	1608	GCA_003269945.1_genomic.fna.gz
G000519985	s__Acetivibrio clariflavum	s__Hungateiclostridium clariflavum	4872398	0.0030133014181203586	0.0038805677503327973	272	GCA_000519985.1_genomic.fna.gz
G003035765	s__Staphylococcus devriesei	s__Staphylococcus devriesei	2403043	0.012566398450756123	0.007981459349580805	559	GCA_003035765.1_genomic.fna.gz
G900142645	s__Eubacterium callanderi	s__Eubacterium callanderi	4448893	0.049154909892437586	0.0578001283631536	4046	GCA_900142645.1_genomic.fna.gz
G000970125	s__Methanosarcina siciliae	s__Methanosarcina siciliae	4941115	0.586841529978263	0.7664004311855366	53648	GCA_000970125.1_genomic.fna.gz
G002576505	s__Bacillus_C megaterium	s__Bacillus megaterium	6017010	0.5899189614691271	0.9381732090901783	65672	GCA_002576505.1_genomic.fna.gz
G003993315	s__Xanthomonas perforans	s__Xanthomonas euvesicatoria	5372852	0.004654453343261537	0.006609726612798967	463	GCA_003993315.1_genomic.fna.gz
G003580205	s__Staphylococcus succinus	s__Staphylococcus succinus	2767089	0.006216256301398096	0.0045463406991885355	318	GCA_003580205.1_genomic.fna.gz
G000735375	s__Hafnia alvei	s__Hafnia alvei	4820018	0.23649924466107294	0.301292524262222	21090	GCA_000735375.1_genomic.fna.gz
G001065805	s__Citrobacter braakii	s__Citrobacter braakii	5086871	0.005845762776399371	0.007859625440753613	550	GCA_001065805.1_genomic.fna.gz
G003061505	s__Geobacillus thermodenitrificans	s__Geobacillus thermodenitrificans	3443056	4.372074955078055	3.9787039328162237	278509	GCA_003061505.1_genomic.fna.gz
G001458315	s__Thalassobacter stenotrophicus	s__Thalassobacter stenotrophicus	3592055	0.09159763120787053	0.08696352961304342	6087	GCA_001458315.1_genomic.fna.gz
G900141725	s__Actinomyces denticolens	s__Actinomyces denticolens	2760766	0.17148129409734789	0.1251285142822401	8759	GCA_900141725.1_genomic.fna.gz
G000710955	s__Nocardiopsis alba	s__Nocardiopsis alba	5861114	0.0009272536097456908	0.001436443800093021	101	GCA_000710955.1_genomic.fna.gz
G004768445	s__Geotoga petraea	s__Geotoga petraea	2150220	0.04902639729472988	0.02786267538793908	1950	GCA_004768445.1_genomic.fna.gz
G002271695	s__Bacillus_H rhizosphaerae	s__Bacillus clausii	4171250	0.02775520683745219	0.03059994357726073	2142	GCA_002271695.1_genomic.fna.gz
G000696345	s__Pseudomonas_E donghuensis	s__Pseudomonas donghuensis	5623997	0.10633347387378055	0.15806110748847987	11064	GCA_000696345.1_genomic.fna.gz
G002979275	s__Bacillus_X frigoritolerans	s__Bacillus simplex	5863830	3.903686854693674	6.050151936913309	423511	GCA_002979275.1_genomic.fna.gz
G000244795	s__Leptospira santarosai	s__Leptospira santarosai	4072579	0.42111670561911263	0.45329604050785194	31731	GCA_000244795.3_genomic.fna.gz
G000144365	s__Cutibacterium acnes	s__Cutibacterium acnes	2527697	0.000496531536659148	0.00033172773877104166	23	GCA_000144365.1_genomic.fna.gz
G001807115	s__Achromobacter xylosoxidans	s__Achromobacter xylosoxidans	6633798	0.0060148185022603886	0.01054616854915179	738	GCA_001807115.1_genomic.fna.gz
G004000785	s__Paenibacillus_G ehimensis	s__Paenibacillus ehimensis	7486149	0.9844794711425585	1.94793772795239	136356	GCA_004000785.1_genomic.fna.gz
G001945385	s__Achromobacter denitrificans	s__Achromobacter denitrificans	6691443	0.16761452850001135	0.2964431234080978	20751	GCA_001945385.1_genomic.fna.gz
G003935055	s__Streptomyces alboflavus	s__Streptomyces alboflavus	8916703	0.0035265261042884788	0.008311154240635096	582	GCA_003935055.1_genomic.fna.gz
G002738475	s__Yersinia mollaretii	s__Yersinia mollaretii	4697334	0.004024999258615902	0.004997205209358169	350	GCA_002738475.1_genomic.fna.gz
G003812865	s__Chryseobacterium indologenes	s__Chryseobacterium indologenes	4922946	0.03616719959842464	0.04705978003072239	3294	GCA_003812865.1_genomic.fna.gz
G001477425	s__Pseudomonas_E parafulva_B	s__Pseudomonas parafulva	4671094	0.07682115348138845	0.09484389232235749	6639	GCA_001477425.1_genomic.fna.gz
G000789175	s__Lactobacillus_H mucosae	s__Lactobacillus mucosae	2079103	0.15362436505148164	0.08442013530292362	5909	GCA_000789175.1_genomic.fna.gz
G003183845	s__Bradyrhizobium diazoefficiens	s__Bradyrhizobium diazoefficiens	9269701	0.01266189596968148	0.0310223293943076	2172	GCA_003183845.1_genomic.fna.gz
G003577875	s__Staphylococcus cohnii	s__Staphylococcus cohnii	2624729	0.09671561272214084	0.06709512945030398	4697	GCA_003577875.1_genomic.fna.gz
G002102155	s__Mycobacterium europaeum	s__Mycobacterium europaeum	5630674	0.004095589099482384	0.006095182308299045	427	GCA_002102155.1_genomic.fna.gz
G000221025	s__Acidithiobacillus caldus	s__Acidithiobacillus caldus	3237599	0.07937504108233306	0.0679230154507526	4755	GCA_000221025.1_genomic.fna.gz
G000264805	s__Edwardsiella tarda	s__Edwardsiella tarda	3694689	0.02739306599877232	0.026750288446005542	1873	GCA_000264805.1_genomic.fna.gz
G900450655	s__Grimontia hollisae	s__Grimontia hollisae	4096279	0.10647360949358872	0.11527667570013654	8069	GCA_900450655.1_genomic.fna.gz
G002303915	s__Pseudomonas_E kilonensis	s__Pseudomonas kilonensis	6485567	0.02186341784119871	0.0374779599681631	2623	GCA_002303915.1_genomic.fna.gz
G003435475	s__Erysipelatoclostridium ramosum	s__Erysipelatoclostridium ramosum	3885077	0.0022474310216499794	0.002307788154164201	162	GCA_003435475.1_genomic.fna.gz
G000307185	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2151145	0.10577276993123275	0.060138625926551614	4210	GCA_000307185.1_genomic.fna.gz
G001485105	s__Streptomyces acidiscabies	s__Streptomyces acidiscabies	10725420	0.00019471886364144322	0.0005519913500022423	39	GCA_001485105.1_genomic.fna.gz
G004117055	s__Brevibacillus agri	s__Brevibacillus agri	5374818	0.24982882707328763	0.35490837665775965	24844	GCA_004117055.1_genomic.fna.gz
G004363725	s__Aquamicrobium defluvii	s__Aquamicrobium defluvii	4522399	0.020823367912961556	0.02489028026179471	1742	GCA_004363725.1_genomic.fna.gz
G900638355	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1733410	0.021538133151671	0.009867776242918208	691	GCA_900638355.1_genomic.fna.gz
G003195375	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5410644	0.05500846231577369	0.07866624183136403	5507	GCA_003195375.1_genomic.fna.gz
G002294825	s__Mesorhizobium japonicum	s__Mesorhizobium loti	6458347	0.014355145855816738	0.024504109409047906	1715	GCA_002294825.1_genomic.fna.gz
G003256405	s__Ralstonia pseudosolanacearum	s__Ralstonia pseudosolanacearum	5853820	0.13939121747485267	0.2156675046166197	15097	GCA_003256405.1_genomic.fna.gz
G004212355	s__Avibacterium paragallinarum	s__Avibacterium paragallinarum	2390514	0.06594129333617954	0.04166378201036368	2916	GCA_004212355.1_genomic.fna.gz
G001524025	s__Burkholderia vietnamiensis	s__Burkholderia vietnamiensis	6712461	0.035588806417722385	0.06314008121064897	4420	GCA_001524025.1_genomic.fna.gz
G001681735	s__Tritonibacter mobile	s__Epibacterium mobile	4843795	0.04801839397897661	0.061475677416052206	4303	GCA_001681735.1_genomic.fna.gz
G003985045	s__Pandoraea apista	s__Pandoraea apista	5621546	0.013733265004289483	0.020405136633649106	1428	GCA_003985045.1_genomic.fna.gz
G002027305	s__Bacillus marinus	s__Bacillus intestinalis	4047276	0.15723527028469655	0.16819873729741533	11774	GCA_002027305.1_genomic.fna.gz
G000310065	s__Acidipropionibacterium acidipropionici	s__Acidipropionibacterium acidipropionici	3656170	0.008207393966508613	0.007931249268487876	555	GCA_000310065.1_genomic.fna.gz
G002271995	s__Bacillus_AC circulans	s__Bacillus circulans	5032871	0.38960654567016795	0.5182651204552756	36279	GCA_002271995.1_genomic.fna.gz
G002902685	s__Staphylococcus pettenkoferi	s__Staphylococcus pettenkoferi	2455272	0.0012786233297684886	0.0008297593852977253	58	GCA_002902685.1_genomic.fna.gz
G001720575	s__Burkholderia cenocepacia	s__Burkholderia cenocepacia	8127027	0.05492558695890804	0.11798216115801187	8259	GCA_001720575.1_genomic.fna.gz
G001071285	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	4953618	0.00024034785615831012	0.0003146825808523609	22	GCA_001071285.1_genomic.fna.gz
G001293125	s__Lawsonella clevelandensis	s__Lawsonella clevelandensis	1860551	0.04901098652306126	0.024101549324858716	1687	GCA_001293125.1_genomic.fna.gz
G000406985	s__Enterococcus_B durans	s__Enterococcus durans	3153755	4.242728379266361	3.5365770062983928	247560	GCA_000406985.1_genomic.fna.gz
G006351985	s__Rhodococcus ruber	s__Rhodococcus ruber	5564916	0.0016637065773466371	0.002447063756323281	171	GCA_006351985.1_genomic.fna.gz
G000471705	s__Bordetella trematum	s__Bordetella trematum	4464626	0.00551845685276931	0.006511974230045611	456	GCA_000471705.1_genomic.fna.gz
G000439225	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5878747	0.15199639202008006	0.2361717714585946	16532	GCA_000439225.1_genomic.fna.gz
G000518105	s__Bartonella vinsonii_A	s__Bartonella vinsonii	1787929	0.0005236306505297908	0.0002474487512213715	17	GCA_000518105.1_genomic.fna.gz
G002577285	s__Bacillus_A thuringiensis_J	s__Bacillus cereus	6084381	0.004248931971786331	0.006832916556801691	478	GCA_002577285.1_genomic.fna.gz
G001021415	s__Mycobacterium haemophilum	s__Mycobacterium haemophilum	4369428	0.03730455784624208	0.04308205612292044	3016	GCA_001021415.1_genomic.fna.gz
G900234345	s__Lactobacillus_D sakei	s__Lactobacillus sakei	1957804	0.041914839170306716	0.02168937079896821	1518	GCA_900234345.1_genomic.fna.gz
G003439595	s__Bacteroides_B vulgatus	s__Bacteroides vulgatus	4966393	0.07076344809685314	0.09288808461699001	6502	GCA_003439595.1_genomic.fna.gz
G001223385	s__Yersinia rohdei	s__Yersinia rohdei	4291438	1.871234744001418	2.1224675200660443	148573	GCA_001223385.1_genomic.fna.gz
G004368765	s__Leuconostoc mesenteroides	s__Leuconostoc mesenteroides	2032848	0.5583999150983285	0.30002689556434725	21002	GCA_004368765.1_genomic.fna.gz
G000935185	s__Streptomyces albulus_B	s__Streptomyces albulus	9336218	0.007643343172707484	0.01886098114369914	1320	GCA_000935185.3_genomic.fna.gz
G005048255	s__Dermacoccus nishinomiyaensis	s__Dermacoccus nishinomiyaensis	3130592	0.03540878906047023	0.029298641493408537	2051	GCA_005048255.1_genomic.fna.gz
G000424925	s__Micromonospora pacifica_B	s__Salinispora pacifica	5368602	0.0016335204926661608	0.0023179055419512975	162	GCA_000424925.1_genomic.fna.gz
G000755985	s__Burkholderia oklahomensis	s__Burkholderia oklahomensis	7313673	0.36990431326440226	0.7150474663275839	50053	GCA_000755985.1_genomic.fna.gz
G003944745	s__Bhargavaea beijingensis	s__Bhargavaea beijingensis	2963895	0.0028993870095715317	0.002271323220001975	159	GCA_003944745.1_genomic.fna.gz
G001005175	s__Mycolicibacterium elephantis	s__Mycolicibacterium elephantis	5187616	0.6991343516401499	0.9586021538854236	67102	GCA_001005175.1_genomic.fna.gz
G000278095	s__Bartonella birtlesii	s__Bartonella birtlesii	1922932	0.0071827989239109805	0.0036506279414731035	256	GCA_000278095.1_genomic.fna.gz
G003321035	s__Enterococcus_B hirae	s__Enterococcus hirae	2849628	0.03679715536296059	0.027714838601074827	1940	GCA_003321035.1_genomic.fna.gz
G003852005	s__Pseudomonas_E piscium	s__Pseudomonas chlororaphis	6947716	0.015948220120933655	0.029286280438157536	2050	GCA_003852005.1_genomic.fna.gz
G003583265	s__Bacillus_C flexus	s__Bacillus flexus	3463842	0.20378510874192404	0.18656941820227554	13060	GCA_003583265.1_genomic.fna.gz
G001708965	s__Thiodiazotropha endoloripes_C	s__Candidatus Thiodiazotropha endoloripes	4462668	0.056351538878294895	0.06646764583522645	4653	GCA_001708965.1_genomic.fna.gz
G003286665	s__Aerococcus urinae_D	s__Aerococcus urinae	2182601	0.03605040226102205	0.020796698841606117	1456	GCA_003286665.1_genomic.fna.gz
