Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002810005	s__Geobacillus thermodenitrificans	s__Geobacillus thermodenitrificans	3505729	0.06294882955463171	0.05437065668710111	3806	GCA_002810005.1_genomic.fna.gz
G003293535	s__Achromobacter insolitus	s__Achromobacter insolitus	6438278	1.050630555594411	1.6665499324898838	116658	GCA_003293535.1_genomic.fna.gz
G000166795	s__Lactobacillus_E coryniformis	s__Lactobacillus coryniformis	2964752	0.07734103411616573	0.05649329724445963	3955	GCA_000166795.1_genomic.fna.gz
G002980655	s__Burkholderia multivorans	s__Burkholderia multivorans	6338795	0.0693376253062668	0.10828648289701347	7580	GCA_002980655.1_genomic.fna.gz
G003074755	s__Edwardsiella piscicida	s__Edwardsiella piscicida	3724905	0.0025987356418112257	0.0023849313455136874	167	GCA_003074755.1_genomic.fna.gz
G004214925	s__Porphyromonas gingivalis	s__Porphyromonas gingivalis	2311066	0.01677732629131588	0.009552865806879307	669	GCA_004214925.1_genomic.fna.gz
G002407165	s__Staphylococcus lugdunensis	s__Staphylococcus lugdunensis	2571633	0.012118343830767715	0.007678048275337787	537	GCA_002407165.1_genomic.fna.gz
G001440405	s__Bradyrhizobium valentinum	s__Bradyrhizobium valentinum	8845258	0.0024235073230946683	0.0052814529981176465	370	GCA_001440405.1_genomic.fna.gz
G004115565	s__Clostridium_G tetani	s__Clostridium tetani	2816371	0.0076715484325089334	0.005323183933918577	373	GCA_004115565.1_genomic.fna.gz
G005577315	s__Bacillus_C flexus	s__Bacillus flexus	4018990	0.0013399695626283461	0.001326815196099157	93	GCA_005577315.1_genomic.fna.gz
G000239475	s__Borreliella garinii	s__Borreliella garinii	993811	0.0010902271228093335	0.0002669435056019974	19	GCA_000239475.1_genomic.fna.gz
G002253075	s__Lactobacillus taiwanensis	s__Lactobacillus taiwanensis	2222139	0.03204390409310901	0.017543458854249915	1228	GCA_002253075.1_genomic.fna.gz
G000242275	s__Lactobacillus_G kisonensis	s__Lactobacillus kisonensis	2987059	0.004382066103795839	0.0032249375068844318	226	GCA_000242275.1_genomic.fna.gz
G001613285	s__Nocardia salmonicida	s__Nocardia salmonicida	7552472	0.2676911011821484	0.4981058426070737	34867	GCA_001613285.1_genomic.fna.gz
G003837905	s__Campylobacter_D hepaticus	s__Campylobacter hepaticus	1518322	0.003487563721573548	0.001304621748384676	91	GCA_003837905.1_genomic.fna.gz
G001293125	s__Lawsonella clevelandensis	s__Lawsonella clevelandensis	1860551	0.008097170615974097	0.0037117049603124434	260	GCA_001293125.1_genomic.fna.gz
G000283135	s__Lactobacillus gasseri	s__Lactobacillus gasseri	1907790	0.00996559527474996	0.004684167228636387	328	GCA_000283135.1_genomic.fna.gz
G002173555	s__Lactobacillus_G brevis	s__Lactobacillus brevis	2571249	0.002539316760872741	0.0016086427013902098	113	GCA_002173555.1_genomic.fna.gz
G001665545	s__Mycolicibacterium fortuitum	s__Mycolicibacterium fortuitum	6686242	0.008880201735212704	0.014628624796499597	1024	GCA_001665545.1_genomic.fna.gz
G003665555	s__Citrobacter werkmanii	s__Citrobacter werkmanii	5062051	0.03138919705084442	0.03914761427735471	2740	GCA_003665555.1_genomic.fna.gz
G002978165	s__Cronobacter malonaticus	s__Cronobacter malonaticus	4321417	0.08105764588641344	0.0863015787427706	6041	GCA_002978165.1_genomic.fna.gz
G003030845	s__Vibrio mediterranei	s__Vibrio mediterranei	5657141	0.005333582853406261	0.007433864265521605	520	GCA_003030845.1_genomic.fna.gz
G002892425	s__Mageeibacillus indolicus	s__Mageeibacillus indolicus	1778175	0.0064582207310154485	0.002829345360040697	198	GCA_002892425.1_genomic.fna.gz
G001610065	s__Mycobacterium avium	s__Mycobacterium avium	5078892	0.11681736440246047	0.14617562495286843	10232	GCA_001610065.1_genomic.fna.gz
G003410415	s__Bacillus_X butanolivorans	s__Bacillus butanolivorans	5568346	0.7824566746736823	1.0734580831430243	75142	GCA_003410415.1_genomic.fna.gz
G000710955	s__Nocardiopsis alba	s__Nocardiopsis alba	5861114	1.1307504238160997	1.6328470486208082	114299	GCA_000710955.1_genomic.fna.gz
G002770675	s__Lactobacillus_E backii	s__Lactobacillus backii	2617206	0.016707288181548083	0.010773143600640139	754	GCA_002770675.1_genomic.fna.gz
G000950675	s__Legionella pneumophila	s__Legionella pneumophila	3470989	0.0009134151176763188	0.0007811240515625186	55	GCA_000950675.1_genomic.fna.gz
G003468225	s__Clostridium_Q symbiosum	s__[Clostridium] symbiosum	4767382	0.3064201367757799	0.3599115900920155	25194	GCA_003468225.1_genomic.fna.gz
G005818975	s__Aliarcobacter cibarius	s__Arcobacter cibarius	2233860	0.000239608108611133	0.0001318730468446702	9	GCA_005818975.1_genomic.fna.gz
G000964675	s__Rickettsia amblyommatis	s__Rickettsia amblyommatis	1439831	0.001976541216117494	0.0007011581275728553	49	GCA_000964675.1_genomic.fna.gz
G007273495	s__Enterococcus_A avium	s__Enterococcus avium	4575618	0.11166541188144506	0.12588297839077348	8812	GCA_007273495.1_genomic.fna.gz
G001021675	s__Enterococcus_E cecorum	s__Enterococcus cecorum	2275377	0.38456795217662787	0.21558822222792753	15091	GCA_001021675.1_genomic.fna.gz
G002751965	s__Lysinibacillus sphaericus_A	s__Lysinibacillus sphaericus	4773964	0.030231935425711443	0.03555851935410031	2489	GCA_002751965.1_genomic.fna.gz
G000568675	s__Borrelia hermsii	s__Borrelia hermsii	1394607	0.046702813645516275	0.016046985651628133	1123	GCA_000568675.1_genomic.fna.gz
G000751955	s__Staphylococcus schweitzeri	s__Staphylococcus schweitzeri	2761069	0.006672467067968763	0.004539021885267654	318	GCA_000751955.1_genomic.fna.gz
G000700985	s__Komagataeibacter rhaeticus	s__Komagataeibacter rhaeticus	3939137	0.026831079242945078	0.026039809648115978	1823	GCA_000700985.1_genomic.fna.gz
G000687415	s__Chlamydophila psittaci	s__Chlamydia psittaci	1169537	0.034610665703539906	0.009972923698391666	698	GCA_000687415.1_genomic.fna.gz
G001434735	s__Lactobacillus_G buchneri	s__Lactobacillus buchneri	2446657	0.05277154782457788	0.03181057355337947	2227	GCA_001434735.1_genomic.fna.gz
G001420025	s__Rothia kristinae	s__Rothia kristinae	2356130	0.6047374379554937	0.35104652839311723	24573	GCA_001420025.2_genomic.fna.gz
G000014485	s__Streptococcus thermophilus	s__Streptococcus thermophilus	1864178	0.2217485660304601	0.10184665650748691	7129	GCA_000014485.1_genomic.fna.gz
G003434095	s__Streptococcus pasteurianus	s__Streptococcus pasteurianus	2288394	0.31037684903797175	0.17499220278579933	12249	GCA_003434095.1_genomic.fna.gz
G003213915	s__Helicobacter_C cinaedi	s__Helicobacter cinaedi	2134931	0.0062242993447849905	0.003273956404880168	229	GCA_003213915.1_genomic.fna.gz
G001652875	s__Enterococcus_B thailandicus	s__Enterococcus thailandicus	2603691	0.009784607072317352	0.006276700550185783	439	GCA_001652875.1_genomic.fna.gz
G900566015	s__Mycobacterium persicum	s__Mycobacterium persicum	6118741	0.7514464631151003	1.1328142221425563	79297	GCA_900566015.1_genomic.fna.gz
G002943125	s__Acinetobacter ursingii	s__Acinetobacter ursingii	3578188	0.006665902260826678	0.005876526165530025	411	GCA_002943125.1_genomic.fna.gz
G002761995	s__Fusobacterium_C necrophorum	s__Fusobacterium necrophorum	2094695	0.31531125026781376	0.16272670867825112	11391	GCA_002761995.1_genomic.fna.gz
G001954335	s__Paenibacillus odorifer	s__Paenibacillus odorifer	7104170	0.012082063813723589	0.021147208557691206	1480	GCA_001954335.1_genomic.fna.gz
G002007725	s__Chlamydophila gallinacea	s__Chlamydia gallinacea	1067014	0.06521107089331664	0.017143126417963086	1200	GCA_002007725.1_genomic.fna.gz
G000603985	s__Bacillus licheniformis	s__Bacillus licheniformis	4240430	0.008524872818618075	0.008906280823134848	623	GCA_000603985.1_genomic.fna.gz
G001514645	s__Escherichia albertii	s__Escherichia albertii	4726449	0.05682122573486126	0.06616741251915192	4632	GCA_001514645.1_genomic.fna.gz
G000264415	s__Planococcus_A antarcticus	s__Planococcus antarcticus	3772109	0.008716090548570801	0.008100364186660656	567	GCA_000264415.1_genomic.fna.gz
G002901405	s__Stenotrophomonas pavanii	s__Stenotrophomonas pavanii	4403137	0.3276985657718387	0.3554964897852049	24885	GCA_002901405.1_genomic.fna.gz
G001756615	s__Glaciecola punicea	s__Glaciecola punicea	3201741	0.16349307770659158	0.12896864725689322	9028	GCA_001756615.1_genomic.fna.gz
G900177895	s__Kingella negevensis	s__Kingella negevensis	2187398	0.09477881792477755	0.05107844605757334	3575	GCA_900177895.1_genomic.fna.gz
G003992905	s__Xanthomonas vesicatoria	s__Xanthomonas vesicatoria	5374518	0.591317164636223	0.7829942726266039	54810	GCA_003992905.1_genomic.fna.gz
G001005765	s__Pseudomonas_E psychrophila	s__Pseudomonas psychrophila	5269174	0.009231201404872305	0.011983932230980853	839	GCA_001005765.1_genomic.fna.gz
G900460495	s__Weeksella virosa	s__Weeksella virosa	2276367	0.00039221303722041456	0.00021996971113665375	15	GCA_900460495.1_genomic.fna.gz
G003264435	s__Micromonospora noduli	s__Micromonospora noduli	7112407	0.01525549262770715	0.0267326132217792	1871	GCA_003264435.1_genomic.fna.gz
G003795375	s__Citrobacter europaeus	s__Citrobacter europaeus	5284651	0.04375850691774672	0.05697408832093395	3988	GCA_003795375.1_genomic.fna.gz
G003579365	s__Staphylococcus simulans	s__Staphylococcus simulans	2643647	0.0431079148730103	0.02807754026517305	1965	GCA_003579365.1_genomic.fna.gz
G001164505	s__Yersinia aldovae	s__Yersinia aldovae	4605721	0.0027954564076918638	0.0031721150344594736	222	GCA_001164505.1_genomic.fna.gz
G900417275	s__Mycobacterium shimoidei	s__Mycobacterium shimoidei	4842631	0.0028722409761223968	0.003426895248057889	240	GCA_900417275.1_genomic.fna.gz
G004125245	s__Streptomyces lydicus	s__Streptomyces lydicus	7935716	0.003283252259105168	0.006419318832997522	449	GCA_004125245.1_genomic.fna.gz
G002000405	s__Rodentibacter rarus	s__Rodentibacter rarus	2527662	0.013955280834574408	0.008690728003169081	608	GCA_002000405.1_genomic.fna.gz
G006493425	s__Lactobacillus_G timberlakei	s__Lactobacillus timberlakei	1513910	0.004215176059073853	0.0015722237570848236	110	GCA_006493425.1_genomic.fna.gz
G000531455	s__Xenorhabdus szentirmaii	s__Xenorhabdus szentirmaii	4824775	0.1127212843495874	0.1339928336038708	9379	GCA_000531455.1_genomic.fna.gz
G005937655	s__Cutibacterium avidum	s__Cutibacterium avidum	2667416	0.45128255611830764	0.29657727896450503	20760	GCA_005937655.1_genomic.fna.gz
G001055755	s__Bacteroides thetaiotaomicron	s__Bacteroides thetaiotaomicron	6359255	0.003765867367522525	0.005900242182993753	413	GCA_001055755.1_genomic.fna.gz
G000367785	s__Metamycoplasma arginini	s__Mycoplasma arginini	615620	0.07418259449162379	0.011251574932412417	788	GCA_000367785.1_genomic.fna.gz
G003993185	s__Xanthomonas perforans	s__Xanthomonas euvesicatoria	5357243	0.0011686106984952962	0.0015424453363655252	108	GCA_003993185.1_genomic.fna.gz
G900108975	s__Nitrosomonas eutropha	s__Nitrosomonas eutropha	2519946	0.0010829810882875422	0.0006723736494205431	47	GCA_900108975.1_genomic.fna.gz
G004312145	s__Raoultella planticola	s__Raoultella planticola	5960152	0.0014224499135451773	0.0020887809431934566	146	GCA_004312145.1_genomic.fna.gz
G000763685	s__Rothia aeria	s__Rothia aeria	2644345	0.00811436725314108	0.005286537938780278	370	GCA_000763685.1_genomic.fna.gz
G000827975	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5153892	0.006140386581967715	0.007797037185411446	546	GCA_000827975.2_genomic.fna.gz
G003999355	s__Lactobacillus amylolyticus	s__Lactobacillus amylolyticus	1601193	0.0358166378794047	0.014129509204088325	989	GCA_003999355.1_genomic.fna.gz
G001411965	s__Pseudomonas_E corrugata	s__Pseudomonas corrugata	6083940	0.007330429053697874	0.010987854376844053	769	GCA_001411965.1_genomic.fna.gz
G000241245	s__Comamonas_B testosteroni_B	s__Comamonas testosteroni	5589358	0.006476473531365121	0.00891864956813803	624	GCA_000241245.2_genomic.fna.gz
G002092295	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1982072	0.026286761221195394	0.01283675003529135	899	GCA_002092295.1_genomic.fna.gz
G003006735	s__Acinetobacter radioresistens	s__Acinetobacter radioresistens	3448237	0.030887856823851065	0.026241186079264504	1837	GCA_003006735.1_genomic.fna.gz
G001913815	s__Megasphaera cerevisiae	s__Megasphaera cerevisiae	3015729	0.007759238096704429	0.005765141468641729	404	GCA_001913815.1_genomic.fna.gz
G002875445	s__Vibrio breoganii	s__Vibrio breoganii	4150064	0.0249350472993548	0.025495502049799515	1785	GCA_002875445.1_genomic.fna.gz
G900445015	s__Actinobacillus ureae	s__Actinobacillus ureae	2492689	0.00896488580639352	0.005505685972549733	385	GCA_900445015.1_genomic.fna.gz
G000785665	s__Xenorhabdus nematophila	s__Xenorhabdus nematophila	4386383	0.01829717089166444	0.019773751492033136	1384	GCA_000785665.1_genomic.fna.gz
G003390435	s__Dichelobacter nodosus	s__Dichelobacter nodosus	1389350	0.0030768119884364968	0.0010532008532647557	74	GCA_003390435.1_genomic.fna.gz
G000364325	s__Atopobium minutum	s__Atopobium minutum	1706966	0.1647184416785773	0.06927326757982515	4849	GCA_000364325.1_genomic.fna.gz
G002939035	s__Ralstonia insidiosa	s__Ralstonia insidiosa	6115292	0.0027390443220793813	0.004126813444608313	289	GCA_002939035.1_genomic.fna.gz
G900592375	s__Burkholderia mallei	s__Burkholderia pseudomallei	7132768	0.013379275887039806	0.023511984426485253	1646	GCA_900592375.1_genomic.fna.gz
G001588855	s__Streptococcus cristatus	s__Streptococcus cristatus	1979098	0.00851965266102636	0.004154203497456026	291	GCA_001588855.1_genomic.fna.gz
G000292485	s__Mycoplasmoides genitalium	s__Mycoplasma genitalium	579796	0.25886176503283803	0.03697785377105038	2588	GCA_000292485.1_genomic.fna.gz
G000244095	s__Leptospira interrogans	s__Leptospira interrogans	4868353	0.3515372890053171	0.4216499352901776	29515	GCA_000244095.3_genomic.fna.gz
G900016145	s__Leuconostoc inhae	s__Leuconostoc gelidum	2008362	0.13640691085154577	0.06749583075292898	4725	GCA_900016145.1_genomic.fna.gz
G004570415	s__Staphylococcus_A lentus	s__Staphylococcus lentus	2860887	0.07636841822711149	0.05382859911636849	3768	GCA_004570415.1_genomic.fna.gz
G001686825	s__Mycobacterium parascrofulaceum	s__Mycobacterium malmoense	5686092	0.02862311898912024	0.04009861902431547	2807	GCA_001686825.1_genomic.fna.gz
G003577605	s__Staphylococcus gallinarum	s__Staphylococcus gallinarum	3028256	0.015347019181661864	0.011450256093564115	802	GCA_003577605.1_genomic.fna.gz
G004766445	s__Legionella_B geestiana	s__Legionella geestiana	2693432	0.6709245455422276	0.4452236995335377	31166	GCA_004766445.2_genomic.fna.gz
G001665825	s__Mycolicibacterium monacense	s__Mycolicibacterium monacense	5627631	0.11876997556276177	0.1646762081041036	11527	GCA_001665825.1_genomic.fna.gz
G004367235	s__Mycobacteroides franklinii	s__Mycobacteroides franklinii	4998469	0.021876652305308313	0.026941169560834886	1886	GCA_004367235.1_genomic.fna.gz
G000157975	s__Blautia_A hydrogenotrophica	s__Blautia hydrogenotrophica	3626943	0.23273659439894084	0.20797157616903886	14558	GCA_000157975.1_genomic.fna.gz
G001543925	s__Streptomyces_F thermoautotrophicus	s__Streptomyces thermoautotrophicus	5014930	2.5636205563661396	3.1675041932561663	221725	GCA_001543925.1_genomic.fna.gz
G900460345	s__Trueperella pyogenes	s__Trueperella pyogenes	2310711	0.01426399695502719	0.008120550042961956	568	GCA_900460345.1_genomic.fna.gz
G005886975	s__Pseudoalteromonas ruthenica	s__Pseudoalteromonas ruthenica	4233197	0.014825700966228251	0.015462591893962482	1082	GCA_005886975.1_genomic.fna.gz
G003579275	s__Staphylococcus succinus	s__Staphylococcus succinus	2815339	0.009574527372820682	0.006641200920295988	465	GCA_003579275.1_genomic.fna.gz
G900142645	s__Eubacterium callanderi	s__Eubacterium callanderi	4448893	0.009664248824938096	0.010592991935928681	742	GCA_900142645.1_genomic.fna.gz
G000566705	s__Robbsia andropogonis	s__Robbsia andropogonis	6178658	0.004591642644569951	0.006989736684061241	489	GCA_000566705.1_genomic.fna.gz
G003634235	s__Yokenella regensburgei	s__Yokenella regensburgei	4688652	0.17553128541578963	0.20276879058340733	14194	GCA_003634235.1_genomic.fna.gz
G004768445	s__Geotoga petraea	s__Geotoga petraea	2150220	0.051546376287467575	0.02730735364118085	1912	GCA_004768445.1_genomic.fna.gz
G003666205	s__Gibbsiella quercinecans	s__Gibbsiella quercinecans	5469715	0.010870810647062305	0.014649581115973665	1025	GCA_003666205.1_genomic.fna.gz
G005886755	s__CDF sp001187615	s__Thermoactinomyces vulgaris	2638027	0.0028946381841453415	0.0018813608429178656	132	GCA_005886755.1_genomic.fna.gz
G000224275	s__Neisseria_B weaveri	s__Neisseria weaveri	2125582	0.040021238834799515	0.020958826829013594	1467	GCA_000224275.2_genomic.fna.gz
G000718235	s__Streptomyces californicus	s__Streptomyces griseus	7836951	0.003326957120946847	0.00642381333702981	450	GCA_000718235.1_genomic.fna.gz
G000176275	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2478798	0.6673880959840072	0.407584979547544	28531	GCA_000176275.1_genomic.fna.gz
G003351625	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1822569	0.47535898971540325	0.21345398560958526	14942	GCA_003351625.1_genomic.fna.gz
G002909405	s__Cryobacterium sp002205495	s__Cryobacterium zongtaii	3894983	0.22261429761696194	0.2136275196919164	14954	GCA_002909405.1_genomic.fna.gz
G000427215	s__Mesomycoplasma hyopneumoniae	s__Mycoplasma hyopneumoniae	898495	1.1205856304873427	0.24806145777698826	17364	GCA_000427215.1_genomic.fna.gz
G900458635	s__Staphylococcus hominis	s__Staphylococcus hominis	2257110	0.003855514264288184	0.0021440436209785273	150	GCA_900458635.1_genomic.fna.gz
G900143665	s__Elizabethkingia meningoseptica	s__Elizabethkingia meningoseptica	3935024	0.0016232548287869926	0.0015737388522880811	110	GCA_900143665.1_genomic.fna.gz
G003402595	s__Streptomyces spongiicola	s__Streptomyces spongiicola	6912677	0.15752505171836054	0.268283814944898	18780	GCA_003402595.1_genomic.fna.gz
G001404895	s__Clostridium_P ventriculi	s__Clostridium ventriculi	2457263	0.10053696563761076	0.0608661725089084	4261	GCA_001404895.1_genomic.fna.gz
