Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001650765	s__Marinobacter sp001650915	s__Marinobacter sp. EhN04	4619018	0.09984026354384445	0.10036379476239231	7025	GCA_001650765.1_genomic.fna.gz
G001717505	s__Dialister_A pneumosintes	s__Dialister pneumosintes	1274073	0.005875597071359922	0.0016291760545387238	114	GCA_001717505.1_genomic.fna.gz
G000429085	s__Streptomyces flavidovirens	s__Streptomyces flavidovirens	7070406	0.03685463485619202	0.05670980654029119	3970	GCA_000429085.1_genomic.fna.gz
G002205895	s__Saccharibacillus sp002205895	s__Saccharibacillus sp. O23	6040148	0.13417739149046573	0.17637971032898123	12347	GCA_002205895.1_genomic.fna.gz
G000751855	s__Kingella negevensis	s__Kingella negevensis	2130549	0.019299821375515936	0.008948835332040436	626	GCA_000751855.1_genomic.fna.gz
G000745545	s__Caulobacter henricii_C	s__Caulobacter henricii	5994497	0.0043823582154144565	0.005717185999268575	400	GCA_000745545.1_genomic.fna.gz
G002954385	s__Tenacibaculum sp002954385	s__Tenacibaculum sp. SG-28	2801347	0.5019293644407403	0.3060068949014084	21420	GCA_002954385.1_genomic.fna.gz
G001546855	s__Megasphaera sp001546855	s__Megasphaera sp. MJR8396C	2453897	0.0017487028196237955	0.0009338863770664414	65	GCA_001546855.1_genomic.fna.gz
G001641005	s__Rathayibacter tritici	s__Rathayibacter tritici	3354681	0.0004356708776321664	0.0003180764090759806	22	GCA_001641005.1_genomic.fna.gz
G001499855	s__Mycolicibacterium sp001499855	s__Mycobacterium sp. GA-0227b	5148113	0.040377703852312416	0.045238832638208985	3167	GCA_001499855.1_genomic.fna.gz
G900103835	s__Acetanaerobacterium elongatum	s__Acetanaerobacterium elongatum	2916215	0.0007350606260853896	0.0004665136976574802	33	GCA_900103835.1_genomic.fna.gz
G000621565	s__Butyrivibrio sp000621565	s__Butyrivibrio sp. LB2008	3718842	0.0023761350801366375	0.0019230941798981287	135	GCA_000621565.1_genomic.fna.gz
G002237575	s__Spiroplasma_A corruscae	s__Spiroplasma corruscae	1204639	0.05688090247564138	0.014912315993825264	1044	GCA_002237575.1_genomic.fna.gz
G001028775	s__Massilia sp001412595	s__Massilia sp. WF1	6066684	0.009377092929680215	0.012380588654377462	867	GCA_001028775.2_genomic.fna.gz
G000424845	s__Streptomyces sp000424845	s__Streptomyces sp. TAA040	5311812	0.022668126225634463	0.026204749850565826	1834	GCA_000424845.1_genomic.fna.gz
G002995845	s__Clostridium_B luticellarii	s__Clostridium luticellarii	3754778	0.08419889307791725	0.06880378766770175	4816	GCA_002995845.1_genomic.fna.gz
G900156665	s__Corynebacterium appendicis	s__Corynebacterium appendicis	2248056	0.01623625869491568	0.00794355282808431	556	GCA_900156665.1_genomic.fna.gz
G900142255	s__Alicyclobacillus_I montanus	s__Alicyclobacillus montanus	3045912	0.16450084235866622	0.10904535692343242	7633	GCA_900142255.1_genomic.fna.gz
G000341105	s__Nocardiopsis_A potens	s__Nocardiopsis potens	6909969	0.012516099418240622	0.018822044829655476	1318	GCA_000341105.1_genomic.fna.gz
G000832065	s__Nitrosospira sp000832065	s__Nitrosospira sp. NpAV	3450004	0.0034556190064728514	0.0025945805188002536	182	GCA_000832065.1_genomic.fna.gz
G002095315	s__Pantoea conspicua	s__Pantoea conspicua	4308858	0.023226142775966217	0.021780155378512994	1525	GCA_002095315.1_genomic.fna.gz
G000828755	s__Pseudomonas_A zhaodongensis	s__Pseudomonas sp. MT-1	4861258	0.4860299173776318	0.5142015412325227	35994	GCA_000828755.1_genomic.fna.gz
G000368725	s__Acinetobacter soli	s__Acinetobacter soli	3463506	0.18248790171365636	0.13755352434070978	9629	GCA_000368725.1_genomic.fna.gz
G000188035	s__Streptococcus pseudoporcinus	s__Streptococcus pseudoporcinus	2126865	0.04195196925681314	0.019418423859977194	1359	GCA_000188035.3_genomic.fna.gz
G001940565	s__Tissierella_A creatinophila	s__Tissierella creatinophila	2530461	0.0021625315004823982	0.0011909232963998458	83	GCA_001940565.1_genomic.fna.gz
G000500935	s__Spiroplasma_A apis	s__Spiroplasma apis	1160554	0.14306512165716917	0.03613439781534505	2529	GCA_000500935.1_genomic.fna.gz
G002933815	s__Sphingobacterium sp002933815	s__Sphingobacterium sp. HMA12	6473343	0.0629773325847079	0.08872266567511732	6211	GCA_002933815.1_genomic.fna.gz
G000725345	s__Pelosinus sp000725345	s__Pelosinus sp. UFO1	5115410	0.00478541075076121	0.005327474373569843	373	GCA_000725345.1_genomic.fna.gz
G001412105	s__Corynebacterium oculi	s__Corynebacterium oculi	2413873	0.00418714544158915	0.002199652941451931	154	GCA_001412105.1_genomic.fna.gz
G002934325	s__Marinobacter persicus_A	s__Marinobacter persicus	3577165	0.03428422226766615	0.02669039340286711	1868	GCA_002934325.1_genomic.fna.gz
G002179965	s__Pandoraea sp002179965	s__Pandoraea sp. PE-S2T-3	6176158	0.06932515097230782	0.09318176277473073	6523	GCA_002179965.1_genomic.fna.gz
G000372965	s__Aminobacter sp000372965	s__Hoeflea sp. 108	6112094	0.002321833797862564	0.003088466206921747	216	GCA_000372965.1_genomic.fna.gz
G002027195	s__Streptomyces sp002027195	s__Streptomyces sp. GKU 895	8296413	0.0028883831192423387	0.00521515069028525	365	GCA_002027195.1_genomic.fna.gz
G001457795	s__Olsenella sp001457795	s__Olsenella sp. SIT9	1818711	0.03958819462947169	0.015669353940108186	1097	GCA_001457795.1_genomic.fna.gz
G001423245	s__Aureimonas sp001423245	s__Aureimonas sp. Leaf324	4415253	0.005414182012457821	0.00520247672858028	364	GCA_001423245.1_genomic.fna.gz
G002803405	s__Erysipelatoclostridium cocleatum	s__[Clostridium] cocleatum	2952269	0.0066870979126457605	0.0042965048735120175	301	GCA_002803405.1_genomic.fna.gz
G002214605	s__Pyrococcus chitonophagus	s__Thermococcus chitonophagus	1961979	0.055535560619323104	0.02371303898010527	1660	GCA_002214605.1_genomic.fna.gz
G000695625	s__Amycolatopsis rifamycinica	s__Amycolatopsis rifamycinica	9202418	0.0411355310290869	0.08238359976989564	5767	GCA_000695625.1_genomic.fna.gz
G002220755	s__Campylobacter_B sputorum	s__Campylobacter sputorum	1725016	0.020045756944429425	0.007525533409142561	527	GCA_002220755.1_genomic.fna.gz
G002393445	s__Cedecea neteri	s__Cedecea neteri	5469298	0.003610152315912228	0.004297133169837158	301	GCA_002393445.1_genomic.fna.gz
G001186365	s__Gordonia jacobaea	s__Gordonia jacobaea	4925537	0.003265554885733978	0.0035005176648749427	245	GCA_001186365.1_genomic.fna.gz
G001906925	s__Domibacillus mangrovi	s__Domibacillus mangrovi	3324250	0.5523820848833868	0.3996271286408505	27974	GCA_001906925.1_genomic.fna.gz
G000176335	s__Leptotrichia_A goodfellowii	s__Leptotrichia goodfellowii	2287284	0.044777380801551005	0.022289507815419825	1560	GCA_000176335.1_genomic.fna.gz
G003075045	s__Maribacter sp003075045	s__Maribacter litoralis	4564535	0.007790426318186987	0.007738904121503879	542	GCA_003075045.1_genomic.fna.gz
G001687335	s__Dissulfuribacter thermophilus	s__Dissulfuribacter thermophilus	2524199	0.006726640003130898	0.0036952470274647757	259	GCA_001687335.1_genomic.fna.gz
G900116805	s__Alicyclobacillus_H macrosporangiidus	s__Alicyclobacillus macrosporangiidus	3789420	0.0005087568256305633	0.00041957025532424327	29	GCA_900116805.1_genomic.fna.gz
G003096995	s__Basfia langaaensis	s__Pasteurella langaaensis	1989693	0.3149790997150997	0.13639219216927617	9547	GCA_003096995.1_genomic.fna.gz
G900177495	s__Cellulosimicrobium cellulans_B	s__Cellulosimicrobium cellulans	4249926	1.1736171492549208	1.0854992190514459	75985	GCA_900177495.1_genomic.fna.gz
G002104535	s__Colwellia sediminilitoris	s__Colwellia sediminilitoris	3849879	0.0014598200904316345	0.001223117321343009	86	GCA_002104535.1_genomic.fna.gz
G003096815	s__Prevotella colorans	s__Prevotella colorans	2936680	0.002323462679507465	0.0014849575090476064	104	GCA_003096815.1_genomic.fna.gz
G001856685	s__Boudabousia sp001856685	s__Actinomyces tangfeifanii	2207832	0.14039367676029932	0.06745828126291814	4722	GCA_001856685.1_genomic.fna.gz
G001816125	s__Hymenobacter coccineus	s__Hymenobacter coccineus	5700921	0.011033010181479432	0.013688653868955018	958	GCA_001816125.1_genomic.fna.gz
G001650905	s__Balneola sp001650905	s__Balneola sp. EhC07	3624230	0.029788395990831704	0.023495493409813138	1645	GCA_001650905.1_genomic.fna.gz
G003293695	s__Lysobacter_B sp003293695	s__Luteimonas sp. 83-4	2592821	0.2654293275543623	0.14977631545335887	10484	GCA_003293695.1_genomic.fna.gz
G900111695	s__Olsenella_B sp900111695	s__Olsenella sp. KH3B4	2378016	0.004960605624026917	0.0025672678014047904	180	GCA_900111695.1_genomic.fna.gz
G002114275	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2517398	0.1832949015147471	0.10042086732104143	7029	GCA_002114275.1_genomic.fna.gz
G000719475	s__Streptomyces sp000719475	s__Streptomyces sp. NRRL F-5630	7063039	0.0029162052247879923	0.004482614465713884	314	GCA_000719475.1_genomic.fna.gz
G002903165	s__Pseudomonas_D oceani	s__Pseudomonas oceani	4155021	0.005866977632957186	0.005305292778229747	371	GCA_002903165.1_genomic.fna.gz
G001648595	s__Legionella bozemanae	s__Fluoribacter bozemanae	4113505	0.0019711495861092034	0.0017646285968973968	124	GCA_001648595.1_genomic.fna.gz
G000482385	s__Nocardia sp000482385	s__Nocardia sp. CNY236	5304668	0.2575390450345025	0.29731922316632453	20812	GCA_000482385.1_genomic.fna.gz
G900142545	s__Fibrobacter sp900142545	s__Fibrobacter sp. UWT2	3493574	0.00377888418875559	0.0028731296858301386	201	GCA_900142545.1_genomic.fna.gz
G000411115	s__Capnocytophaga granulosa	s__Capnocytophaga granulosa	2746278	0.0014553205597669988	0.0008698109344735747	61	GCA_000411115.1_genomic.fna.gz
G900101335	s__Quadrisphaera sp900101335	s__Quadrisphaera sp. DSM 44207	3195637	0.00026921899299604856	0.0001872340522144396	13	GCA_900101335.1_genomic.fna.gz
G000709395	s__Mesorhizobium huakuii	s__Mesorhizobium huakuii	6881675	0.0007300164415222134	0.0010933230396989273	77	GCA_000709395.1_genomic.fna.gz
G001510715	s__Bacillus_W sp001510715	s__Bacillus sp. FJAT-29814	5888440	0.012580612989679104	0.01612217968160627	1129	GCA_001510715.1_genomic.fna.gz
G002283365	s__Rubrivirga marina	s__Rubrivirga marina	4981075	0.007288233995479922	0.00790072760562293	553	GCA_002283365.1_genomic.fna.gz
G900176205	s__Bradyrhizobium sp900176205	s__Bradyrhizobium sp. ORS 285	7797098	0.011156317803979878	0.018931087828773636	1325	GCA_900176205.1_genomic.fna.gz
G001808975	s__Enterococcus_B faecium_B	s__Enterococcus sp. HMSC063D12	2711203	0.031239103535696245	0.018432417516349008	1290	GCA_001808975.1_genomic.fna.gz
G000155855	s__Bacteroides_F pectinophilus	s__[Bacteroides] pectinophilus	3028326	0.0075117733146603085	0.004950702156120232	347	GCA_000155855.1_genomic.fna.gz
G002763595	s__Fusobacterium periodonticum_C	s__Fusobacterium pseudoperiodonticum	2222370	0.3478361285573228	0.16823360635356693	11776	GCA_002763595.1_genomic.fna.gz
G000969705	s__Nitriliruptor alkaliphilus	s__Nitriliruptor alkaliphilus	5558097	0.60563826719172	0.7325902431364004	51281	GCA_000969705.1_genomic.fna.gz
G003050485	s__Vibrio splendidus	s__Vibrio splendidus	5323847	0.007848301085043337	0.009093329366130172	637	GCA_003050485.1_genomic.fna.gz
G001428065	s__Phycicoccus sp001428065	s__Tetrasphaera sp. Soil756	3470999	0.01412490046881015	0.010669930363906163	747	GCA_001428065.1_genomic.fna.gz
G001304875	s__UC5-1-2E3 sp001304875	s__Clostridia bacterium UC5.1-2E3	3456135	0.003205472447611487	0.0024110401727976917	169	GCA_001304875.1_genomic.fna.gz
G001612805	s__Nocardia coubleae	s__Nocardia coubleae	6619824	0.0015969953814184061	0.0023007625703353705	161	GCA_001612805.1_genomic.fna.gz
G003065485	s__Cryobacterium_A sp003065485	s__Salinibacterium sp. CGMCC 1.16371	2810080	0.1542353061633858	0.09432442884745965	6603	GCA_003065485.1_genomic.fna.gz
G001718185	s__Bradyrhizobium elkanii	s__Bradyrhizobium elkanii	9202572	0.05068676559220402	0.101513897740154	7106	GCA_001718185.1_genomic.fna.gz
G900101015	s__CAG-791 sp900101015	s__Sarcina sp. DSM 11001	4151587	0.15374589513269496	0.1389118748804105	9724	GCA_900101015.1_genomic.fna.gz
G001687065	s__Prosthecochloris sp001687065	s__Prosthecochloris sp. CIB 2401	2399849	4.754508835442305	2.4831975755225457	173824	GCA_001687065.1_genomic.fna.gz
G900102745	s__Geodermatophilus telluris	s__Geodermatophilus telluris	4806788	0.21918543367110896	0.2292917123255897	16050	GCA_900102745.1_genomic.fna.gz
G000340965	s__Nocardiopsis kunsanensis	s__Nocardiopsis kunsanensis	5312089	0.01581751905557782	0.01828628184759581	1280	GCA_000340965.1_genomic.fna.gz
G000635015	s__Prochlorococcus_A sp000635015	s__Prochlorococcus sp. scB243_498I20	1589855	0.04990380451583338	0.017266840349128575	1209	GCA_000635015.1_genomic.fna.gz
G900176635	s__Clostridium_E merdae	s__Clostridium merdae	2748860	0.09720324798774399	0.05815072032883563	4071	GCA_900176635.1_genomic.fna.gz
G002003305	s__Clostridium saccharoperbutylacetonicum	s__Clostridium saccharoperbutylacetonicum	6219394	0.027226095093841447	0.036851496404867526	2580	GCA_002003305.1_genomic.fna.gz
G900156415	s__Pontibacter lucknowensis	s__Pontibacter lucknowensis	4474059	0.01484398760727779	0.014453532064768801	1012	GCA_900156415.1_genomic.fna.gz
G001440035	s__Bradyrhizobium manausense	s__Bradyrhizobium manausense	9145311	0.010008209168311678	0.01991941375183112	1394	GCA_001440035.1_genomic.fna.gz
G000963965	s__Acetobacter orientalis	s__Acetobacter orientalis	2910689	0.0002622359717308968	0.00016611535163682672	12	GCA_000963965.1_genomic.fna.gz
G000620185	s__Blastococcus sp000620185	s__Geodermatophilaceae bacterium URHB0062	5093035	0.15209949186514027	0.1685877925495578	11801	GCA_000620185.1_genomic.fna.gz
G002836975	s__Shewanella indica	s__Shewanella indica	4402806	0.4347088050430598	0.416533261428557	29157	GCA_002836975.1_genomic.fna.gz
G000312145	s__Alistipes senegalensis	s__Alistipes senegalensis	4017609	0.14992246161708186	0.13108592799666363	9176	GCA_000312145.1_genomic.fna.gz
G003236175	s__Taibaiella_B soli	s__Taibaiella soli	5387132	0.09472294020094466	0.11105407202682606	7774	GCA_003236175.1_genomic.fna.gz
G001486585	s__Paenibacillus_A senegalimassiliensis	s__Paenibacillus senegalimassiliensis	5059704	0.027717586147968685	0.03052124302853163	2136	GCA_001486585.1_genomic.fna.gz
G000382325	s__Woodsholea maritima	s__Woodsholea maritima	3105947	0.24330060343105367	0.16445948538712246	11512	GCA_000382325.1_genomic.fna.gz
G000314575	s__Brevibacterium casei	s__Brevibacterium casei	3664641	0.4990390584834254	0.39800421781198997	27860	GCA_000314575.1_genomic.fna.gz
G000626635	s__Draconibacterium orientale	s__Draconibacterium orientale	5132075	0.26859077598044	0.29998931664815676	20999	GCA_000626635.1_genomic.fna.gz
G000699565	s__Enterococcus_B hirae	s__Enterococcus hirae	2802314	2.5841322175078045	1.5759891650505466	110319	GCA_000699565.1_genomic.fna.gz
G900113945	s__Xenorhabdus mauleonii	s__Xenorhabdus mauleonii	5119810	0.07250082680277567	0.08078272592205667	5655	GCA_900113945.1_genomic.fna.gz
G001421785	s__Sphingomonas sp001421785	s__Sphingomonas sp. Leaf33	3231312	0.03521914853583972	0.0247673445510803	1734	GCA_001421785.1_genomic.fna.gz
G001542815	s__Methylobacterium sp001542815	s__Methylobacterium sp. AMS5	5599206	0.7625214569777308	0.9291807741964206	65043	GCA_001542815.1_genomic.fna.gz
G000293865	s__Limnohabitans sp000293865	s__Limnohabitans sp. Rim28	3407253	0.011580998158403794	0.00858760530103136	601	GCA_000293865.2_genomic.fna.gz
G000799645	s__Chryseobacterium sp900176315	s__Chryseobacterium sp. OV705	5203023	0.009286559157174195	0.01051555684862988	736	GCA_000799645.1_genomic.fna.gz
G000949475	s__Draconibacterium sediminis	s__Draconibacterium sediminis	5992231	0.008860366294295235	0.011554786454008006	809	GCA_000949475.1_genomic.fna.gz
G900312815	s__Aquimarina sp900312815	s__Aquimarina sp. AU474	4838585	0.002471375358605597	0.0026024283847141286	182	GCA_900312815.1_genomic.fna.gz
G000426485	s__Dysgonomonas capnocytophagoides	s__Dysgonomonas capnocytophagoides	4377988	0.00023566539971801495	0.0002245391588525138	16	GCA_000426485.1_genomic.fna.gz
G001717525	s__Tannerella sp003033925	s__Tannerella sp. oral taxon HOT-286	2973544	0.022847686874504034	0.014785578032152054	1035	GCA_001717525.2_genomic.fna.gz
G900102245	s__Streptomyces sp900187385	s__Streptomyces sp. KS_16	8068758	0.00038939115900001904	0.0006837769823288047	48	GCA_900102245.1_genomic.fna.gz
G000724565	s__Pseudoalteromonas sp001269985	s__Pseudoalteromonas sp. '520P1 No. 412'	5257747	0.003905333411959622	0.004468682524992186	313	GCA_000724565.2_genomic.fna.gz
G000719095	s__Streptacidiphilus jeojiense	s__Streptacidiphilus jeojiense	9156717	0.00036959659033436313	0.0007365283163799809	52	GCA_000719095.1_genomic.fna.gz
G002895435	s__Aquimarina sp002895435	s__Aquimarina sediminis	5838147	0.0222389326352656	0.028255998936998653	1978	GCA_002895435.1_genomic.fna.gz
G900141715	s__Arenitalea lutea	s__Arenitalea lutea	3377931	0.07037191462821835	0.051733497641378925	3621	GCA_900141715.1_genomic.fna.gz
G002287175	s__Methanobacterium_D bryantii	s__Methanobacterium bryantii	3466370	0.015590433107437844	0.011761285647967367	823	GCA_002287175.1_genomic.fna.gz
G900217195	s__Clostridium paraputrificum	s__Clostridium paraputrificum	3776795	0.002034659142745774	0.0016723869769680482	117	GCA_900217195.1_genomic.fna.gz
G001435095	s__Lactobacillus_G spicheri	s__Lactobacillus spicheri	2749197	0.004048324035401542	0.0024221600040047826	170	GCA_001435095.1_genomic.fna.gz
G001185205	s__Devosia sp001185205	s__Devosia sp. H5989	4594249	0.26542413769267503	0.2653851666153008	18577	GCA_001185205.1_genomic.fna.gz
G002095385	s__Pantoea eucrina	s__Pantoea eucrina	3892376	0.021058265885474096	0.017838531154947296	1249	GCA_002095385.1_genomic.fna.gz
G000220565	s__Pseudooceanicola sp000220565	s__Oceanicola sp. S124	4649474	0.01635557000915811	0.016549741249171662	1158	GCA_000220565.2_genomic.fna.gz
G000970735	s__Lactobacillus apis	s__Lactobacillus apis	1717379	0.013697620611899637	0.0051195640595137135	358	GCA_000970735.1_genomic.fna.gz
G001552535	s__Nocardioides jensenii	s__Nocardioides jensenii	5102139	0.013642911420148953	0.015148898151677201	1060	GCA_001552535.1_genomic.fna.gz
G001970135	s__Streptomyces sp002939385	s__Streptomyces sp. M1013	8448284	2.9680883738653727	5.457164343631569	382002	GCA_001970135.1_genomic.fna.gz
G000772915	s__Streptococcus phocae	s__Streptococcus phocae	1659203	0.00638256953697738	0.002304712618482065	161	GCA_000772915.1_genomic.fna.gz
G002211705	s__Citrobacter freundii	s__Citrobacter freundii	5602472	0.04870173655920934	0.05938077235752829	4157	GCA_002211705.1_genomic.fna.gz
G001513675	s__Microbacterium sp001513675	s__Microbacterium sp. XT11	3475315	0.03278931575741026	0.024799802891869824	1736	GCA_001513675.1_genomic.fna.gz
G003124125	s__Lactobacillus_G bambusae	s__Lactobacillus bambusae	1966274	0.19769821801101628	0.08459963544519235	5922	GCA_003124125.1_genomic.fna.gz
G000332075	s__Aliterella sp000332075	s__Synechocystis sp. PCC 7509	4908825	0.930152172275188	0.9936953434107949	69559	GCA_000332075.2_genomic.fna.gz
G000156355	s__Methylophaga thiooxydans	s__Methylophaga thiooxydans	3047652	0.004436280026707591	0.0029424292366326947	206	GCA_000156355.1_genomic.fna.gz
G001552635	s__Spirillospora hibisca	s__Actinomadura hibisca	9023974	0.00814394663968533	0.015993902899752645	1120	GCA_001552635.1_genomic.fna.gz
G003254525	s__Phenylobacterium kunshanense	s__Phenylobacterium kunshanense	4184663	0.005141524366591277	0.004682460124790597	328	GCA_003254525.1_genomic.fna.gz
G001750405	s__Pseudoalteromonas luteoviolacea_G	s__Pseudoalteromonas luteoviolacea	6221346	0.5446860898226461	0.737483554083317	51624	GCA_001750405.1_genomic.fna.gz
G900101035	s__Pseudomonas_E libanensis	s__Pseudomonas libanensis	6263198	0.02287369110159371	0.031178419313732487	2182	GCA_900101035.1_genomic.fna.gz
G003058165	s__Paenisporosarcina_A sp003058165	s__Paenisporosarcina sp. OV554	4020721	0.007051541663321828	0.0061703488002692285	432	GCA_003058165.1_genomic.fna.gz
G000159635	s__Corynebacterium lipophiloflavum	s__Corynebacterium lipophiloflavum	2385784	0.11581633496679132	0.06013435255596968	4209	GCA_000159635.1_genomic.fna.gz
G900403705	s__Nitrospira_D lenta	s__Nitrospira lenta	3756190	0.0014537407528835413	0.001188382417475434	83	GCA_900403705.1_genomic.fna.gz
G000482705	s__Glycomyces arizonensis	s__Glycomyces arizonensis	5048579	0.13017194734995324	0.14302378220938208	10012	GCA_000482705.1_genomic.fna.gz
G002999135	s__Capnocytophaga sp002999135	s__Capnocytophaga sp. oral taxon 878	2990835	0.06784425716488728	0.04415981509424534	3091	GCA_002999135.1_genomic.fna.gz
G000712185	s__Mycoplasmopsis opalescens	s__Mycoplasma opalescens	779012	0.001031550761737116	0.0001748865667269349	12	GCA_000712185.1_genomic.fna.gz
