Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003725385	s__Staphylococcus pasteuri	s__Staphylococcus pasteuri	2546404	0.040319465073121015	0.028510999460115358	1996	GCA_003725385.1_genomic.fna.gz
G001610185	s__Mycobacterium avium	s__Mycobacterium avium	5203244	0.024189654929328147	0.03495217753579318	2447	GCA_001610185.1_genomic.fna.gz
G900453265	s__Moraxella bovis	s__Moraxella bovis	2840173	0.008607188348209865	0.006788541441473868	475	GCA_900453265.1_genomic.fna.gz
G004346205	s__Bibersteinia trehalosi	s__Bibersteinia trehalosi	2285414	0.33218786714194837	0.21082350149718337	14758	GCA_004346205.1_genomic.fna.gz
G003491425	s__Salinibacter ruber	s__Salinibacter ruber	3762895	0.012826936880461283	0.01340341393452493	938	GCA_003491425.1_genomic.fna.gz
G006542315	s__Halomonas titanicae	s__Halomonas titanicae	5327410	0.9446158912092578	1.397467580044495	97823	GCA_006542315.1_genomic.fna.gz
G003938595	s__Acinetobacter soli	s__Acinetobacter soli	3588408	0.0012953853428810233	0.0012908362928833665	90	GCA_003938595.1_genomic.fna.gz
G003859865	s__Campylobacter_A rectus	s__Campylobacter rectus	2491340	0.08618521887686514	0.05962606679993357	4174	GCA_003859865.1_genomic.fna.gz
G000309035	s__Acinetobacter haemolyticus	s__Acinetobacter haemolyticus	3578946	0.0017994311642203391	0.0017883839181986744	125	GCA_000309035.1_genomic.fna.gz
G004155305	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2148604	0.009825304086902574	0.0058623636226434695	410	GCA_004155305.1_genomic.fna.gz
G005146545	s__Vibrio kanaloae	s__Vibrio kanaloae	4754307	0.007283992669901771	0.009616722728321505	673	GCA_005146545.1_genomic.fna.gz
G003054075	s__Halanaerobium congolense	s__Halanaerobium congolense	3030762	0.0017726339382849305	0.001491905330791393	104	GCA_003054075.1_genomic.fna.gz
G900113775	s__Megasphaera elsdenii	s__Megasphaera elsdenii	2421909	0.5022000284431648	0.33775744173027983	23643	GCA_900113775.1_genomic.fna.gz
G001932235	s__Bartonella henselae	s__Bartonella henselae	1857847	1.1240282938543846	0.5799059454152078	40593	GCA_001932235.1_genomic.fna.gz
G003755075	s__Vibrio crassostreae	s__Vibrio crassostreae	5082324	0.27307556292459617	0.3854034145764258	26978	GCA_003755075.1_genomic.fna.gz
G900327225	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2089396	0.10374809950023672	0.06019650560393784	4214	GCA_900327225.1_genomic.fna.gz
G001584645	s__Acinetobacter venetianus	s__Acinetobacter venetianus	3763378	0.004668532365054139	0.004878974948250492	342	GCA_001584645.1_genomic.fna.gz
G003666225	s__Gibbsiella quercinecans	s__Gibbsiella quercinecans	5693409	0.14115733086450327	0.2231753341599757	15622	GCA_003666225.1_genomic.fna.gz
G001730585	s__Campylobacter_A pinnipediorum	s__Campylobacter pinnipediorum	1616536	0.06510556012263496	0.029226299657287264	2046	GCA_001730585.1_genomic.fna.gz
G003569495	s__Acinetobacter ursingii	s__Acinetobacter ursingii	3545182	0.028700879996608593	0.028255573130644925	1978	GCA_003569495.1_genomic.fna.gz
G002115685	s__Leuconostoc citreum	s__Leuconostoc citreum	1829881	0.7767042629488037	0.3946834438720863	27628	GCA_002115685.1_genomic.fna.gz
G000298035	s__Aeromonas veronii	s__Aeromonas veronii	4565607	0.013830036575950604	0.0175344531711958	1227	GCA_000298035.1_genomic.fna.gz
G900637105	s__Moraxella cuniculi	s__Moraxella cuniculi	2202865	0.24523088992977593	0.15001456581576614	10501	GCA_900637105.1_genomic.fna.gz
G004000865	s__Paenibacillus_G elgii	s__Paenibacillus elgii	7567576	0.01905618504551515	0.04004636718100911	2803	GCA_004000865.1_genomic.fna.gz
G001514705	s__Escherichia albertii	s__Escherichia albertii	4796871	0.07360877879069609	0.09805235398270488	6864	GCA_001514705.1_genomic.fna.gz
G003041015	s__Staphylococcus agnetis	s__Staphylococcus agnetis	2400650	0.042575906491103856	0.028383315390687724	1987	GCA_003041015.1_genomic.fna.gz
G003993445	s__Xanthomonas perforans	s__Xanthomonas euvesicatoria	5046297	0.034730092834842324	0.048668630311963564	3407	GCA_003993445.1_genomic.fna.gz
G003471325	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2230637	0.004332439068752967	0.0026836862288428984	188	GCA_003471325.1_genomic.fna.gz
G000333915	s__Bacillus_E coagulans_A	s__Bacillus coagulans	3424110	0.03827645340019118	0.03639567437185046	2548	GCA_000333915.1_genomic.fna.gz
G900322585	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	2050316	0.002715288816433947	0.0015459918642772579	108	GCA_900322585.1_genomic.fna.gz
G005843985	s__Caminibacter mediatlanticus	s__Caminibacter mediatlanticus	1685887	0.02810013308857593	0.013155495521295973	921	GCA_005843985.1_genomic.fna.gz
G000261965	s__Sinorhizobium fredii	s__Sinorhizobium fredii	6832812	0.1051131509406375	0.19944672022875376	13961	GCA_000261965.1_genomic.fna.gz
G004794095	s__Bacteroides acidifaciens	s__Bacteroides acidifaciens	4827458	0.03582504871002532	0.04802591700618709	3362	GCA_004794095.1_genomic.fna.gz
G006874605	s__Bacteriovorax stolpii	s__Bacteriovorax stolpii	3880871	0.004853940305211113	0.0052311119031363505	366	GCA_006874605.1_genomic.fna.gz
G002532155	s__Lactobacillus_G brevis	s__Lactobacillus brevis	2463153	0.36940361880678246	0.2526753681714086	17687	GCA_002532155.1_genomic.fna.gz
G004924375	s__Clostridium_B tyrobutyricum	s__Clostridium tyrobutyricum	3159003	0.06428025531990006	0.05638946885617824	3947	GCA_004924375.1_genomic.fna.gz
G004564155	s__Legionella_D israelensis	s__Legionella israelensis	2967881	0.004925993749623193	0.004059856772659842	284	GCA_004564155.1_genomic.fna.gz
G900638125	s__Capnocytophaga sputigena	s__Capnocytophaga sputigena	2933908	0.005342153284245844	0.004352444170056158	305	GCA_900638125.1_genomic.fna.gz
G003025175	s__Shewanella algae	s__Shewanella algae	4744804	0.023874086233661888	0.03145686277506855	2202	GCA_003025175.1_genomic.fna.gz
G002504365	s__Mesoplasma florum	s__Mesoplasma florum	807195	0.5612376077486224	0.12580433324481566	8806	GCA_002504365.1_genomic.fna.gz
G000406165	s__Dickeya zeae	s__Dickeya zeae	4563790	0.10896542568983442	0.13809715917114795	9667	GCA_000406165.1_genomic.fna.gz
G003351685	s__Neisseria_D elongata	s__Neisseria elongata	2534634	0.3372696661102261	0.23739026836658111	16617	GCA_003351685.1_genomic.fna.gz
G004150385	s__Haloarcula hispanica	s__Haloarcula hispanica	3589827	0.02521227313590937	0.025133669243951166	1759	GCA_004150385.1_genomic.fna.gz
G006539725	s__Raoultella terrigena	s__Raoultella terrigena	5515279	0.0018963069665001607	0.002904333604464157	203	GCA_006539725.1_genomic.fna.gz
G000971515	s__Porphyromonas gulae	s__Porphyromonas gulae	2373804	0.3720590032426639	0.24526018302450364	17168	GCA_000971515.1_genomic.fna.gz
G003752215	s__Delftia acidovorans	s__Delftia acidovorans	6347590	0.008793529607525741	0.015500384449178515	1085	GCA_003752215.1_genomic.fna.gz
G004353865	s__Hydrogenophaga pseudoflava	s__Hydrogenophaga pseudoflava	4905973	0.5428499358332923	0.739563241043648	51769	GCA_004353865.1_genomic.fna.gz
G006715175	s__Curtobacterium citreum	s__Curtobacterium citreum	3612036	0.0022059376157055584	0.0022126650138691592	155	GCA_006715175.1_genomic.fna.gz
G003351365	s__Micromonospora aurantiaca	s__Micromonospora aurantiaca	7255264	0.37006153684518667	0.7455856495181131	52191	GCA_003351365.1_genomic.fna.gz
G002850035	s__Lactobacillus_O hordei	s__Lactobacillus hordei	2590411	0.9813142126322887	0.7059064285734296	49413	GCA_002850035.1_genomic.fna.gz
G900113235	s__Streptococcus equinus	s__Streptococcus equinus	1912748	0.021341430412445243	0.011335786394435254	794	GCA_900113235.1_genomic.fna.gz
G001121225	s__Yersinia frederiksenii_C	s__Yersinia frederiksenii	5190917	0.00012927273674895177	0.00018634656872531757	13	GCA_001121225.1_genomic.fna.gz
G003667885	s__Bacillus vallismortis	s__Bacillus vallismortis	3958372	0.00782885855078703	0.008605684595428771	602	GCA_003667885.1_genomic.fna.gz
G005233655	s__Enterobacter cancerogenus	s__Enterobacter cancerogenus	4901530	0.0006387558294592177	0.0008694345896534357	61	GCA_005233655.1_genomic.fna.gz
G900638155	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2335738	0.023010872727786368	0.014925455334417883	1045	GCA_900638155.1_genomic.fna.gz
G003463295	s__Fusobacterium_A ulcerans	s__Fusobacterium ulcerans	3598730	0.021516268335360245	0.02150238277047847	1505	GCA_003463295.1_genomic.fna.gz
G003797845	s__Shewanella frigidimarina	s__Shewanella frigidimarina	4854812	0.010558115469597963	0.014234073255483117	996	GCA_003797845.1_genomic.fna.gz
G004564895	s__Carnobacterium maltaromaticum	s__Carnobacterium maltaromaticum	3497345	0.08464963155258158	0.08221175522937449	5755	GCA_004564895.1_genomic.fna.gz
G900450865	s__Haemophilus_D pittmaniae	s__Haemophilus pittmaniae	2244325	0.0009417803164186181	0.0005869562466234304	41	GCA_900450865.1_genomic.fna.gz
G900475365	s__Streptococcus sobrinus	s__Streptococcus sobrinus	2145110	0.008350602222331275	0.004974366004109064	348	GCA_900475365.1_genomic.fna.gz
G900683415	s__Brevibacterium casei	s__Brevibacterium casei	4016563	0.17254427932758196	0.19245337015222086	13472	GCA_900683415.1_genomic.fna.gz
G001531385	s__Burkholderia territorii	s__Burkholderia territorii	6631969	0.0034181792134708212	0.006295173278029628	441	GCA_001531385.1_genomic.fna.gz
G006782905	s__Paraclostridium massiliensis	s__Paraclostridium bifermentans	3916009	0.020626098893640043	0.022430096880014256	1570	GCA_006782905.1_genomic.fna.gz
G001930655	s__Mycoplasmopsis bovis	s__Mycoplasma bovis	916337	0.011726323131944192	0.0029839219066886942	209	GCA_001930655.1_genomic.fna.gz
G003434165	s__Faecalibacterium prausnitzii_C	s__Faecalibacterium prausnitzii	2875183	0.2250573548082631	0.17969213738122902	12578	GCA_003434165.1_genomic.fna.gz
G003436995	s__Collinsella tanakaei	s__Collinsella tanakaei	2527722	0.058195236892071914	0.04084953537227587	2859	GCA_003436995.1_genomic.fna.gz
G900131795	s__Mycobacteroides abscessus	s__Mycobacteroides abscessus	5103366	0.004296377277498859	0.006088769022510911	426	GCA_900131795.1_genomic.fna.gz
G003814515	s__Salinicoccus roseus	s__Salinicoccus roseus	2485369	0.024163255453950358	0.016676952616498306	1167	GCA_003814515.1_genomic.fna.gz
G002853215	s__Klebsiella_A oxytoca	s__Klebsiella oxytoca	6620721	0.08956486180786832	0.16466955789984655	11527	GCA_002853215.1_genomic.fna.gz
G003578595	s__Staphylococcus capitis	s__Staphylococcus capitis	2404190	0.016573831898110163	0.011065271861259317	775	GCA_003578595.1_genomic.fna.gz
G005864315	s__Marinilactibacillus psychrotolerans	s__Marinilactibacillus psychrotolerans	2821130	0.0062271760973223915	0.004878481011886375	341	GCA_005864315.1_genomic.fna.gz
G000377025	s__Micromonospora pacifica_B	s__Salinispora pacifica	5498479	0.003328316236885719	0.005082033538789635	356	GCA_000377025.1_genomic.fna.gz
G003044545	s__Neisseria_B weaveri	s__Neisseria weaveri	2147612	0.604141583034543	0.360300548812536	25221	GCA_003044545.1_genomic.fna.gz
G003693285	s__Clostridium_B ljungdahlii	s__Clostridium autoethanogenum	4606218	0.00998821659610573	0.012776232666725394	894	GCA_003693285.1_genomic.fna.gz
G003846385	s__Rhodobacter_A sphaeroides	s__Rhodobacter sphaeroides	4405687	0.010159880312632232	0.012430042224623279	870	GCA_003846385.1_genomic.fna.gz
G004684905	s__Halobacillus salinus	s__Halobacillus salinus	3739998	0.26931170683892164	0.2797029035848195	19579	GCA_004684905.1_genomic.fna.gz
G004329795	s__Rhizobium laguerreae	s__Rhizobium laguerreae	7042889	0.02150658927055192	0.04206227488631997	2944	GCA_004329795.1_genomic.fna.gz
G003815855	s__Chryseobacterium carnipullorum	s__Chryseobacterium carnipullorum	5458793	0.056731706163985623	0.08599888950292454	6020	GCA_003815855.1_genomic.fna.gz
G003226155	s__Citrobacter_B koseri	s__Citrobacter koseri	4756360	0.014494982241866435	0.01914532654877109	1340	GCA_003226155.1_genomic.fna.gz
G000497735	s__Bifidobacterium longum	s__Bifidobacterium longum	2372966	0.0356065869089403	0.023463469682337656	1642	GCA_000497735.1_genomic.fna.gz
G002838405	s__Bifidobacterium breve	s__Bifidobacterium breve	2402272	0.0639113108223199	0.04263539361795167	2984	GCA_002838405.1_genomic.fna.gz
G004217565	s__Zhihengliuella halotolerans	s__Zhihengliuella halotolerans	3583060	0.07023259480045616	0.0698816526567728	4892	GCA_004217565.1_genomic.fna.gz
G900576535	s__Streptococcus canis	s__Streptococcus canis	2408692	0.004420731553800699	0.002956962290588333	207	GCA_900576535.1_genomic.fna.gz
G003936775	s__Pseudomonas_E oleovorans	s__Pseudomonas oleovorans	4661176	0.08456944208542488	0.10946602288627431	7663	GCA_003936775.1_genomic.fna.gz
G004210355	s__Aeribacillus pallidus	s__Aeribacillus pallidus	3748965	0.02734200492439515	0.02846506078463222	1993	GCA_004210355.1_genomic.fna.gz
G003994255	s__Brachybacterium paraconglomeratum	s__Brachybacterium paraconglomeratum	3783832	1.394841654443565	1.465639383532975	102595	GCA_003994255.1_genomic.fna.gz
G003428875	s__Planomicrobium_A okeanokoites	s__Planomicrobium okeanokoites	3299170	1.4699327238814244	1.34670516353329	94269	GCA_003428875.1_genomic.fna.gz
G004088235	s__Lactobacillus_D curvatus	s__Lactobacillus curvatus	2042320	0.002821627205013819	0.0016002719642875948	112	GCA_004088235.1_genomic.fna.gz
G002796625	s__Streptococcus thermophilus	s__Streptococcus thermophilus	1918795	0.060340455868618983	0.03215196626349495	2251	GCA_002796625.1_genomic.fna.gz
G001319345	s__Yersinia enterocolitica	s__Yersinia enterocolitica	4674842	0.0007727207359293224	0.001003136138395606	70	GCA_001319345.1_genomic.fna.gz
G000732525	s__Bacillus_A mycoides	s__Bacillus mycoides	5902407	1.1269551671643445	1.847167014205596	129302	GCA_000732525.1_genomic.fna.gz
G003147565	s__Mycoplasmopsis_A synoviae	s__Mycoplasma synoviae	818848	0.0623521162248116	0.014178322906921963	992	GCA_003147565.1_genomic.fna.gz
G004330485	s__Lactobacillus_F paraplantarum	s__Lactobacillus paraplantarum	3587488	0.015461680218154295	0.015403432733346857	1078	GCA_004330485.1_genomic.fna.gz
G000506745	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2122333	0.0026910358032234774	0.001586000702391255	111	GCA_000506745.1_genomic.fna.gz
G004524015	s__Aeromonas taiwanensis	s__Aeromonas taiwanensis	4770926	0.04318136849163176	0.05720967157999466	4005	GCA_004524015.1_genomic.fna.gz
G900097245	s__Propionibacterium freudenreichii	s__Propionibacterium freudenreichii	2702157	0.04766303137425925	0.03576536085354931	2504	GCA_900097245.1_genomic.fna.gz
G003437625	s__Prevotella disiens	s__Prevotella disiens	2802641	0.01186961009348553	0.009237922117026714	647	GCA_003437625.1_genomic.fna.gz
G000008805	s__Neisseria meningitidis_B	s__Neisseria meningitidis	2272360	0.018329421581256018	0.011566348362694672	810	GCA_000008805.1_genomic.fna.gz
G003459805	s__Solobacterium moorei	s__Solobacterium moorei	1989891	0.3054701252753098	0.16879843012431273	11816	GCA_003459805.1_genomic.fna.gz
G005096325	s__Pseudomonas_D bauzanensis	s__Pseudomonas bauzanensis	3683315	0.006900100626051767	0.0070577237973063756	494	GCA_005096325.1_genomic.fna.gz
G000241405	s__Listeria innocua	s__Listeria innocua	2892121	0.7790631343308304	0.6256903907181743	43798	GCA_000241405.1_genomic.fna.gz
G000175535	s__Chlamydia muridarum	s__Chlamydia muridarum	1088736	0.13652967508116254	0.04127812982394442	2889	GCA_000175535.1_genomic.fna.gz
G003434235	s__Coprococcus_A catus	s__Coprococcus catus	3417494	0.01350355291836695	0.0128152234750791	897	GCA_003434235.1_genomic.fna.gz
G003467035	s__Roseburia intestinalis	s__Roseburia intestinalis	4337927	0.02074957991947604	0.024995505286780406	1750	GCA_003467035.1_genomic.fna.gz
G900456975	s__Shewanella baltica	s__Shewanella baltica	5300842	0.05142218532315859	0.07569475039840372	5299	GCA_900456975.1_genomic.fna.gz
G003026055	s__Photobacterium leiognathi	s__Photobacterium leiognathi	4730847	0.017100325576334924	0.02246537406589122	1573	GCA_003026055.1_genomic.fna.gz
G002212995	s__Streptococcus mutans	s__Streptococcus mutans	2001751	0.011898398481607965	0.006614072271396998	463	GCA_002212995.1_genomic.fna.gz
G003575225	s__Clostridium chromiireducens	s__Clostridium chromiireducens	5843819	0.0787620604002431	0.12781569835235088	8947	GCA_003575225.1_genomic.fna.gz
G003472625	s__Faecalicatena lactaris	s__Ruminococcus lactaris	2846619	0.12449675820499988	0.09841419833089148	6889	GCA_003472625.1_genomic.fna.gz
G900454805	s__Pragia fontium	s__Pragia fontium	4074088	0.3764784028509841	0.42593256470729934	29815	GCA_900454805.1_genomic.fna.gz
G004304155	s__Rhizobium leguminosarum	s__Rhizobium leguminosarum	7673541	0.0009043410385065375	0.0019270741674548824	135	GCA_004304155.1_genomic.fna.gz
G003293755	s__Acinetobacter junii	s__Acinetobacter junii	3387697	0.2549610329851772	0.239854981142251	16790	GCA_003293755.1_genomic.fna.gz
G000962815	s__Vibrio diabolicus	s__Vibrio diabolicus	5103549	0.03686505181136717	0.05224653700654011	3657	GCA_000962815.1_genomic.fna.gz
G003475485	s__Dielma fastidiosa	s__Dielma fastidiosa	3618065	0.0004495236676846488	0.00045164717680942486	32	GCA_003475485.1_genomic.fna.gz
G006494375	s__Pantoea anthophila	s__Pantoea anthophila	4699058	0.1440055245208412	0.1879145166928367	13154	GCA_006494375.1_genomic.fna.gz
G900638445	s__Actinobacillus pleuropneumoniae	s__Actinobacillus pleuropneumoniae	2325526	0.0012906472809393846	0.0008334875991281733	58	GCA_900638445.1_genomic.fna.gz
G000952075	s__Acinetobacter calcoaceticus	s__Acinetobacter calcoaceticus	3943681	0.09914815853676467	0.10858174155576035	7601	GCA_000952075.1_genomic.fna.gz
G003256225	s__Burkholderia multivorans	s__Burkholderia multivorans	6415344	0.06452863859277046	0.11495895938020155	8047	GCA_003256225.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.0019750942095773686	0.0015690092151674007	110	GCA_004168545.1_genomic.fna.gz
G002884675	s__Micrococcus luteus	s__Micrococcus luteus	2565089	0.01626091454760358	0.011582912572087852	811	GCA_002884675.1_genomic.fna.gz
G004354305	s__Shewanella decolorationis	s__Shewanella decolorationis	4719362	0.21953965966007427	0.28771774667324795	20140	GCA_004354305.1_genomic.fna.gz
G001975855	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2334100	0.3093907361302877	0.2005382112629079	14038	GCA_001975855.1_genomic.fna.gz
G001632075	s__Prochlorococcus_C marinus_B	s__Prochlorococcus marinus	2500454	0.05457295626853923	0.03789367468528411	2653	GCA_001632075.1_genomic.fna.gz
G002892965	s__Vibrio diazotrophicus	s__Vibrio diazotrophicus	4824458	0.0064350071927620255	0.00862120434398133	603	GCA_002892965.1_genomic.fna.gz
G001589145	s__Streptococcus gordonii	s__Streptococcus gordonii	2185691	0.8446125653234583	0.5126449394153321	35885	GCA_001589145.1_genomic.fna.gz
G004345725	s__Crenobacter luteus	s__Crenobacter luteus	2860341	0.09915507422264412	0.07875953216134977	5513	GCA_004345725.1_genomic.fna.gz
G003971445	s__Trueperella pyogenes	s__Trueperella pyogenes	2332403	0.03185666978820395	0.020633568193273433	1444	GCA_003971445.1_genomic.fna.gz
G001010915	s__Bifidobacterium adolescentis	s__Bifidobacterium adolescentis	2315664	0.055953177818446644	0.03598078825397405	2519	GCA_001010915.1_genomic.fna.gz
G000173955	s__Neisseria subflava_B	s__Neisseria subflava	2292986	0.2766470506194855	0.17615615409823426	12331	GCA_000173955.1_genomic.fna.gz
G004296255	s__Erythrobacter_A flavus	s__Erythrobacter flavus	2819202	0.06160366877263429	0.048228432221529845	3376	GCA_004296255.1_genomic.fna.gz
G003468665	s__Eubacterium_G ventriosum	s__Eubacterium ventriosum	2467137	0.0022965885024958353	0.0015734278218550515	110	GCA_003468665.1_genomic.fna.gz
G003990525	s__Pectobacterium polaris	s__Pectobacterium polaris	4858646	0.7764477055146644	1.0476056715849347	73332	GCA_003990525.1_genomic.fna.gz
G004327885	s__Azotobacter chroococcum	s__Azotobacter chroococcum	4615579	0.03782613753167668	0.048482896565759506	3394	GCA_004327885.1_genomic.fna.gz
G000159355	s__Lactobacillus johnsonii	s__Lactobacillus johnsonii	1780499	0.06365152804892404	0.03147175346611231	2203	GCA_000159355.1_genomic.fna.gz
G005890195	s__Natrinema pallidum	s__Natrinema pallidum	3778093	0.003574638677854406	0.003750379073718716	263	GCA_005890195.1_genomic.fna.gz
G000331165	s__Mycolicibacterium smegmatis	s__Mycolicibacterium smegmatis	7119169	0.09242092027466303	0.1827132168099592	12790	GCA_000331165.2_genomic.fna.gz
G003312715	s__Xanthomonas vasicola	s__Xanthomonas vasicola	4752158	0.12653881716556828	0.1669879044153968	11689	GCA_003312715.2_genomic.fna.gz
G004309825	s__Hafnia alvei	s__Hafnia alvei	4550144	0.015381575088028595	0.01943552710582644	1360	GCA_004309825.1_genomic.fna.gz
G005221365	s__Agrobacterium pusense	s__Rhizobium pusense	4957912	0.00411721000460809	0.005668552926044113	397	GCA_005221365.1_genomic.fna.gz
G004011495	s__Methylobacterium organophilum	s__Methylobacterium radiotolerans	7696971	0.04069055276639854	0.08697287217091419	6088	GCA_004011495.1_genomic.fna.gz
G004342945	s__Rhizobium sullae	s__Rhizobium sullae	7322818	0.009774903145026903	0.019877468583160494	1391	GCA_004342945.1_genomic.fna.gz
G003439255	s__Dorea formicigenerans	s__Dorea formicigenerans	3167105	0.09335389308633595	0.08210418002923585	5747	GCA_003439255.1_genomic.fna.gz
G001057115	s__Aeromonas hydrophila	s__Aeromonas hydrophila	4683451	0.004254605623275582	0.005533445833902366	387	GCA_001057115.1_genomic.fna.gz
G002993735	s__Bacillus halotolerans	s__Bacillus halotolerans	4132653	0.009616808083568986	0.01103647192222565	773	GCA_002993735.1_genomic.fna.gz
G001673195	s__Mycobacterium colombiense_B	s__Mycobacterium colombiense	5617729	0.04632318835313886	0.07226526522808985	5059	GCA_001673195.1_genomic.fna.gz
G003437885	s__Butyricimonas virosa	s__Butyricimonas virosa	4832834	0.011278449617711489	0.015136367180637789	1060	GCA_003437885.1_genomic.fna.gz
G003026365	s__Photobacterium angustum	s__Photobacterium angustum	4969311	0.051321615934709186	0.0708217856084552	4958	GCA_003026365.1_genomic.fna.gz
G004769275	s__Leptospira_A yanagawae	s__Leptospira yanagawae	4006794	0.08510420756574548	0.09469311853241483	6629	GCA_004769275.1_genomic.fna.gz
G004102695	s__Chromohalobacter salexigens	s__Chromohalobacter salexigens	3665138	0.034242929589920285	0.034852313882806005	2440	GCA_004102695.1_genomic.fna.gz
G000426805	s__Teredinibacter turnerae	s__Teredinibacter turnerae	5268281	0.0702431547885278	0.10276454704492709	7194	GCA_000426805.1_genomic.fna.gz
G003989475	s__Corynebacterium propinquum	s__Corynebacterium propinquum	2548974	0.0403355906407169	0.02855118899348623	1999	GCA_003989475.1_genomic.fna.gz
G003202245	s__Corynebacterium striatum	s__Corynebacterium striatum	3052429	0.12301023372542993	0.10426947505975644	7299	GCA_003202245.1_genomic.fna.gz
G900460385	s__Vibrio mimicus	s__Vibrio mimicus	4443087	0.0391498731553923	0.048304272867418646	3381	GCA_900460385.1_genomic.fna.gz
G000691645	s__Fusobacterium_C necrophorum	s__Fusobacterium necrophorum	2458422	0.23283188986471115	0.15895319780328127	11127	GCA_000691645.1_genomic.fna.gz
G005924195	s__Acinetobacter fasciculus	s__Acinetobacter lwoffii	3615619	0.010774775242158382	0.010818355586769848	757	GCA_005924195.1_genomic.fna.gz
G002269405	s__Hamiltonella defensa	s__Candidatus Hamiltonella defensa	2276301	8.970322343348398	5.6703270822255405	396923	GCA_002269405.1_genomic.fna.gz
G900994855	s__Streptococcus pyogenes	s__Streptococcus pyogenes	1726408	0.005975728259636037	0.0028648682371799723	201	GCA_900994855.1_genomic.fna.gz
G003315195	s__Sutterella wadsworthensis_B	s__Sutterella wadsworthensis	2934640	0.10543020633097312	0.08591920733678261	6014	GCA_003315195.1_genomic.fna.gz
G002938605	s__Acinetobacter indicus	s__Acinetobacter indicus	2794981	0.013364851236532336	0.010373214570857462	726	GCA_002938605.1_genomic.fna.gz
