Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003025595	s__Photobacterium ganghwense	s__Photobacterium ganghwense	5533005	0.21187678340097607	0.2797705221561739	19584	GCA_003025595.1_genomic.fna.gz
G900475905	s__Kingella kingae	s__Kingella kingae	2006553	0.07702895849711298	0.036886052573615845	2582	GCA_900475905.1_genomic.fna.gz
G000383895	s__Duganella zoogloeoides	s__Duganella zoogloeoides	6272951	0.2001096482675276	0.2995693957282667	20970	GCA_000383895.1_genomic.fna.gz
G000413395	s__Bacteroides stercoris	s__Bacteroides stercoris	4102660	0.08460865353704142	0.08283956897271241	5799	GCA_000413395.1_genomic.fna.gz
G000347635	s__Paraglaciecola psychrophila	s__Paraglaciecola psychrophila	5413691	0.0005113390490503447	0.0006606325116448429	46	GCA_000347635.1_genomic.fna.gz
G900107795	s__Chitinophaga terrae	s__Chitinophaga terrae Kim and Jung 2007	6630860	2.8755982213309528	4.5504629693788745	318532	GCA_900107795.1_genomic.fna.gz
G000191865	s__Turicibacter sanguinis	s__Turicibacter sp. HGF1	2947473	1.9910279741424328	1.4005051722588657	98035	GCA_000191865.2_genomic.fna.gz
G001895025	s__Rhodococcus zopfii	s__Rhodococcus zopfii	6297215	2.7105824156836946	4.073508787507301	285146	GCA_001895025.1_genomic.fna.gz
G002858845	s__Caulobacter flavus	s__Caulobacter flavus	5832535	0.19933242957924732	0.27745517750655374	19422	GCA_002858845.1_genomic.fna.gz
G002892905	s__Vibrio diazotrophicus	s__Vibrio diazotrophicus	4544576	0.45658721901196314	0.4951931638759335	34664	GCA_002892905.1_genomic.fna.gz
G001421565	s__Agromyces sp001421565	s__Agromyces sp. Leaf222	4428049	0.5983418792232136	0.6322944048912187	44261	GCA_001421565.1_genomic.fna.gz
G900156125	s__Domibacillus enclensis	s__Domibacillus enclensis	3835730	0.2076879709962244	0.19011522261131578	13308	GCA_900156125.1_genomic.fna.gz
G000620625	s__Mycolicibacterium sp000620625	s__Mycobacterium sp. URHB0044	7485871	0.03115081579688578	0.055650527238499434	3896	GCA_000620625.1_genomic.fna.gz
G000181875	s__Borreliella finlandensis	s__Borreliella finlandensis	1281782	0.05483742294116315	0.016774466834370866	1174	GCA_000181875.2_genomic.fna.gz
G900129995	s__Caloranaerobacter azorensis	s__Caloranaerobacter azorensis	2461935	5.683686098037232	3.3393672728787105	233756	GCA_900129995.1_genomic.fna.gz
G002100145	s__Vibrio sp002100145	s__Vibrio sp. qd031	4249757	1.0700115393832814	1.0852007340450713	75964	GCA_002100145.1_genomic.fna.gz
G000685295	s__Hyphomonas oceanitis	s__Hyphomonas oceanitis	4280175	0.15355505119079624	0.15684950512057122	10979	GCA_000685295.1_genomic.fna.gz
G002355655	s__Halorubrum trapanicum	s__Halorubrum trapanicum	3080199	0.0079934038489426	0.005875814146064963	411	GCA_002355655.1_genomic.fna.gz
G001444445	s__Prevotella enoeca	s__Prevotella enoeca	2861432	0.18685099877087422	0.12759579815514002	8932	GCA_001444445.1_genomic.fna.gz
G000622405	s__Sulfitobacter donghicola	s__Sulfitobacter donghicola	3540159	0.34113551013530524	0.2882087865151915	20175	GCA_000622405.1_genomic.fna.gz
G000956525	s__Microbacterium oxydans_A	s__Microbacterium oxydans	3807768	8.158175865263717	7.413461945042685	518942	GCA_000956525.1_genomic.fna.gz
G003008575	s__SC2-9 sp003008575	s__Melaminivora sp. SC2-9	3754020	0.035408763112860224	0.03172231388711111	2221	GCA_003008575.1_genomic.fna.gz
G001675355	s__Tepidimonas fonticaldi	s__Tepidimonas fonticaldi	2741283	0.12009742296944172	0.07856788836341948	5500	GCA_001675355.1_genomic.fna.gz
G003253535	s__Variovorax sp003053685	s__Variovorax sp. GV004	7467160	0.11267632616120635	0.20079165300174753	14055	GCA_003253535.1_genomic.fna.gz
G001953215	s__GR16-43 sp001953215	s__Betaproteobacteria bacterium GR16-43	4806848	0.014282295651316383	0.01638384866805322	1147	GCA_001953215.1_genomic.fna.gz
G002895485	s__AZRK01 sp002895485	s__Petrotoga sp. 9PWA.NaAc.5.4	2226224	0.09609036149370238	0.05105122965233975	3574	GCA_002895485.1_genomic.fna.gz
G003094615	s__Caulobacter sp003094595	s__Caulobacter radicis	5570445	0.48902140615189416	0.6500926865435385	45506	GCA_003094615.1_genomic.fna.gz
G000701625	s__NK4A144 sp000701625	s__Lachnospiraceae bacterium MC2017	4255528	0.11412363260460635	0.11590083344827885	8113	GCA_000701625.1_genomic.fna.gz
G001020585	s__Chromobacterium subtsugae	s__Chromobacterium subtsugae	4665268	2.372450592128648	2.6413824840364715	184897	GCA_001020585.1_genomic.fna.gz
