Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002872475	s__UBA2357 sp002872475	s__Azoarcus sp. SY39	3225512	0.0029702169541425995	0.002258620006695023	158	GCA_002872475.1_genomic.fna.gz
G000241055	s__Oenococcus kitaharae	s__Oenococcus kitaharae	1842238	4.526770903560639	1.9660320261993374	137622	GCA_000241055.1_genomic.fna.gz
G003288315	s__Roseovarius mucosus_A	s__Roseovarius sp. TM1035	4203542	1.3115263241926096	1.2997168192854673	90980	GCA_003288315.1_genomic.fna.gz
G000372085	s__Corynebacterium capitovis	s__Corynebacterium capitovis	1960866	0.18695441111573122	0.08642511556372279	6050	GCA_000372085.1_genomic.fna.gz
G001642835	s__Tamlana_A agarivorans	s__Tamlana agarivorans	3834113	0.0946703996444632	0.08557274330976608	5990	GCA_001642835.1_genomic.fna.gz
G900142145	s__Geosporobacter subterraneus	s__Geosporobacter subterraneus	3858006	0.24462267604430138	0.22249279288379165	15574	GCA_900142145.1_genomic.fna.gz
G000017465	s__Campylobacter_A curvus	s__Campylobacter curvus	1971270	0.09109411185735741	0.04233433621755715	2963	GCA_000017465.2_genomic.fna.gz
G002127535	s__Xenorhabdus vietnamensis	s__Xenorhabdus vietnamensis	4666385	0.1376825210596939	0.15146619412889267	10603	GCA_002127535.1_genomic.fna.gz
G002128205	s__Mycoplasmoides pneumoniae	s__Mycoplasma pneumoniae	817231	0.4645637772250297	0.08950483835930374	6265	GCA_002128205.1_genomic.fna.gz
G900168015	s__Pedobacter_A luteus	s__Pedobacter luteus	4028641	0.2412711828879237	0.22915026183346482	16041	GCA_900168015.1_genomic.fna.gz
G001050295	s__Listeria fleischmannii	s__Listeria fleischmannii	2792738	0.019594747720950094	0.012901084115309974	903	GCA_001050295.1_genomic.fna.gz
G000418555	s__Pseudomonas_E sp000418555	s__Pseudomonas sp. P818	5089000	2.0670622487777566	2.47994667425954	173596	GCA_000418555.1_genomic.fna.gz
G002998535	s__Bacteroides heparinolyticus	s__Bacteroides heparinolyticus	3608975	0.0680291128905401	0.05788086561943532	4052	GCA_002998535.1_genomic.fna.gz
G900103715	s__Halogranum gelatinilyticum	s__Halogranum gelatinilyticum	3770187	0.0820904402765783	0.07296453391398354	5108	GCA_900103715.1_genomic.fna.gz
G000970755	s__Lactobacillus kimbladii	s__Lactobacillus kimbladii	2186983	0.11575968606545865	0.05968415967380218	4178	GCA_000970755.1_genomic.fna.gz
G003003005	s__Mongoliibacter ruber	s__Mongoliibacter ruber	4999712	1.676499679319947	1.9760812574647804	138326	GCA_003003005.1_genomic.fna.gz
G003219795	s__Arthrobacter_A psychrolactophilus	s__Arthrobacter psychrolactophilus	3871146	1.086001599294306	0.9911202555383123	69378	GCA_003219795.1_genomic.fna.gz
G900177465	s__Paraburkholderia_E caryophylli	s__Trinickia caryophylli	6543652	0.05997424446790295	0.09252121271330047	6476	GCA_900177465.1_genomic.fna.gz
G000204015	s__Asticcacaulis biprosthecium	s__Asticcacaulis biprosthecium	5411525	0.0524211040158105	0.06687782928801106	4681	GCA_000204015.1_genomic.fna.gz
G000401495	s__Thermus thermophilus	s__Thermus thermophilus	2146664	0.13011183942691734	0.06584718689356704	4609	GCA_000401495.1_genomic.fna.gz
G000145255	s__Gallionella capsiferriformans	s__Gallionella capsiferriformans	3162471	0.5762128591847457	0.42960154430372566	30072	GCA_000145255.1_genomic.fna.gz
G001027865	s__Neisseria_G arctica	s__Neisseria arctica	2397977	0.07951174017109343	0.044950301365598626	3147	GCA_001027865.1_genomic.fna.gz
G000746255	s__Thermodesulfobacterium hydrogeniphilum	s__Thermodesulfobacterium hydrogeniphilum	1687244	0.08265022620797291	0.03287594725797744	2301	GCA_000746255.1_genomic.fna.gz
G000744375	s__Carnobacterium gallinarum	s__Carnobacterium gallinarum	4041428	0.0028717187404144876	0.002736107045752269	192	GCA_000744375.1_genomic.fna.gz
G000016645	s__Flavobacterium johnsoniae	s__Flavobacterium johnsoniae	6096872	0.14106999562912279	0.20276736914836302	14194	GCA_000016645.1_genomic.fna.gz
G003201475	s__Chelatococcus asaccharovorans	s__Chelatococcus asaccharovorans	7254611	3.509294659711789	6.001921371797189	420134	GCA_003201475.1_genomic.fna.gz
G000526515	s__Actinotalea sp000526515	s__Cellulomonas sp. KRMCY2	4495232	0.8421723739598658	0.8925024928074651	62475	GCA_000526515.1_genomic.fna.gz
G001854805	s__Frankia sp001854805	s__Frankia sp. BMG5.36	11203906	0.017303862466638203	0.04570554029145231	3199	GCA_001854805.1_genomic.fna.gz
G002959755	s__Veillonella sp002959755	s__Veillonella sp. T11011-6	2053092	0.02186486692190869	0.010583067965768338	741	GCA_002959755.1_genomic.fna.gz
G003290405	s__Rhizobium leguminosarum	s__Rhizobium leguminosarum	7935223	0.04659738533625144	0.08717200206092257	6102	GCA_003290405.1_genomic.fna.gz
G900176375	s__Reichenbachiella faecimaris	s__Reichenbachiella faecimaris	4711560	0.03268196860575398	0.0363018928548221	2541	GCA_900176375.1_genomic.fna.gz
G900156575	s__Chryseobacterium shigense	s__Chryseobacterium shigense	4895917	0.3515316264414028	0.405746503736605	28402	GCA_900156575.1_genomic.fna.gz
G000948415	s__Thalassospira sp000948415	s__Thalassospira sp. HJ	4269399	0.6494927300061865	0.6537284329025995	45761	GCA_000948415.1_genomic.fna.gz
G900116805	s__Alicyclobacillus_H macrosporangiidus	s__Alicyclobacillus macrosporangiidus	3789420	0.008641547908297442	0.007720059028329586	540	GCA_900116805.1_genomic.fna.gz
G000282595	s__Phyllobacterium sp000282595	s__Phyllobacterium sp. YR531	4997302	0.017321456707768024	0.020406867496489116	1428	GCA_000282595.1_genomic.fna.gz
G000212605	s__Rhodobacter_A sphaeroides	s__Rhodobacter sphaeroides	4417788	0.07914245991562736	0.08242723887448493	5770	GCA_000212605.1_genomic.fna.gz
G001131685	s__Yersinia bercovieri	s__Yersinia bercovieri	4460673	0.024043323577630917	0.025284316892695988	1770	GCA_001131685.1_genomic.fna.gz
G001855565	s__Chromobacterium amazonense	s__Chromobacterium amazonense	4010194	0.08225633069602749	0.07776623107599843	5444	GCA_001855565.1_genomic.fna.gz
G002149965	s__Novosphingobium panipatense	s__Novosphingobium panipatense	5735120	0.4010379316451079	0.5422309427030867	37956	GCA_002149965.1_genomic.fna.gz
G900108055	s__Thermoleophilum album	s__Thermoleophilum album	2207191	0.07412661999598803	0.03857184833361131	2700	GCA_900108055.1_genomic.fna.gz
G002688565	s__Acinetobacter sp002688565	s__Acinetobacter sp. LoGeW2-3	3357734	0.5217082005031812	0.4129812055051079	28909	GCA_002688565.1_genomic.fna.gz
G002355335	s__Variibacter gotjawalensis	s__Variibacter gotjawalensis	4586237	0.8955505213414237	0.9682843684554153	67780	GCA_002355335.1_genomic.fna.gz
G900108295	s__Sphingopyxis sp900108295	s__Sphingopyxis sp. YR583	4312099	0.20977144931773936	0.21325117754440454	14928	GCA_900108295.1_genomic.fna.gz
G002811785	s__Lelliottia lapagei	s__Cedecea lapagei	4691775	0.0015027784604133808	0.0016622198890816622	116	GCA_002811785.1_genomic.fna.gz
G002798175	s__Luteimonas sp002798175	s__Xanthomonadaceae bacterium NML91-0213	3236205	0.08111317493747329	0.06188476720073949	4332	GCA_002798175.1_genomic.fna.gz
G000384655	s__Brachyspira innocens	s__Brachyspira innocens	3281611	0.7788468929627286	0.6025533794963853	42179	GCA_000384655.1_genomic.fna.gz
G002909375	s__Cryobacterium sp002205495	s__Cryobacterium zongtaii	4048390	0.4146250758700203	0.3957256886242818	27701	GCA_002909375.1_genomic.fna.gz
G002160985	s__Dorea sp002160985	s__Lachnoclostridium sp. An118	3467513	0.055426831699694215	0.045310044453341115	3172	GCA_002160985.1_genomic.fna.gz
G001436705	s__Lactobacillus_O sucicola	s__Lactobacillus sucicola	2459509	0.037295724250194	0.021625382477948058	1514	GCA_001436705.1_genomic.fna.gz
G001438655	s__Pediococcus cellicola	s__Pediococcus cellicola	2038400	0.8875377884700661	0.4265133209648439	29856	GCA_001438655.1_genomic.fna.gz
G000238275	s__Pseudoalteromonas undina	s__Pseudoalteromonas undina	3998432	0.012018311928033584	0.01132894640580796	793	GCA_000238275.3_genomic.fna.gz
G003290445	s__FDC440 sp003290445	s__Francisella adeliensis	2054094	0.4881491604624622	0.23639005235160382	16547	GCA_003290445.1_genomic.fna.gz
G001984015	s__Rhodococcus sp001984015	s__Rhodococcus sp. MTM3W5.2	5665081	0.08361320729254171	0.11167021251751005	7817	GCA_001984015.1_genomic.fna.gz
G000744875	s__Hydrogenovibrio sp000744875	s__Hydrogenovibrio sp. Milos-T1	2344434	0.013156347022018119	0.0072715947499621385	509	GCA_000744875.1_genomic.fna.gz
G000308795	s__Nocardia thailandica	s__Nocardia thailandica	6821826	1.6750556761441004	2.6939294677979584	188575	GCA_000308795.1_genomic.fna.gz
G000613905	s__Acetobacter persici	s__Acetobacter persici	3701955	0.10724905033936216	0.09360109441370386	6552	GCA_000613905.1_genomic.fna.gz
G000466585	s__F0540 sp000466585	s__Clostridiales bacterium oral taxon 876	4767532	0.04238631624104912	0.04764042496692272	3335	GCA_000466585.1_genomic.fna.gz
G001884105	s__Bacillus_A sp001884105	s__Bacillus luti	5094423	3.062958057668177	3.678683195278461	257508	GCA_001884105.1_genomic.fna.gz
G001444405	s__Pseudoalteromonas phenolica	s__Pseudoalteromonas phenolica	4868993	1.3381629784596605	1.5360469729389576	107523	GCA_001444405.1_genomic.fna.gz
G000279145	s__Melioribacter roseus	s__Melioribacter roseus	3300414	1.297837140307572	1.0098222952756803	70688	GCA_000279145.1_genomic.fna.gz
G001423885	s__Rathayibacter sp001423885	s__Rathayibacter sp. Leaf185	4105523	4.298539704321657	4.160502316016743	291235	GCA_001423885.1_genomic.fna.gz
G000828655	s__Pseudothermotoga_A caldifontis	s__Thermotoga caldifontis	2014912	0.01755925970208567	0.008341009609761668	584	GCA_000828655.1_genomic.fna.gz
G900129775	s__Halobaculum gomorrense	s__Halobaculum gomorrense	3208246	2.5399695975705554	1.9211112528018988	134478	GCA_900129775.1_genomic.fna.gz
G000425905	s__Lactobacillus psittaci	s__Lactobacillus psittaci	1542852	0.0070269408551587266	0.0025559179150106224	179	GCA_000425905.1_genomic.fna.gz
G900476435	s__Shewanella benthica	s__Shewanella benthica	4353505	1.672246397639297	1.7163096832202636	120142	GCA_900476435.1_genomic.fna.gz
G001279585	s__Nocardiopsis sp001279585	s__Nocardiopsis sp. NRRL B-16309	6706172	0.11599287377223595	0.1833843762777708	12837	GCA_001279585.1_genomic.fna.gz
G003290055	s__Ralstonia pickettii_A	s__Ralstonia sp. GX3-BWBA	5817683	0.23750565219595282	0.3257469355787555	22802	GCA_003290055.1_genomic.fna.gz
G000374865	s__Pseudarthrobacter sp000374865	s__Arthrobacter sp. 135MFCol5.1	4453574	11.842783153048485	12.434226844771738	870396	GCA_000374865.1_genomic.fna.gz
G001399675	s__Alicyclobacillus_B ferrooxydans	s__Alicyclobacillus ferrooxydans	5044184	0.37481692380709586	0.4457244403212731	31201	GCA_001399675.1_genomic.fna.gz
G001878855	s__Poseidonibacter lekithochrous	s__Arcobacter lekithochrous	3607848	0.1785502102042766	0.15186753160888233	10631	GCA_001878855.1_genomic.fna.gz
G000420805	s__Yaniella halotolerans	s__Yaniella halotolerans	2775456	0.2939210976004284	0.19231866852441037	13462	GCA_000420805.1_genomic.fna.gz
G001598035	s__Streptococcus halotolerans	s__Streptococcus halotolerans	2182100	0.01732598728671531	0.008913104057066154	624	GCA_001598035.1_genomic.fna.gz
G000153205	s__Nitrococcus mobilis	s__Nitrococcus mobilis	3623681	0.017914986240738135	0.01530462785751051	1071	GCA_000153205.1_genomic.fna.gz
G002277815	s__Pseudomonas_E sp002277815	s__Pseudomonas sp. ERMR1:02	6730269	0.19468655195174464	0.3089048395294024	21623	GCA_002277815.1_genomic.fna.gz
G002269345	s__Altererythrobacter_B mangrovi	s__Altererythrobacter mangrovi	2702851	3.0299255402196694	1.930680441475734	135148	GCA_002269345.1_genomic.fna.gz
G000319755	s__Bacillus_A cereus	s__Bacillus sp. WBUNB004	5465157	0.03907023224481409	0.05033904492907558	3524	GCA_000319755.1_genomic.fna.gz
G000219565	s__Halomonas sp000219565	s__Halomonas sp. TD01	4091699	0.3044488015717925	0.2936799400798309	20558	GCA_000219565.1_genomic.fna.gz
G900094325	s__Xanthomonas_A translucens	s__Xanthomonas translucens	4715357	4.683492685294661	5.206438720655968	364451	GCA_900094325.1_genomic.fna.gz
G002591745	s__Lewinella_A sp002591745	s__Lewinellaceae bacterium SD302	5481126	2.152653116601429	2.781635204020428	194714	GCA_002591745.1_genomic.fna.gz
G001310415	s__JCM-19048 sp001310415	s__Enterovibrio sp. JCM 19048	5269347	0.6358330681572228	0.789871139543247	55291	GCA_001310415.1_genomic.fna.gz
