Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002142215	s__Gilliamella sp002142215	s__Gilliamella sp. N-G2	2709192	0.8572227738242016	0.6183831732586157	43287	GCA_002142215.1_genomic.fna.gz
G000427445	s__Methylocapsa acidiphila	s__Methylocapsa acidiphila	4103433	0.05128532898714556	0.05603568317909063	3922	GCA_000427445.1_genomic.fna.gz
G000188295	s__Streptococcus vestibularis	s__Streptococcus vestibularis	1872773	1.440414482143081	0.7182850002260679	50280	GCA_000188295.1_genomic.fna.gz
G002943465	s__Rhodoferax sp002943465	s__Rhodoferax sp. TS-BS-61-7	4192489	0.004010503913291965	0.004477082062792282	313	GCA_002943465.1_genomic.fna.gz
G001648355	s__Eikenella sp001648355	s__Eikenella sp. NML02-A-017	2235900	0.009335088300393644	0.005557698523679288	389	GCA_001648355.1_genomic.fna.gz
G001306135	s__Herpetosiphon geysericola	s__Herpetosiphon geysericola	6140412	0.20988556649366039	0.34316600923146146	24022	GCA_001306135.1_genomic.fna.gz
G000379665	s__Butyricimonas synergistica	s__Butyricimonas synergistica	4770838	0.010012546946971894	0.012719305945870174	890	GCA_000379665.1_genomic.fna.gz
G900096885	s__Microbacterium enclense	s__Microbacterium enclense	3666504	0.6078534539469834	0.5934378335787477	41541	GCA_900096885.1_genomic.fna.gz
G000306415	s__Leptospira borgpetersenii	s__Leptospira borgpetersenii	4267627	0.3266326590880131	0.37116775424576853	25982	GCA_000306415.2_genomic.fna.gz
G001187595	s__Anoxybacillus gonensis	s__Anoxybacillus gonensis	2803668	0.0015866681644171666	0.0011845049265663075	83	GCA_001187595.1_genomic.fna.gz
G001456065	s__Clostridium butyricum	s__Clostridium butyricum	4627894	0.012870347507651345	0.015859805427591692	1110	GCA_001456065.2_genomic.fna.gz
G001598455	s__Sphingomonas pruni	s__Sphingomonas pruni	4482342	0.003046565775644492	0.003636132726587649	255	GCA_001598455.1_genomic.fna.gz
G000186225	s__Bacteroides helcogenes	s__Bacteroides helcogenes	3998906	0.231722242906592	0.24673632829456016	17272	GCA_000186225.1_genomic.fna.gz
G001942625	s__Mycolicibacterium sp001942625	s__Mycobacterium syngnathidarum	6344489	2.0786481430701693	3.511573872340476	245810	GCA_001942625.1_genomic.fna.gz
G001436025	s__Lactobacillus_H mucosae	s__Lactobacillus mucosae	2254291	0.001763183247978549	0.0010583555869549334	74	GCA_001436025.1_genomic.fna.gz
G000242715	s__Streptomyces acidiscabies	s__Streptomyces acidiscabies	11005945	0.012327828254460096	0.036127515178279855	2529	GCA_000242715.2_genomic.fna.gz
G001434915	s__Lactobacillus_O capillatus	s__Lactobacillus capillatus	2232918	0.003951792912165134	0.0023495848392910113	164	GCA_001434915.1_genomic.fna.gz
G900100475	s__Sphingobium faniae	s__Sphingobium faniae	4840393	0.01231132420103171	0.015867538868186006	1111	GCA_900100475.1_genomic.fna.gz
G001647255	s__Cellulosimicrobium cellulans_E	s__Cellulosimicrobium sp. I38E	4709106	0.007127384008206307	0.008937021510636233	626	GCA_001647255.1_genomic.fna.gz
G000010525	s__Azorhizobium caulinodans	s__Azorhizobium caulinodans	5369772	0.0018098612395450449	0.0025877677953173015	181	GCA_000010525.1_genomic.fna.gz
G003260975	s__Echinicola strongylocentroti	s__Echinicola strongylocentroti	6252144	0.22495987218482463	0.37450550624203843	26215	GCA_003260975.1_genomic.fna.gz
G900177625	s__Sphingobacterium psychroaquaticum	s__Sphingobacterium psychroaquaticum	4506111	0.00855642588531056	0.010266406520872072	719	GCA_900177625.1_genomic.fna.gz
G001373415	s__Paenibacillus sp001373415	s__Paenibacillus sp. FF9	4569428	0.0022562332818910056	0.0027451748943759123	192	GCA_001373415.1_genomic.fna.gz
G000420445	s__Actinotignum urinale	s__Actinotignum urinale	1920341	0.01243780986241115	0.006359843757119494	445	GCA_000420445.1_genomic.fna.gz
G001637565	s__Janibacter melonis	s__Janibacter melonis	3196878	0.001799243740801013	0.001531581959325903	107	GCA_001637565.1_genomic.fna.gz
G000799325	s__Chryseobacterium sp000799325	s__Chryseobacterium sp. YR480	4978681	0.018428649988104732	0.024430480050633578	1710	GCA_000799325.1_genomic.fna.gz
G000735715	s__Flavobacterium chungangense	s__Flavobacterium chungangense	5591549	0.003435965857151276	0.005115701002541853	358	GCA_000735715.2_genomic.fna.gz
G003259905	s__Salipiger aestuarii	s__Salipiger aestuarii	4658697	0.21827302251576725	0.2707626188325244	18953	GCA_003259905.1_genomic.fna.gz
G000430995	s__Thermobrachium celere	s__Thermobrachium celere	2644756	0.0456995919682954	0.032182672973051385	2253	GCA_000430995.1_genomic.fna.gz
G003055025	s__Bacillus_U sporothermodurans	s__Bacillus sporothermodurans	3414010	0.005572276923220015	0.005065492290885637	355	GCA_003055025.1_genomic.fna.gz
G000196515	s__Trichormus_B azollae	s__Trichormus azollae	5486145	0.04416380301322628	0.06451458747854222	4516	GCA_000196515.1_genomic.fna.gz
G002575105	s__Bacillus_AW sp002564465	s__Bacillus sp. AFS053548	4855210	0.022920433907466974	0.029631595234582895	2074	GCA_002575105.1_genomic.fna.gz
G900129215	s__Pedobacter caeni	s__Pedobacter caeni	7828785	0.9994418894343329	2.0834164693438293	145839	GCA_900129215.1_genomic.fna.gz
G001439625	s__Bacillus_AA sp001439625	s__Bacillus sp. FJAT-25496	4898412	0.03495436293505451	0.04559118497383391	3191	GCA_001439625.1_genomic.fna.gz
G001305575	s__Beggiatoa leptomitoformis	s__Beggiatoa leptomitoformis	4265296	0.03289615437580796	0.037360999406031506	2615	GCA_001305575.2_genomic.fna.gz
G001295845	s__Rhodopseudomonas sp001295845	s__Rhodopseudomonas sp. AAP120	6161026	0.03531412358083694	0.057932951189097186	4055	GCA_001295845.1_genomic.fna.gz
G002109365	s__Sporosarcina sp002077155	s__Sporosarcina sp. P37	3335999	0.1080833162049469	0.0960082937704912	6721	GCA_002109365.1_genomic.fna.gz
G001761465	s__Flavobacterium gilvum	s__Flavobacterium gilvum	4402594	0.0011088638510027107	0.0012999032862779526	91	GCA_001761465.1_genomic.fna.gz
G002110465	s__Cyanothece_A sp002110465	s__unicellular cyanobacterium SU2	5243303	0.007031224957264526	0.009816578120582507	687	GCA_002110465.1_genomic.fna.gz
G000723425	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6450522	0.002629892001542602	0.004517071381700169	316	GCA_000723425.2_genomic.fna.gz
G900112215	s__Cupriavidus sp900115455	s__Cupriavidus sp. OV038	5961672	0.11159641225965385	0.17715054366405428	12401	GCA_900112215.1_genomic.fna.gz
G000621025	s__Brackiella oedipodis	s__Brackiella oedipodis	1922095	0.1237673343586258	0.06334393882839014	4434	GCA_000621025.1_genomic.fna.gz
G001424965	s__Pararhizobium sp001426665	s__Rhizobium sp. Root1204	6583769	0.38231928959417266	0.6702317138857902	46916	GCA_001424965.1_genomic.fna.gz
G002015125	s__Pasteurella felis	s__[Haemophilus] felis	2361926	0.0519060921827696	0.03264440815257725	2285	GCA_002015125.1_genomic.fna.gz
G000507805	s__Faecalicatena gnavus	s__[Ruminococcus] gnavus	3181861	0.05122168941753062	0.043396957280773266	3038	GCA_000507805.1_genomic.fna.gz
G000025505	s__Ferroglobus placidus	s__Ferroglobus placidus	2196266	0.11506593892620973	0.06729083270780968	4710	GCA_000025505.1_genomic.fna.gz
G001886855	s__Spiroplasma citri	s__Spiroplasma citri	1640878	0.04762563940930662	0.020808524700064127	1457	GCA_001886855.1_genomic.fna.gz
G900116905	s__Micrococcus terreus	s__Micrococcus terreus	3087520	0.10471294485127523	0.08608635736518593	6026	GCA_900116905.1_genomic.fna.gz
G000975115	s__Demequina oxidasica	s__Demequina oxidasica	2623557	0.010355946384438694	0.00723443262130791	506	GCA_000975115.1_genomic.fna.gz
G000421605	s__Thermodesulfobacterium thermophilum	s__Thermodesulfobacterium thermophilum	1787382	0.004243043590547034	0.0020193846564726596	141	GCA_000421605.1_genomic.fna.gz
G900112345	s__Nocardioides terrae	s__Nocardioides terrae	3921832	0.02269765910856868	0.02370250427464738	1659	GCA_900112345.1_genomic.fna.gz
G000751295	s__Phreatobacter sp000751295	s__bacterium YEK0313	7130785	0.015697319369599116	0.029804855125553902	2086	GCA_000751295.2_genomic.fna.gz
G001713395	s__Shinella sp001713395	s__Sinorhizobium sp. RAC02	6626583	0.18874974965042746	0.33304291944150916	23313	GCA_001713395.1_genomic.fna.gz
G001555785	s__Sphingomonas sp001555965	s__Sphingomonas sp. CCH5-A5	3523106	0.017067831450775284	0.01601136043384283	1121	GCA_001555785.1_genomic.fna.gz
G001545095	s__Erysipelothrix larvae	s__Erysipelothrix larvae	2511486	0.027362149750705972	0.018298064562639375	1281	GCA_001545095.1_genomic.fna.gz
G000482345	s__Bacillus_A cereus_AW	s__Bacillus sp. UNC437CL72CviS29	4959214	0.0033542931057016414	0.004429329996534089	310	GCA_000482345.1_genomic.fna.gz
G001405955	s__Bacteroides caccae	s__Bacteroides caccae	5337582	0.12261426967570695	0.1742648329734549	12199	GCA_001405955.1_genomic.fna.gz
G000423445	s__Acidipropionibacterium thoenii	s__Acidipropionibacterium thoenii	2938072	0.02667057641795496	0.020865030070552883	1461	GCA_000423445.1_genomic.fna.gz
G900155645	s__Propionimicrobium sp900155645	s__Propionimicrobium sp. Marseille-P3275	2010679	0.07564404838580605	0.04049875611679851	2835	GCA_900155645.1_genomic.fna.gz
G002259645	s__Bifidobacterium tissieri	s__Bifidobacterium tissieri	2873483	0.41371316519856727	0.3165425903582579	22158	GCA_002259645.1_genomic.fna.gz
G000621865	s__Pseudobutyrivibrio sp000621865	s__Pseudobutyrivibrio sp. MD2005	3086437	0.004384429753852636	0.0036032526239496835	252	GCA_000621865.1_genomic.fna.gz
G002688585	s__Fonsibacter ubiquis	s__Candidatus Fonsibacter ubiquis	1160202	0.08159327818734691	0.025206478169506153	1764	GCA_002688585.1_genomic.fna.gz
G001516885	s__Bacillus_T coahuilensis	s__Bacillus coahuilensis	3215197	0.06059759686862389	0.05187847105044309	3631	GCA_001516885.1_genomic.fna.gz
G000426685	s__Solimonas flava	s__Solimonas flava	4460203	0.21955840043647307	0.2607527289037095	18253	GCA_000426685.1_genomic.fna.gz
G900116255	s__Halolactibacillus miurensis	s__Halolactibacillus miurensis	3168606	0.027650000760310066	0.023328540365913714	1633	GCA_900116255.1_genomic.fna.gz
G002205315	s__Achromobacter denitrificans	s__Achromobacter denitrificans	6929205	0.8302798960626339	1.5319059782374913	107233	GCA_002205315.1_genomic.fna.gz
G900105145	s__Polaribacter sp900105145	s__Polaribacter sp. KT25b	3951560	0.005624045920475813	0.00591754565489349	414	GCA_900105145.1_genomic.fna.gz
G001685355	s__Streptomyces lincolnensis	s__Streptomyces lincolnensis	10319054	0.498247708232728	1.3690186783988183	95831	GCA_001685355.1_genomic.fna.gz
G900107585	s__Rubrimonas cliftonensis	s__Rubrimonas cliftonensis	4864068	0.011017102270823512	0.014268923098641605	999	GCA_900107585.1_genomic.fna.gz
G900107405	s__Tindallia californiensis	s__Tindallia californiensis	3122071	0.007364468322970964	0.006122211831938552	429	GCA_900107405.1_genomic.fna.gz
G000336615	s__Haloarcula amylolytica	s__Haloarcula amylolytica	4225424	0.015216590573404805	0.017120318061494295	1198	GCA_000336615.1_genomic.fna.gz
G001406175	s__Coprococcus eutactus_A	s__Coprococcus eutactus	3235561	0.07149274588525953	0.06159362269329315	4312	GCA_001406175.1_genomic.fna.gz
G900101675	s__Curtobacterium sp900101675	s__Curtobacterium sp. UNCCL20	3853880	0.002291318890196609	0.0023512992313261183	165	GCA_900101675.1_genomic.fna.gz
G000265075	s__Nitritalea halalkaliphila	s__Nitritalea halalkaliphila	3633701	0.02737550403542974	0.026487165865519715	1854	GCA_000265075.1_genomic.fna.gz
G900107095	s__Collimonas sp900107095	s__Collimonas sp. OK242	4978279	0.06323664537907175	0.08382474367009098	5868	GCA_900107095.1_genomic.fna.gz
G000500935	s__Spiroplasma_A apis	s__Spiroplasma apis	1160554	0.037697404102110886	0.01164933076247354	815	GCA_000500935.1_genomic.fna.gz
G900045905	s__CHKCI001 sp900045905	s__Clostridiales bacterium CHKCI001	3426138	0.01190175676265027	0.01085775657223962	760	GCA_900045905.1_genomic.fna.gz
G000272165	s__Vibrio kanaloae	s__Vibrio kanaloae	4701086	0.009152834980954299	0.011457187147201045	802	GCA_000272165.2_genomic.fna.gz
G003269445	s__Metamycoplasma cloacale	s__Mycoplasma cloacale	659552	0.019433997788551906	0.003412992777303159	239	GCA_003269445.1_genomic.fna.gz
G000374845	s__Paenibacillus_K terrigena	s__Paenibacillus terrigena	6361561	0.04129826015654181	0.06995514003676914	4897	GCA_000374845.1_genomic.fna.gz
G003149455	s__Chitinophaga sp003149455	s__Chitinophaga sp. XJ-2	6329522	0.04382015276882417	0.07385314251206629	5170	GCA_003149455.1_genomic.fna.gz
G002953935	s__Pseudarthrobacter sp002953935	s__Arthrobacter sp. PGP41	4270237	0.010956688692991056	0.012458205210958504	872	GCA_002953935.1_genomic.fna.gz
G000427505	s__Rhodanobacter sp000427505	s__Rhodanobacter sp. OR444	3996941	0.11792181454009223	0.12550067727249967	8785	GCA_000427505.1_genomic.fna.gz
G900107105	s__Geodermatophilus africanus	s__Geodermatophilus africanus	5471205	0.004341496351288307	0.006324797227189289	443	GCA_900107105.1_genomic.fna.gz
G002563885	s__Marinobacter sp002563885	s__Marinobacter sp. LV10MA510-1	4447234	0.047571681472141546	0.05633297174001102	3943	GCA_002563885.1_genomic.fna.gz
G000268305	s__Streptococcus canis	s__Streptococcus canis	2267856	0.02592958006846069	0.01565795847963463	1096	GCA_000268305.2_genomic.fna.gz
G001259595	s__Pseudomonas_E sp001259595	s__Pseudomonas sp. 250J	5905595	0.0011013666951112458	0.0017318879009496472	121	GCA_001259595.1_genomic.fna.gz
G000341185	s__Nocardiopsis_A chromatogenes	s__Nocardiopsis chromatogenes	6908750	1.0436533602555476	1.9199058501801634	134393	GCA_000341185.1_genomic.fna.gz
G900059565	s__Murdochiella massiliensis	s__Murdochiella massiliensis	1642295	0.07462677794744457	0.03263397980234741	2284	GCA_900059565.1_genomic.fna.gz
G000210575	s__Alistipes shahii	s__Alistipes shahii	3763317	0.34061335886085703	0.3413160083172644	23892	GCA_000210575.1_genomic.fna.gz
G002849795	s__Prevotella jejuni	s__Prevotella jejuni	3913006	0.0328072388519154	0.034182543326661465	2393	GCA_002849795.1_genomic.fna.gz
G001748245	s__Oligoflexus tunisiensis	s__Oligoflexus tunisiensis	7569109	0.009841758613013559	0.01983543124576868	1388	GCA_001748245.1_genomic.fna.gz
G900143065	s__Duganella sacchari	s__Duganella sacchari	6675676	0.0511854871357979	0.09098426053835999	6369	GCA_900143065.1_genomic.fna.gz
G000376785	s__Hahella ganghwensis	s__Hahella ganghwensis	6564965	0.03573243844811804	0.06246248353371802	4372	GCA_000376785.1_genomic.fna.gz
G900188255	s__Hymenobacter mucosus	s__Hymenobacter mucosus	5534940	0.0334513654407116	0.04930045708332131	3451	GCA_900188255.1_genomic.fna.gz
G001509405	s__Aeromicrobium erythreum	s__Aeromicrobium erythreum	3629239	1.1670376501371096	1.1277805879488636	78945	GCA_001509405.1_genomic.fna.gz
G000972175	s__Pseudomonas_E syringae	s__Pseudomonas syringae pv. coryli	6096328	0.045089226777222775	0.07319228263703816	5123	GCA_000972175.1_genomic.fna.gz
G001273795	s__Rickettsia amblyommatis	s__Rickettsia amblyommatis	1456213	0.05065870114685059	0.01964278816182564	1375	GCA_001273795.1_genomic.fna.gz
G002022415	s__Bartonella sp002022415	s__Bartonella sp. WD12.1	1813948	0.13898207023922463	0.06712863066357613	4699	GCA_002022415.1_genomic.fna.gz
G900103605	s__Paenisporosarcina sp900103605	s__Psychrobacillus sp. OK028	3757195	0.0014006196517596004	0.0014012258152524173	98	GCA_900103605.1_genomic.fna.gz
G000090945	s__Anaerosphaera sp000468535	s__Peptoniphilus sp. oral taxon 386	1569385	0.44493886648630165	0.18593194828054033	13015	GCA_000090945.1_genomic.fna.gz
G001270965	s__Sunxiuqinia dokdonensis	s__Sunxiuqinia dokdonensis	4962831	0.4928655027682454	0.6513015122168874	45591	GCA_001270965.1_genomic.fna.gz
G001687665	s__Planococcus_A donghaensis	s__Planococcus donghaensis	3319331	0.018011283012029516	0.015919132257728476	1114	GCA_001687665.2_genomic.fna.gz
G000971215	s__Demequina silvatica	s__Lysinimicrobium luteum	2918791	0.010367342212100795	0.00805739419503909	564	GCA_000971215.1_genomic.fna.gz
G002802985	s__Geodermatophilus chilensis	s__Geodermatophilus chilensis	5511499	0.06958650104007605	0.10212190587854333	7149	GCA_002802985.1_genomic.fna.gz
G000151205	s__Thermococcus sp000151205	s__Thermococcus sp. AM4	2086428	0.004784858146168648	0.0026582550525036915	186	GCA_000151205.2_genomic.fna.gz
G000420525	s__Aquaspirillum serpens	s__Aquaspirillum serpens	2612795	0.017556445501622362	0.012214230391186716	855	GCA_000420525.1_genomic.fna.gz
G000179495	s__Finegoldia magna_H	s__Finegoldia magna	1828755	2.3305190789278276	1.1348340755066741	79438	GCA_000179495.1_genomic.fna.gz
G000745795	s__Chryseobacterium sp000745795	s__Chryseobacterium sp. OV259	3032664	0.00393790880483587	0.003179904877999691	223	GCA_000745795.1_genomic.fna.gz
G000309885	s__Thermus oshimai	s__Thermus oshimai	2401329	0.019742886263909496	0.012623694852189997	884	GCA_000309885.1_genomic.fna.gz
G000720305	s__Streptomyces sp000720305	s__Streptomyces sp. NRRL WC-3773	9617253	0.04347051032667964	0.11131916970850139	7792	GCA_000720305.1_genomic.fna.gz
G001956695	s__Poseidonibacter sp001956695	s__Arcobacter sp. LPB0137	2866429	0.001886996530419582	0.0014402453086015056	101	GCA_001956695.1_genomic.fna.gz
G000958545	s__Streptomyces sp900114955	s__Streptomyces sp. FxanaA7	10443568	0.2915257772221774	0.8106810836492376	56748	GCA_000958545.1_genomic.fna.gz
G000802245	s__Streptomyces pluripotens	s__Streptomyces pluripotens	7346075	0.005560785329247634	0.01087716374158072	761	GCA_000802245.2_genomic.fna.gz
G003019755	s__Fusobacterium periodonticum_D	s__Fusobacterium periodonticum	2541084	0.07939746173605211	0.05372170886349976	3761	GCA_003019755.1_genomic.fna.gz
G001050435	s__Lactobacillus_G koreensis	s__Lactobacillus koreensis	3006812	0.0504509803264821	0.040392437623599536	2827	GCA_001050435.1_genomic.fna.gz
G000473955	s__Coprobacter fastidiosus	s__Coprobacter fastidiosus	3413912	0.022317118721388612	0.02028685030338851	1420	GCA_000473955.1_genomic.fna.gz
G000317085	s__PCC-7502 sp000317085	s__Synechococcus sp. PCC 7502	3583735	0.010313607360278108	0.00984171219339726	689	GCA_000317085.1_genomic.fna.gz
G002218005	s__Vibrio algivorus	s__Vibrio algivorus	3648612	0.01599938198814396	0.015543723713527649	1088	GCA_002218005.2_genomic.fna.gz
G000170835	s__Marinobacter algicola	s__Marinobacter algicola	4413003	0.0034835790983892313	0.004093398983760065	287	GCA_000170835.1_genomic.fna.gz
G003285545	s__Sinomicrobium sp003285545	s__Sinomicrobium sp. N-1-3-6	4611183	0.009929671874372692	0.012191901186987436	853	GCA_003285545.1_genomic.fna.gz
G001704575	s__UBA6140 sp001704575	s__Methylophilales bacterium LSUCC0135	2106879	0.0033099169015151685	0.0018568672800497483	130	GCA_001704575.1_genomic.fna.gz
G000024465	s__Puniceispirillum marinum	s__Candidatus Puniceispirillum marinum	2753527	0.02859173913438979	0.020963031684100433	1467	GCA_000024465.1_genomic.fna.gz
G000337575	s__Natrialba hulunbeirensis	s__Natrialba hulunbeirensis	4159606	0.005893537384791671	0.0065275832203089005	457	GCA_000337575.1_genomic.fna.gz
G900102905	s__Albidovulum_A xiamenense	s__Albidovulum xiamenense	3127641	0.06450832542345343	0.05372257791345497	3761	GCA_900102905.1_genomic.fna.gz
G900112915	s__S5-A14a sp900112915	s__Peptostreptococcaceae bacterium pGA-8	1784900	0.02652147502534272	0.012604793709886255	882	GCA_900112915.1_genomic.fna.gz
G900215335	s__Pedobacter xixiisoli	s__Pedobacter xixiisoli	4974702	0.04053792461604466	0.053697338394250275	3759	GCA_900215335.1_genomic.fna.gz
G002563795	s__Vibrio sp002563795	s__Vibrio sp. ES.051	4294992	0.0013525332121760943	0.0015468011137196947	108	GCA_002563795.1_genomic.fna.gz
G000332335	s__PCC-10802 sp000332335	s__Oscillatoria sp. PCC 10802	8594406	0.009144343995941705	0.02092630735427591	1465	GCA_000332335.1_genomic.fna.gz
G900106805	s__Ruegeria halocynthiae	s__Ruegeria halocynthiae	4243668	0.0011233542658729346	0.0012693527181850477	89	GCA_900106805.1_genomic.fna.gz
G002287195	s__Methanosphaera cuniculi	s__Methanosphaera cuniculi	1928201	0.024519731422186816	0.012589027759532249	881	GCA_002287195.1_genomic.fna.gz
G000498295	s__Vagococcus_A lutrae	s__Vagococcus lutrae	1829043	0.010067119396550101	0.0049029031413813755	343	GCA_000498295.1_genomic.fna.gz
G000963515	s__Streptomyces albulus_B	s__Streptomyces albulus	9784577	0.0016793430097705314	0.004375277919219673	306	GCA_000963515.1_genomic.fna.gz
G000986865	s__Pararheinheimera mesophila	s__Pararheinheimera mesophila	3750006	0.0028141867409584194	0.002810017688742059	197	GCA_000986865.1_genomic.fna.gz
G000383895	s__Duganella zoogloeoides	s__Duganella zoogloeoides	6272951	0.13887026750032708	0.2319558584336192	16237	GCA_000383895.1_genomic.fna.gz
G002994005	s__Lactobacillus_G quenuiae	s__Lactobacillus quenuiae	1575214	0.06695466648284296	0.028083070660155352	1966	GCA_002994005.1_genomic.fna.gz
G002884575	s__Aerococcus urinae_D	s__Aerococcus urinae	2127773	0.00474010173020865	0.002685574068259982	188	GCA_002884575.1_genomic.fna.gz
G001372955	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3422081	0.12528763927200998	0.11416229472435867	7991	GCA_001372955.1_genomic.fna.gz
G000283915	s__Rickettsia canadensis	s__Rickettsia canadensis	1150228	7.279313814031464e-05	2.2294542073161986e-05	2	GCA_000283915.1_genomic.fna.gz
G001482285	s__Haloferax sp001482285	s__Haloferax sp. Q22	3977555	0.1322568725666402	0.14007435169485757	9805	GCA_001482285.1_genomic.fna.gz
G000820205	s__Aeromonas enteropelogenes	s__Aeromonas enteropelogenes	4337245	0.0012198178905523428	0.0014087474156501611	99	GCA_000820205.1_genomic.fna.gz
G001426195	s__Sphingomonas sp001426195	s__Sphingomonas sp. Leaf339	3911581	0.016800478036263895	0.0174983921756005	1225	GCA_001426195.1_genomic.fna.gz
G000949865	s__Agrobacterium nepotum	s__Rhizobium nepotum	5328872	0.010823996317213517	0.015358439914950114	1075	GCA_000949865.1_genomic.fna.gz
G900108405	s__Paracoccus alkenifer	s__Paracoccus alkenifer	3191900	0.11756352003009919	0.09991853007393593	6994	GCA_900108405.1_genomic.fna.gz
G001552175	s__Spirillospora kijaniata	s__Actinomadura kijaniata	10258935	0.014339892889199006	0.03917169498785504	2742	GCA_001552175.1_genomic.fna.gz
G000217815	s__Pseudothermotoga thermarum	s__Pseudothermotoga thermarum	2039943	0.0024153369815977446	0.0013119580303410164	92	GCA_000217815.1_genomic.fna.gz
G000768995	s__Porphyromonas cangingivalis	s__Porphyromonas cangingivalis	2441844	0.004317939661861641	0.0028074928765550867	197	GCA_000768995.1_genomic.fna.gz
G001593325	s__Bradyrhizobium sp000296215	s__Bradyrhizobium sp. DOA1	7543105	0.03540267395643218	0.07110667925743104	4977	GCA_001593325.1_genomic.fna.gz
G003054055	s__Pontibacter mucosus	s__Pontibacter mucosus	5231950	0.03602349399959361	0.050184961726645654	3513	GCA_003054055.1_genomic.fna.gz
G900112335	s__Tropicimonas isoalkanivorans	s__Tropicimonas isoalkanivorans	4976641	0.08710895340876215	0.11543122049340968	8080	GCA_900112335.1_genomic.fna.gz
G900141775	s__Salinivibrio sp900141775	s__Salinivibrio sp. ES.052	3572894	0.004484389740814668	0.004266263354870976	299	GCA_900141775.1_genomic.fna.gz
G003063625	s__RQJ05 sp003063625	s__Catenovulum sp. CCB-QB4	5871129	0.012959938380050414	0.020260433712526817	1418	GCA_003063625.1_genomic.fna.gz
G000166775	s__Caldicellulosiruptor kronotskyensis	s__Caldicellulosiruptor kronotskyensis	2843785	0.04225542920301489	0.03199657222571161	2240	GCA_000166775.1_genomic.fna.gz
G001485665	s__Massilia_B sp001485665	s__Janthinobacterium sp. CG23_2	7852214	0.5572569476543675	1.1651230591267017	81559	GCA_001485665.1_genomic.fna.gz
G002871945	s__Gleimia hominis	s__Actinomyces hominis	2153798	0.6130464586322019	0.3515786838138679	24611	GCA_002871945.1_genomic.fna.gz
G000741695	s__Bifidobacterium reuteri	s__Bifidobacterium reuteri	2847572	0.05845814656729966	0.044324509089041016	3103	GCA_000741695.1_genomic.fna.gz
G002870125	s__Paraburkholderia_B sp002870125	s__Burkholderia sp. WAC0059	5349796	0.06582195089400268	0.09376314165122705	6563	GCA_002870125.1_genomic.fna.gz
G000799075	s__Cetobacterium_A sp000799075	s__Cetobacterium sp. ZOR0034	2738314	0.050653337244486625	0.03693307680079	2585	GCA_000799075.1_genomic.fna.gz
G000502955	s__Mesorhizobium sp000502955	s__Mesorhizobium sp. LNHC252B00	6815839	0.0009097764155258866	0.0016511182437721813	116	GCA_000502955.1_genomic.fna.gz
