Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002556505	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5642235	2.1110796918430204	2.6762720667641684	187339	GCA_002556505.1_genomic.fna.gz
G002589505	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5439389	0.016524427330280606	0.020195332079860188	1414	GCA_002589505.1_genomic.fna.gz
G002569985	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5488723	0.01642617481093185	0.020257330642820665	1418	GCA_002569985.1_genomic.fna.gz
G002555615	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5684401	0.0037452814328865786	0.004783476309338677	335	GCA_002555615.1_genomic.fna.gz
G002552375	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5569570	0.07407319091433795	0.09269518655612821	6489	GCA_002552375.1_genomic.fna.gz
G002579785	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5559785	0.01853368952858543	0.023152310792409144	1621	GCA_002579785.1_genomic.fna.gz
G002569005	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5704733	0.02256803324307136	0.02892700684502149	2025	GCA_002569005.1_genomic.fna.gz
G002571515	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5575088	0.0037367073315468925	0.004680748143000847	328	GCA_002571515.1_genomic.fna.gz
G002568975	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5646484	0.9237016698193469	1.1718831053342404	82032	GCA_002568975.1_genomic.fna.gz
G002906815	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6482519	0.014803518112822416	0.021561709990893924	1509	GCA_002906815.1_genomic.fna.gz
G002094775	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6164945	0.003083252605926301	0.004270834834287617	299	GCA_002094775.1_genomic.fna.gz
G001293025	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5708798	0.23655635332309188	0.30342667320948	21240	GCA_001293025.1_genomic.fna.gz
G000390005	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5625016	2.889489053573974	3.651903376647061	255633	GCA_000390005.2_genomic.fna.gz
G002906755	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6295038	1.2989030159226365	1.837170841395186	128602	GCA_002906755.1_genomic.fna.gz
G004614175	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5772482	0.4824318352598745	0.6257098745660378	43800	GCA_004614175.1_genomic.fna.gz
G000452545	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5970940	0.24676553709831153	0.3310561624358205	23174	GCA_000452545.2_genomic.fna.gz
G000452905	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5883551	0.385407883802152	0.5094887270461763	35664	GCA_000452905.2_genomic.fna.gz
G000452685	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5858350	0.005339698550223091	0.0070285625965913305	492	GCA_000452685.2_genomic.fna.gz
G900057045	s__Streptococcus suis	s__Streptococcus suis	2256463	0.31506507396144084	0.15973605045433212	11182	GCA_900057045.1_genomic.fna.gz
G000936615	s__Streptococcus suis	s__Streptococcus suis	2128052	0.21962436119295162	0.10501158410934237	7351	GCA_000936615.1_genomic.fna.gz
G002962765	s__Streptococcus suis	s__Streptococcus suis	2243498	2.1164801234809425	1.066876977872639	74681	GCA_002962765.1_genomic.fna.gz
G006568995	s__Streptococcus suis	s__Streptococcus suis	2045676	3.2356315161699643	1.4872033999265293	104104	GCA_006568995.1_genomic.fna.gz
G002960695	s__Streptococcus suis	s__Streptococcus suis	2125601	0.0012989922846838645	0.0006203871303184179	43	GCA_002960695.1_genomic.fna.gz
G900007915	s__Streptococcus suis	s__Streptococcus suis	2183006	0.05600575941602979	0.027470216516781703	1923	GCA_900007915.1_genomic.fna.gz
G000440775	s__Streptococcus suis	s__Streptococcus suis	2316308	0.08120505904482474	0.04226237081449594	2958	GCA_000440775.1_genomic.fna.gz
G001936495	s__Acinetobacter pittii	s__Acinetobacter pittii	3843327	0.6168382868553157	0.5326637250483268	37286	GCA_001936495.1_genomic.fna.gz
G000302375	s__Acinetobacter pittii	s__Acinetobacter pittii	3919745	0.009657166511585607	0.008505150386812986	595	GCA_000302375.1_genomic.fna.gz
G001706115	s__Acinetobacter pittii	s__Acinetobacter pittii	3938123	0.03886512941008446	0.034389341286464106	2407	GCA_001706115.1_genomic.fna.gz
G004209295	s__Acinetobacter pittii	s__Acinetobacter pittii	4012022	0.02601541934665575	0.02345139054525839	1642	GCA_004209295.1_genomic.fna.gz
G003354845	s__Acinetobacter pittii	s__Acinetobacter pittii	4176213	0.02255857096301943	0.021167457094652065	1482	GCA_003354845.1_genomic.fna.gz
G004014435	s__Helicobacter pylori	s__Helicobacter pylori	1635526	0.008340269479175924	0.0030648695779420423	215	GCA_004014435.1_genomic.fna.gz
G002533225	s__Helicobacter pylori	s__Helicobacter pylori	1628208	0.459664768692041	0.16816110990782568	11771	GCA_002533225.1_genomic.fna.gz
G900087585	s__Helicobacter pylori	s__Helicobacter pylori	1631876	0.041752393501668775	0.01530886505670911	1072	GCA_900087585.1_genomic.fna.gz
G003637105	s__Helicobacter pylori	s__Helicobacter pylori	1648519	0.044050233865163796	0.016316110506438497	1142	GCA_003637105.1_genomic.fna.gz
G002148385	s__Helicobacter pylori	s__Helicobacter pylori	1604188	0.3383401338070286	0.12195040380151075	8537	GCA_002148385.1_genomic.fna.gz
G004012655	s__Helicobacter pylori	s__Helicobacter pylori	1598008	0.00838013389920728	0.0030088765508112423	211	GCA_004012655.1_genomic.fna.gz
G002533925	s__Helicobacter pylori	s__Helicobacter pylori	1605938	0.32941162714604283	0.11886176133524007	8320	GCA_002533925.1_genomic.fna.gz
G000965835	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4956613	0.5533818926563011	0.6162890034745728	43140	GCA_000965835.1_genomic.fna.gz
G001584655	s__Acinetobacter venetianus	s__Acinetobacter venetianus	3537772	0.04598310471611205	0.036551280306574306	2559	GCA_001584655.1_genomic.fna.gz
G004209405	s__Acinetobacter venetianus	s__Acinetobacter venetianus	3402911	0.05935639758956246	0.04538293598658432	3177	GCA_004209405.1_genomic.fna.gz
G003493245	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1974928	0.05158849994148759	0.022891730780633536	1602	GCA_003493245.1_genomic.fna.gz
G003494105	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1872515	0.04720596019281643	0.019860793861916644	1390	GCA_003494105.1_genomic.fna.gz
G003493965	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1914164	0.028392241063046022	0.012211057618352606	855	GCA_003493965.1_genomic.fna.gz
G003351405	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1916320	0.3561617336175744	0.15335210842855504	10735	GCA_003351405.1_genomic.fna.gz
G001008275	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1876155	0.1040170438700915	0.04384778755186464	3069	GCA_001008275.1_genomic.fna.gz
G003492365	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1985988	0.008652784521533443	0.0038610637415726562	270	GCA_003492365.1_genomic.fna.gz
G003493465	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1865692	0.0027849990423904313	0.001167453152200306	82	GCA_003493465.1_genomic.fna.gz
G003490305	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1904880	0.9939440399715276	0.4254063992272329	29778	GCA_003490305.1_genomic.fna.gz
G004368395	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1848731	0.1474148321467195	0.061233540169976786	4286	GCA_004368395.1_genomic.fna.gz
G003492745	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1992670	0.015372676182862147	0.0068827076717268626	482	GCA_003492745.1_genomic.fna.gz
G001266525	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5173660	0.031283120516081654	0.03636490145235546	2546	GCA_001266525.1_genomic.fna.gz
G001013485	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4935184	0.41854415455303534	0.4641080408256334	32488	GCA_001013485.1_genomic.fna.gz
G003671895	s__Pseudomonas_E prosekii	s__Pseudomonas prosekii	5938007	0.5296184941573143	0.7066076094475775	49463	GCA_003671895.1_genomic.fna.gz
G003671865	s__Pseudomonas_E prosekii	s__Pseudomonas prosekii	5933352	0.0016703090085284046	0.0022267496871339605	156	GCA_003671865.1_genomic.fna.gz
G003408785	s__Bifidobacterium vaginale	s__Gardnerella vaginalis	1711624	0.0934530658409439	0.03593986021164011	2516	GCA_003408785.1_genomic.fna.gz
G000414525	s__Bifidobacterium vaginale	s__Gardnerella vaginalis	1665594	1.0566760259531587	0.3954444316719031	27681	GCA_000414525.1_genomic.fna.gz
G000263475	s__Bifidobacterium vaginale	s__Gardnerella vaginalis	1643189	0.23569968281512577	0.08702038085466951	6091	GCA_000263475.1_genomic.fna.gz
G000514655	s__Micromonospora arenicola	s__Salinispora arenicola	5704144	0.02420615723787232	0.031023500071738916	2172	GCA_000514655.1_genomic.fna.gz
G000515175	s__Micromonospora arenicola	s__Salinispora arenicola	5981449	0.390073065332609	0.5242359863973405	36697	GCA_000515175.1_genomic.fna.gz
G003641165	s__Lactobacillus_F plantarum	s__Lactobacillus plantarum	3350338	0.005651717600417082	0.004254451127865095	298	GCA_003641165.1_genomic.fna.gz
G001888585	s__Lactobacillus_F plantarum	s__Lactobacillus plantarum	3105750	0.05508423910127608	0.038438666359129306	2691	GCA_001888585.1_genomic.fna.gz
G001435215	s__Lactobacillus_F plantarum	s__Lactobacillus plantarum	3186310	0.13380735095023144	0.09579491624594758	6706	GCA_001435215.1_genomic.fna.gz
G001639445	s__Lactobacillus_F plantarum	s__Lactobacillus plantarum	3196955	0.023235189393714308	0.01669003328177862	1168	GCA_001639445.1_genomic.fna.gz
G001469145	s__Lactobacillus_F plantarum	s__Lactobacillus plantarum	3262015	0.025145131736221866	0.018429533051643496	1290	GCA_001469145.1_genomic.fna.gz
G900155975	s__Aeromonas hydrophila	s__Aeromonas hydrophila	4833768	0.1529190712341917	0.16608175162450126	11626	GCA_900155975.1_genomic.fna.gz
G001756325	s__Aeromonas hydrophila	s__Aeromonas hydrophila	4973054	0.004645278230874662	0.005190502075736053	363	GCA_001756325.1_genomic.fna.gz
G001982465	s__Aeromonas hydrophila	s__Aeromonas hydrophila	5028498	0.15230179612919179	0.17207499653352204	12045	GCA_001982465.1_genomic.fna.gz
G000626755	s__Aeromonas hydrophila	s__Aeromonas hydrophila	4907072	0.0032800458717647182	0.0036164029126603	253	GCA_000626755.1_genomic.fna.gz
G001064585	s__Rothia sp001808955	s__Rothia mucilaginosa	2359913	0.09987965623701456	0.05295994120084384	3707	GCA_001064585.1_genomic.fna.gz
G001064575	s__Rothia sp001808955	s__Rothia mucilaginosa	2337099	0.03181289258657771	0.01670531738969868	1169	GCA_001064575.1_genomic.fna.gz
G005298095	s__Bradyrhizobium elkanii	s__Bradyrhizobium elkanii	8780064	0.013076756929454977	0.025797177708562935	1806	GCA_005298095.1_genomic.fna.gz
G006364455	s__Methylopumilus planktonicus	s__Candidatus Methylopumilus planktonicus	1302840	0.13027553784360735	0.038135410125845814	2669	GCA_006364455.1_genomic.fna.gz
G006364475	s__Methylopumilus planktonicus	s__Candidatus Methylopumilus planktonicus	1311207	0.024021985930798653	0.0070770885563871365	495	GCA_006364475.1_genomic.fna.gz
G001876485	s__Bacillus subtilis	s__Bacillus subtilis	4158904	0.043243799778661676	0.04040891654523673	2829	GCA_001876485.1_genomic.fna.gz
G003052465	s__Bacillus subtilis	s__Bacillus subtilis	4321822	0.3497287100625786	0.3396038652670761	23772	GCA_003052465.1_genomic.fna.gz
G000738015	s__Bacillus subtilis	s__Bacillus subtilis	4079419	0.15668261745693315	0.14361294725585871	10053	GCA_000738015.1_genomic.fna.gz
G001876515	s__Bacillus subtilis	s__Bacillus subtilis	4122806	0.1724834803816561	0.1597772230804142	11184	GCA_001876515.1_genomic.fna.gz
G002871835	s__Bacillus_C megaterium	s__Bacillus megaterium	5254734	0.04867242262251795	0.05746562870821524	4023	GCA_002871835.1_genomic.fna.gz
G002558155	s__Bacillus_C megaterium	s__Bacillus megaterium	5315331	1.3279638105103866	1.5859555712975169	111017	GCA_002558155.1_genomic.fna.gz
G002570715	s__Bacillus_C megaterium	s__Bacillus megaterium	5429875	0.04701745248922702	0.05736188162523898	4015	GCA_002570715.1_genomic.fna.gz
G002574795	s__Bacillus_C megaterium	s__Bacillus megaterium	5502575	0.0019072103728192712	0.0023579741158959	165	GCA_002574795.1_genomic.fna.gz
G002576935	s__Bacillus_C megaterium	s__Bacillus megaterium	5127880	0.005357795172910657	0.006173030500190746	432	GCA_002576935.1_genomic.fna.gz
G002108935	s__Bradyrhizobium japonicum	s__Bradyrhizobium japonicum	10442239	0.0035837984873267753	0.008408367279217266	589	GCA_002108935.1_genomic.fna.gz
G001526255	s__Burkholderia cepacia	s__Burkholderia cepacia	8276276	0.8177513366826537	1.5206549870388544	106446	GCA_001526255.1_genomic.fna.gz
G001524665	s__Burkholderia cepacia	s__Burkholderia cepacia	8144615	0.003929577451756668	0.007191026274470834	503	GCA_001524665.1_genomic.fna.gz
G001526445	s__Burkholderia cepacia	s__Burkholderia cepacia	8316182	0.12448150030553293	0.23259654635974678	16282	GCA_001526445.1_genomic.fna.gz
G900142745	s__Morganella morganii	s__Morganella morganii	3916412	2.471669783737983	2.174970063089121	152248	GCA_900142745.1_genomic.fna.gz
G001490715	s__Campylobacter_D coli	s__Campylobacter coli	1690705	0.00871547126023905	0.0033108017400873694	232	GCA_001490715.1_genomic.fna.gz
G001487515	s__Campylobacter_D coli	s__Campylobacter coli	1771430	0.1440822756566385	0.05734677732715655	4014	GCA_001487515.1_genomic.fna.gz
G001487475	s__Campylobacter_D coli	s__Campylobacter coli	1720480	0.021989701887658603	0.008500479665904684	595	GCA_001487475.1_genomic.fna.gz
G005845245	s__Bacteroides uniformis	s__Bacteroides uniformis	4609219	0.06015377971736421	0.062296654888931616	4361	GCA_005845245.1_genomic.fna.gz
G003469435	s__Bacteroides uniformis	s__Bacteroides uniformis	4615473	0.06304585329723902	0.06538034447655151	4577	GCA_003469435.1_genomic.fna.gz
G003474125	s__Bacteroides uniformis	s__Bacteroides uniformis	4355071	0.015090443099803114	0.014766300233669188	1034	GCA_003474125.1_genomic.fna.gz
G900624705	s__Bacteroides uniformis	s__Bacteroides uniformis	4945113	0.13071035963275926	0.14523145630212808	10166	GCA_900624705.1_genomic.fna.gz
G003457925	s__Bacteroides uniformis	s__Bacteroides uniformis	4602560	0.006882677012496959	0.007117562854617091	498	GCA_003457925.1_genomic.fna.gz
G003468325	s__Bacteroides uniformis	s__Bacteroides uniformis	4425574	0.01352698427735135	0.013450705216502788	942	GCA_003468325.1_genomic.fna.gz
G003469415	s__Bacteroides uniformis	s__Bacteroides uniformis	4617488	0.06696899767886955	0.0694790764622004	4864	GCA_003469415.1_genomic.fna.gz
G003459585	s__Bacteroides uniformis	s__Bacteroides uniformis	4616357	0.13649588922228956	0.14157723354199236	9910	GCA_003459585.1_genomic.fna.gz
G003439225	s__Bacteroides uniformis	s__Bacteroides uniformis	4993856	0.019663045996865622	0.022062832757001098	1544	GCA_003439225.1_genomic.fna.gz
G003944105	s__Streptococcus gordonii	s__Streptococcus gordonii	2155301	0.05176256312018361	0.025066757878259065	1755	GCA_003944105.1_genomic.fna.gz
G003943355	s__Streptococcus gordonii	s__Streptococcus gordonii	2194129	0.12709729287265362	0.06265747948141166	4386	GCA_003943355.1_genomic.fna.gz
G003944155	s__Streptococcus gordonii	s__Streptococcus gordonii	2243946	0.001657756042765035	0.0008358098477579986	59	GCA_003944155.1_genomic.fna.gz
G001588935	s__Streptococcus gordonii	s__Streptococcus gordonii	2157804	0.008909655186673995	0.004319638001495269	302	GCA_001588935.1_genomic.fna.gz
G001588775	s__Streptococcus gordonii	s__Streptococcus gordonii	2164498	0.05000552898003863	0.02431922200327225	1702	GCA_001588775.1_genomic.fna.gz
G001317085	s__Serratia marcescens_I	s__Serratia marcescens	6086068	0.022190009669157622	0.030343715273682664	2124	GCA_001317085.2_genomic.fna.gz
G003204905	s__Serratia marcescens_I	s__Serratia marcescens	5276553	0.005413172544915079	0.006417659008098103	449	GCA_003204905.1_genomic.fna.gz
G003284885	s__Serratia marcescens_I	s__Serratia marcescens	5403862	0.4413435542303028	0.535865133925927	37511	GCA_003284885.1_genomic.fna.gz
G001317285	s__Serratia marcescens_I	s__Serratia marcescens	6255095	0.020259948813734465	0.028473884327033894	1993	GCA_001317285.2_genomic.fna.gz
G001022215	s__Serratia marcescens_I	s__Serratia marcescens	5828402	0.034126247750460345	0.04469022081774463	3128	GCA_001022215.1_genomic.fna.gz
G001317445	s__Serratia marcescens_I	s__Serratia marcescens	6292525	0.13307952328374004	0.18815278402059238	13171	GCA_001317445.2_genomic.fna.gz
G003204935	s__Serratia marcescens_I	s__Serratia marcescens	5641305	0.005342392956371499	0.006771577799247334	474	GCA_003204935.1_genomic.fna.gz
G003204635	s__Serratia marcescens_I	s__Serratia marcescens	5623058	0.2156564096901169	0.2724641683369188	19072	GCA_003204635.1_genomic.fna.gz
G002846815	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2062414	0.13645019181964366	0.06323018627792866	4426	GCA_002846815.1_genomic.fna.gz
G002873075	s__Vibrio lentus_B	s__Vibrio lentus	5988058	0.002381230257347897	0.0032037738571633963	224	GCA_002873075.1_genomic.fna.gz
G002877725	s__Vibrio lentus_B	s__Vibrio lentus	5922369	0.014574107377712212	0.01939330781413502	1358	GCA_002877725.1_genomic.fna.gz
G002873995	s__Vibrio lentus_B	s__Vibrio lentus	5105059	0.023320943680240576	0.0267498498394576	1872	GCA_002873995.1_genomic.fna.gz
G002872855	s__Vibrio lentus_B	s__Vibrio lentus	5170284	0.01798101589246736	0.02088829954418684	1462	GCA_002872855.1_genomic.fna.gz
G001676015	s__Vibrio splendidus	s__Vibrio splendidus	5373978	0.004256813167493498	0.005139903154512469	360	GCA_001676015.1_genomic.fna.gz
G002878555	s__Vibrio splendidus	s__Vibrio splendidus	5450588	0.021048736526226037	0.02577768131825533	1804	GCA_002878555.1_genomic.fna.gz
G003345295	s__Vibrio splendidus	s__Vibrio splendidus	5508387	0.1136644788501546	0.1406771859755969	9847	GCA_003345295.1_genomic.fna.gz
G001306195	s__Vibrio splendidus	s__Vibrio splendidus	5330378	0.028349276992810427	0.03395271107371611	2377	GCA_001306195.1_genomic.fna.gz
G005890255	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2226387	1.7009987759884648	0.8509011707725826	59563	GCA_005890255.1_genomic.fna.gz
G003598195	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2365106	0.30085703829870586	0.15987672685359147	11191	GCA_003598195.1_genomic.fna.gz
G003598205	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2213215	0.5373080777261647	0.2671907612365905	18703	GCA_003598205.1_genomic.fna.gz
G004134945	s__Fusobacterium_C necrophorum	s__Fusobacterium necrophorum	2078803	0.04476988424347877	0.020910950261764462	1464	GCA_004134945.1_genomic.fna.gz
G003595035	s__Pectobacterium polaris	s__Pectobacterium polaris	4862009	0.20657702402257097	0.22566917317292018	15797	GCA_003595035.1_genomic.fna.gz
G902165895	s__Enterococcus_D casseliflavus	s__Enterococcus casseliflavus	3586108	1.9273319199886292	1.552938802243336	108706	GCA_902165895.1_genomic.fna.gz
G902159045	s__Enterococcus_D casseliflavus	s__Enterococcus casseliflavus	3588789	1.3257699883284213	1.0690316699556925	74832	GCA_902159045.1_genomic.fna.gz
G001532035	s__Burkholderia pseudomultivorans	s__Burkholderia pseudomultivorans	7741145	0.001746715274444965	0.0030380980294481617	213	GCA_001532035.1_genomic.fna.gz
G002006205	s__Clostridium beijerinckii	s__Clostridium beijerinckii	5773247	0.06814362383787427	0.08839339745032977	6188	GCA_002006205.1_genomic.fna.gz
G000988105	s__Leptospira santarosai	s__Leptospira santarosai	4089431	0.004357525470527406	0.004003845234397897	280	GCA_000988105.2_genomic.fna.gz
G001372395	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3691793	0.0013601175727686707	0.001128205613852054	79	GCA_001372395.1_genomic.fna.gz
G001372715	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3545060	0.001669384865569827	0.001329702620290273	93	GCA_001372715.1_genomic.fna.gz
G001372455	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3522505	0.8283773429921355	0.6556231692909352	45894	GCA_001372455.1_genomic.fna.gz
G001372415	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3611935	0.46325372763251876	0.37595278941050814	26317	GCA_001372415.1_genomic.fna.gz
G001372875	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3552675	0.24102165511363016	0.19239155596102112	13467	GCA_001372875.1_genomic.fna.gz
G004342765	s__Vibrio crassostreae	s__Vibrio crassostreae	5140223	0.07172427081227371	0.08283665717241893	5799	GCA_004342765.1_genomic.fna.gz
G004342815	s__Vibrio crassostreae	s__Vibrio crassostreae	5419575	1.5230607237190632	1.8546284270158409	129824	GCA_004342815.1_genomic.fna.gz
G004342705	s__Vibrio crassostreae	s__Vibrio crassostreae	5002413	0.11881417529750335	0.13354334947387775	9348	GCA_004342705.1_genomic.fna.gz
G002914725	s__Campylobacter_D jejuni	s__Campylobacter jejuni	1563582	0.06919062033989389	0.02430761500546791	1702	GCA_002914725.1_genomic.fna.gz
G000754695	s__Pectobacterium carotovorum_E	s__Pectobacterium brasiliense	4831535	0.07309968537713568	0.07935514697463629	5555	GCA_000754695.1_genomic.fna.gz
G000754705	s__Pectobacterium carotovorum_E	s__Pectobacterium brasiliense	4926602	0.022530893444400388	0.024940224308051026	1746	GCA_000754705.1_genomic.fna.gz
G001038675	s__Pectobacterium carotovorum_E	s__Pectobacterium brasiliense	4979055	0.8339554020394148	0.9329625530031324	65307	GCA_001038675.1_genomic.fna.gz
G000718755	s__Streptomyces rimosus	s__Streptomyces rimosus	8603240	0.15799139102413842	0.3054006266324101	21378	GCA_000718755.1_genomic.fna.gz
G000719185	s__Streptomyces rimosus	s__Streptomyces rimosus	9085517	0.709090012031085	1.447523010136174	101327	GCA_000719185.1_genomic.fna.gz
G900590045	s__Pseudomonas_E viridiflava	s__Pseudomonas viridiflava	5843894	0.04662051176232334	0.06121443269702595	4285	GCA_900590045.1_genomic.fna.gz
G002555855	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5403970	0.12863735540189886	0.15619045679895882	10933	GCA_002555855.1_genomic.fna.gz
G001932005	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5855377	0.024379807415145657	0.03207447789978916	2245	GCA_001932005.1_genomic.fna.gz
G002556745	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5395160	0.01673245552615202	0.02028329330273668	1420	GCA_002556745.1_genomic.fna.gz
G002580235	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5376368	0.11825529924415598	0.14285125546124267	10000	GCA_002580235.1_genomic.fna.gz
G001983245	s__Yersinia enterocolitica	s__Yersinia enterocolitica	4782007	0.16000508225502502	0.17191685099117324	12034	GCA_001983245.1_genomic.fna.gz
G004367915	s__Mycobacteroides salmoniphilum	s__Mycobacteroides salmoniphilum	4963292	2.045217848596572	2.2807824531148047	159655	GCA_004367915.1_genomic.fna.gz
G004366875	s__Mycobacteroides salmoniphilum	s__Mycobacteroides salmoniphilum	5176285	4.680532283555997	5.443621087689746	381053	GCA_004366875.1_genomic.fna.gz
G004365265	s__Nitrosospira multiformis_E	s__Nitrosospira multiformis	3230330	0.002040170659798742	0.0014807708312190874	104	GCA_004365265.1_genomic.fna.gz
G004364015	s__Nitrosospira multiformis_E	s__Nitrosospira multiformis	3232805	0.11738463975465374	0.08526390976003426	5968	GCA_004364015.1_genomic.fna.gz
G003364005	s__Xanthomonas campestris	s__Xanthomonas campestris	4976818	0.00035026224875995247	0.0003916693194113111	27	GCA_003364005.1_genomic.fna.gz
G003363995	s__Xanthomonas campestris	s__Xanthomonas campestris	5012924	0.057366806352842054	0.0646139447745626	4523	GCA_003363995.1_genomic.fna.gz
G003352965	s__Xanthomonas campestris	s__Xanthomonas campestris	5062686	0.07845966375195297	0.0892486997072874	6247	GCA_003352965.1_genomic.fna.gz
G002916725	s__Xanthomonas campestris	s__Xanthomonas campestris	5001437	0.33929159489852695	0.381278543956677	26689	GCA_002916725.2_genomic.fna.gz
G003363805	s__Xanthomonas campestris	s__Xanthomonas campestris	4946999	3.402190598600572	3.7815942188504725	264712	GCA_003363805.1_genomic.fna.gz
G003363965	s__Xanthomonas campestris	s__Xanthomonas campestris	5049594	0.08565370410782723	0.09718003981220688	6803	GCA_003363965.1_genomic.fna.gz
G003352955	s__Xanthomonas campestris	s__Xanthomonas campestris	5034003	0.42410654889277627	0.47969248131257103	33578	GCA_003352955.1_genomic.fna.gz
G002254255	s__Lactobacillus_H reuteri	s__Lactobacillus reuteri	2216642	0.0055295390938654675	0.0027539684039512577	193	GCA_002254255.1_genomic.fna.gz
