Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001373055	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3393595	3.137515530445885	2.6719011765402834	187033	GCA_001373055.1_genomic.fna.gz
G900458695	s__Staphylococcus nepalensis	s__Staphylococcus nepalensis	2886495	0.6188337437212679	0.4482489615188075	31377	GCA_900458695.1_genomic.fna.gz
G900450655	s__Grimontia hollisae	s__Grimontia hollisae	4096279	1.3674026987556462	1.40559582144626	98392	GCA_900450655.1_genomic.fna.gz
G003346795	s__Lactobacillus_H fermentum	s__Lactobacillus fermentum	2046196	0.06094381673034375	0.031293300918525224	2191	GCA_003346795.1_genomic.fna.gz
G003970115	s__Pseudomonas_E veronii	s__Pseudomonas veronii	7230893	4.067772658318879	7.3811342354786715	516679	GCA_003970115.1_genomic.fna.gz
G001568575	s__Leptospira interrogans	s__Leptospira interrogans	4620176	0.08919251888329532	0.10340973958967037	7239	GCA_001568575.1_genomic.fna.gz
G002095755	s__Lactobacillus_G parabuchneri	s__Lactobacillus parabuchneri	2665006	0.07766569744548123	0.051939998580654484	3636	GCA_002095755.1_genomic.fna.gz
G002221825	s__Staphylococcus argenteus	s__Staphylococcus argenteus	2731584	9.040483129518366	6.196988582348465	433789	GCA_002221825.1_genomic.fna.gz
G002892205	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4320988	0.008656846330326285	0.009386793506346124	657	GCA_002892205.1_genomic.fna.gz
G004214925	s__Porphyromonas gingivalis	s__Porphyromonas gingivalis	2311066	8.453497097226135	4.902563774995445	343179	GCA_004214925.1_genomic.fna.gz
G002086715	s__Mycobacteroides saopaulense	s__Mycobacteroides saopaulense	5200319	0.009385095745899706	0.012247379872673794	857	GCA_002086715.1_genomic.fna.gz
G902158835	s__Klebsiella_A oxytoca	s__Klebsiella oxytoca	6257075	0.09420159613539746	0.1479122412522431	10354	GCA_902158835.1_genomic.fna.gz
G003042055	s__Staphylococcus succinus	s__Staphylococcus succinus	2748211	0.06608835969970514	0.04557739950739538	3190	GCA_003042055.1_genomic.fna.gz
G003236675	s__Listeria ivanovii	s__Listeria ivanovii	2863991	0.4432864015617514	0.3185888362199977	22301	GCA_003236675.1_genomic.fna.gz
G003460345	s__Bacteroides eggerthii	s__Bacteroides eggerthii	4303509	0.07979068618494552	0.08616867425483452	6032	GCA_003460345.1_genomic.fna.gz
G900458365	s__Staphylococcus carnosus	s__Staphylococcus carnosus	2654559	2.284413878756994	1.5217442452985805	106522	GCA_900458365.1_genomic.fna.gz
G002777055	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1048696	0.037442165897629304	0.009853376336008747	690	GCA_002777055.1_genomic.fna.gz
G003269855	s__Lonsdalea populi	s__Lonsdalea populi	3689471	0.022744960241337427	0.021058322805157004	1474	GCA_003269855.1_genomic.fna.gz
G003042575	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2532063	0.09963643417616865	0.06330925154875121	4432	GCA_003042575.1_genomic.fna.gz
G001013045	s__Brachyspira hyodysenteriae	s__Brachyspira hyodysenteriae	3002616	0.3065427879223429	0.23097522191761066	16168	GCA_001013045.1_genomic.fna.gz
G003583265	s__Bacillus_C flexus	s__Bacillus flexus	3463842	0.007349909048231897	0.006388730000796093	447	GCA_003583265.1_genomic.fna.gz
G000169135	s__Nodularia spumigena	s__Nodularia spumigena	5316258	0.09425948672249812	0.12574931137939252	8802	GCA_000169135.1_genomic.fna.gz
G003265405	s__Methanosphaera stadtmanae	s__Methanosphaera stadtmanae	1701400	0.27256706741058234	0.11637355614781192	8146	GCA_003265405.1_genomic.fna.gz
G003269945	s__Bacillus_I endophyticus	s__Bacillus endophyticus	5243706	0.06625652000991224	0.0871849356630315	6103	GCA_003269945.1_genomic.fna.gz
G000371605	s__Clostridium_M clostridioforme	s__[Clostridium] clostridioforme	5806027	0.052515396872909445	0.07651387528289685	5356	GCA_000371605.1_genomic.fna.gz
G000735215	s__Klebsiella_A michiganensis	s__Klebsiella michiganensis	6300368	0.18630001571862279	0.29454611865509667	20618	GCA_000735215.1_genomic.fna.gz
G000761765	s__Oenococcus oeni	s__Oenococcus oeni	1793397	0.8158334482333865	0.3671575316892897	25701	GCA_000761765.1_genomic.fna.gz
G000425045	s__Acidaminococcus intestini	s__Acidaminococcus intestini	2282467	0.022156797610391587	0.012690712149828011	888	GCA_000425045.1_genomic.fna.gz
G001020805	s__Pseudomonas_E lundensis	s__Pseudomonas lundensis	4837661	0.018405997163454767	0.022344429889922628	1564	GCA_001020805.1_genomic.fna.gz
G000787535	s__Saccharomonospora viridis	s__Saccharomonospora viridis	4304348	0.003923462658075049	0.004237906740058166	297	GCA_000787535.1_genomic.fna.gz
G001636575	s__Frankia casuarinae	s__Frankia casuarinae	5227240	0.10860716464396797	0.14246409122194978	9972	GCA_001636575.1_genomic.fna.gz
G001855555	s__Chromobacterium sphagni	s__Chromobacterium sphagni	4742027	0.09054936053184749	0.10775164417103675	7543	GCA_001855555.1_genomic.fna.gz
G000171355	s__Ureaplasma parvum	s__Ureaplasma parvum	749965	0.0358862947034757	0.006753736474918771	473	GCA_000171355.1_genomic.fna.gz
G900016145	s__Leuconostoc inhae	s__Leuconostoc gelidum	2008362	0.012898299983975873	0.006500532959240774	455	GCA_900016145.1_genomic.fna.gz
G003035765	s__Staphylococcus devriesei	s__Staphylococcus devriesei	2403043	9.057547513775827	5.461936650545891	382336	GCA_003035765.1_genomic.fna.gz
G001949645	s__Streptomyces acidiscabies	s__Streptomyces acidiscabies	10582418	0.3288638836174726	0.87332438914703	61133	GCA_001949645.1_genomic.fna.gz
G000724445	s__Clostridium_H novyi	s__Clostridium novyi	2500001	0.21184985553106842	0.13290546836221392	9303	GCA_000724445.2_genomic.fna.gz
G002775105	s__Corynebacterium striatum	s__Corynebacterium striatum	2875402	0.013680822225934147	0.009871548093187637	691	GCA_002775105.1_genomic.fna.gz
G003337435	s__Schleiferia thermophila	s__Schleiferia thermophila	2599013	0.6139594593130328	0.40042634447510383	28030	GCA_003337435.1_genomic.fna.gz
G000973605	s__Bacillus subtilis	s__Bacillus subtilis	4012933	0.06389954046575129	0.06434786461744588	4504	GCA_000973605.1_genomic.fna.gz
G000700985	s__Komagataeibacter rhaeticus	s__Komagataeibacter rhaeticus	3939137	0.36969574757392676	0.3654433271902255	25581	GCA_000700985.1_genomic.fna.gz
G003732045	s__Pseudomonas_E rhodesiae	s__Pseudomonas rhodesiae	5959528	0.060111563121753336	0.08989683082993748	6293	GCA_003732045.1_genomic.fna.gz
G001557935	s__Aliivibrio sifiae	s__Aliivibrio wodanis	4660341	0.02496563885539884	0.029196774457888538	2044	GCA_001557935.1_genomic.fna.gz
G001996385	s__Ochrobactrum intermedium	s__Ochrobactrum intermedium	4681757	0.006256740071813888	0.007350747033742546	515	GCA_001996385.1_genomic.fna.gz
G004337355	s__Bacillus_AA praedii	s__Bacillus praedii	5428138	0.24852832129062152	0.33853319674987736	23697	GCA_004337355.1_genomic.fna.gz
G002088895	s__Gilliamella apicola	s__Gilliamella apicola	3069680	0.06873413616657942	0.052946844123270796	3706	GCA_002088895.1_genomic.fna.gz
G000718005	s__Actinoalloteichus cyanogriseus	s__Actinoalloteichus cyanogriseus	6026369	0.2306350044963588	0.3487831043770713	24415	GCA_000718005.1_genomic.fna.gz
G900624885	s__Parabacteroides johnsonii	s__Parabacteroides johnsonii	4879373	0.011928644004913214	0.014605942688237127	1022	GCA_900624885.1_genomic.fna.gz
G001613285	s__Nocardia salmonicida	s__Nocardia salmonicida	7552472	1.4523668757425388	2.752580030968838	192681	GCA_001613285.1_genomic.fna.gz
G000745595	s__Caulobacter henricii_C	s__Caulobacter henricii	5907401	0.009507792244914468	0.014094531067521338	987	GCA_000745595.1_genomic.fna.gz
G002968815	s__Neorhizobium galegae_A	s__Neorhizobium tomejilense	6616908	0.01591947335909996	0.026433720190587467	1850	GCA_002968815.1_genomic.fna.gz
G003719195	s__Herbaspirillum rubrisubalbicans	s__Herbaspirillum rubrisubalbicans	5617593	0.9534959959974445	1.344137322602686	94090	GCA_003719195.1_genomic.fna.gz
G003710885	s__Brevibacillus agri	s__Brevibacillus agri	5181360	0.10163387576861548	0.13214683052904502	9250	GCA_003710885.1_genomic.fna.gz
G900447135	s__Clostridium_P perfringens	s__Clostridium perfringens	3449690	0.03830757727782748	0.033161888275220035	2321	GCA_900447135.1_genomic.fna.gz
G002891155	s__Burkholderia thailandensis	s__Burkholderia thailandensis	7004140	0.12353260306151523	0.2171255376408561	15199	GCA_002891155.1_genomic.fna.gz
G900451085	s__Helicobacter_H mustelae	s__Helicobacter mustelae	1693077	0.32513684382903874	0.13813934463827662	9670	GCA_900451085.1_genomic.fna.gz
G002861505	s__Aerococcus christensenii	s__Aerococcus christensenii	1664487	0.11009794427337502	0.045986897743891184	3219	GCA_002861505.1_genomic.fna.gz
G900417275	s__Mycobacterium shimoidei	s__Mycobacterium shimoidei	4842631	0.08969812387579805	0.10900319630379599	7630	GCA_900417275.1_genomic.fna.gz
G001319625	s__Yersinia kristensenii	s__Yersinia kristensenii	4577142	0.41321517822746917	0.47461903000205247	33223	GCA_001319625.1_genomic.fna.gz
G000511955	s__Clostridium_V ultunense	s__[Clostridium] ultunense	3216692	0.05438627433198384	0.043900885844183675	3073	GCA_000511955.1_genomic.fna.gz
G002969215	s__Herbivorax saccincola	s__Hungateiclostridium saccincola	3759855	6.138501023983125	5.791724895253774	405421	GCA_002969215.1_genomic.fna.gz
G001029575	s__Sphingomonas paucimobilis	s__Sphingomonas paucimobilis	4295943	1.174064647742379	1.2656832049866902	88598	GCA_001029575.1_genomic.fna.gz
G002876335	s__Vibrio tasmaniensis	s__Vibrio tasmaniensis	5065000	0.0333371067558109	0.04237228172653145	2966	GCA_002876335.1_genomic.fna.gz
G900109905	s__Halomonas caseinilytica	s__Halomonas caseinilytica	3569348	0.6956706274394895	0.6231133486288927	43618	GCA_900109905.1_genomic.fna.gz
G000818695	s__Quasibacillus thermotolerans	s__Quasibacillus thermotolerans	3967261	0.08011960064105207	0.07976347099850695	5583	GCA_000818695.2_genomic.fna.gz
G004921845	s__Acinetobacter junii	s__Acinetobacter junii	3409794	0.4596247627758935	0.39328379923699097	27530	GCA_004921845.1_genomic.fna.gz
G003463495	s__Bacteroides ovatus	s__Bacteroides ovatus	6682462	0.05406450799518851	0.09066157273127705	6346	GCA_003463495.1_genomic.fna.gz
G003609655	s__Lactobacillus_F paraplantarum	s__Lactobacillus paraplantarum	3380735	0.46097220360344143	0.39107527908867606	27375	GCA_003609655.1_genomic.fna.gz
G002860045	s__Bordetella trematum	s__Bordetella trematum	4321461	0.158305633794457	0.1716727896871611	12017	GCA_002860045.1_genomic.fna.gz
G000176075	s__Parachlamydia acanthamoebae	s__Parachlamydia acanthamoebae	2971261	0.6978553728634355	0.5203322267852506	36423	GCA_000176075.1_genomic.fna.gz
G001870405	s__Polynucleobacter asymbioticus	s__Polynucleobacter asymbioticus	2165652	0.5754823632132967	0.31274846361344244	21892	GCA_001870405.1_genomic.fna.gz
G003633655	s__Rhodococcus pyridinivorans	s__Rhodococcus pyridinivorans	5705345	2.2110494923484194	3.165591497836447	221591	GCA_003633655.1_genomic.fna.gz
G900637005	s__Yersinia enterocolitica	s__Yersinia enterocolitica	4560086	2.1119627976035886	2.4167614937554003	169173	GCA_900637005.1_genomic.fna.gz
G003438465	s__Bacteroides uniformis	s__Bacteroides uniformis	4772137	0.5742098082707698	0.6876350498793399	48134	GCA_003438465.1_genomic.fna.gz
G900119985	s__Moritella viscosa	s__Moritella viscosa	4957201	0.9828535390694082	1.2226434628211598	85585	GCA_900119985.1_genomic.fna.gz
G000526615	s__Paracoccus pantotrophus	s__Paracoccus pantotrophus	4244593	16.0165510711911	17.060020632917293	1194201	GCA_000526615.1_genomic.fna.gz
G001038685	s__Pectobacterium atrosepticum	s__Pectobacterium atrosepticum	4869384	0.5068034077663673	0.6192814146287573	43350	GCA_001038685.1_genomic.fna.gz
G000240075	s__Flavobacterium columnare	s__Flavobacterium columnare	3162432	0.02100456000924885	0.01666898977594855	1167	GCA_000240075.2_genomic.fna.gz
G001528005	s__Burkholderia territorii	s__Burkholderia territorii	6966460	4.239651607753956	7.411682614294522	518818	GCA_001528005.1_genomic.fna.gz
G000514535	s__Micromonospora pacifica_B	s__Salinispora pacifica	5492313	0.04737770272150496	0.06529858546073498	4571	GCA_000514535.1_genomic.fna.gz
G003999355	s__Lactobacillus amylolyticus	s__Lactobacillus amylolyticus	1601193	0.21013447269123978	0.08443363428016376	5910	GCA_003999355.1_genomic.fna.gz
G003474785	s__Odoribacter splanchnicus	s__Odoribacter splanchnicus	4575351	1.07149064199917	1.230232780289284	86116	GCA_003474785.1_genomic.fna.gz
G001368995	s__Propionibacterium freudenreichii	s__Propionibacterium freudenreichii	2580419	0.048636358101184426	0.03149385141004928	2205	GCA_001368995.1_genomic.fna.gz
G005233475	s__Erwinia persicina	s__Erwinia persicina	5203109	0.7835980066912253	1.0231298189380358	71619	GCA_005233475.1_genomic.fna.gz
G001183885	s__Geobacillus stearothermophilus	s__Geobacillus stearothermophilus	2970963	0.5389550555014484	0.4018132825519393	28127	GCA_001183885.1_genomic.fna.gz
G002085625	s__Mycobacterium kansasii	s__Mycobacterium kansasii	6421275	0.733447925578787	1.1818573212135135	82730	GCA_002085625.1_genomic.fna.gz
G002777925	s__Snodgrassella alvi	s__Snodgrassella alvi	2500663	0.17581427526341847	0.1103275054593467	7723	GCA_002777925.1_genomic.fna.gz
G001053985	s__Alloscardovia omnicolens	s__Alloscardovia omnicolens	1792971	0.1563692514633902	0.07035567241666164	4925	GCA_001053985.1_genomic.fna.gz
G001593805	s__Bacillus_C megaterium	s__Bacillus megaterium	6263758	0.09378561132505128	0.1474163587542631	10319	GCA_001593805.1_genomic.fna.gz
G001412005	s__Pseudomonas_E mediterranea	s__Pseudomonas mediterranea	6231236	0.11661117246231271	0.18234289999112974	12764	GCA_001412005.1_genomic.fna.gz
G900447315	s__Edwardsiella hoshinae	s__Edwardsiella hoshinae	3874870	0.4118825737707635	0.400502333023866	28035	GCA_900447315.1_genomic.fna.gz
G002294825	s__Mesorhizobium japonicum	s__Mesorhizobium loti	6458347	0.2706432729595172	0.4386247240650671	30704	GCA_002294825.1_genomic.fna.gz
G900476085	s__Mycoplasmoides gallisepticum	s__Mycoplasma gallisepticum	981408	0.019726049304156865	0.004858074871918258	340	GCA_900476085.1_genomic.fna.gz
G001455895	s__Photobacterium kishitanii	s__Photobacterium kishitanii	5000359	0.6364784907559113	0.7986553640359868	55906	GCA_001455895.1_genomic.fna.gz
G001060285	s__Proteus mirabilis	s__Proteus mirabilis	3956637	0.5657727024869262	0.5617494984184461	39322	GCA_001060285.1_genomic.fna.gz
G002874085	s__Vibrio lentus_B	s__Vibrio lentus	5529377	0.06002931081122217	0.08329406446625444	5831	GCA_002874085.1_genomic.fna.gz
G000278315	s__Bartonella elizabethae	s__Bartonella elizabethae	1978557	1.2119071578439555	0.601717181470562	42120	GCA_000278315.1_genomic.fna.gz
G001596305	s__Aggregatibacter actinomycetemcomitans	s__Aggregatibacter actinomycetemcomitans	2211394	0.09739468770079117	0.05404753506455139	3783	GCA_001596305.1_genomic.fna.gz
G005049245	s__Lactobacillus_G buchneri	s__Lactobacillus buchneri	2535187	0.037072511778109406	0.02358503400310842	1651	GCA_005049245.1_genomic.fna.gz
