Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000741845	s__Dehalococcoides mccartyi_B	s__Dehalococcoides mccartyi	1428745	0.05276489009524831	0.018439529943451324	1291	GCA_000741845.1_genomic.fna.gz
G000271965	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6077201	0.17860946098309993	0.26549609941482566	18585	GCA_000271965.2_genomic.fna.gz
G001278435	s__Bacillus_A anthracis	s__Bacillus anthracis	5356744	0.06987697524064894	0.09155563387398809	6409	GCA_001278435.1_genomic.fna.gz
G003468145	s__Bacteroides fragilis	s__Bacteroides fragilis	5165672	0.0019894353254475143	0.0025136611701736945	176	GCA_003468145.1_genomic.fna.gz
G003704055	s__Mycoplasmopsis fermentans	s__Mycoplasma fermentans	928572	0.05144294089284947	0.011683997537267293	818	GCA_003704055.1_genomic.fna.gz
G001292705	s__Marinagarivorans algicola	s__Marinagarivorans algicola	4057827	1.2759495548575877	1.2664181226946198	88649	GCA_001292705.1_genomic.fna.gz
G003346965	s__Fischerella thermalis	s__Fischerella thermalis	5452329	1.9227442780499018	2.5642104507617103	179495	GCA_003346965.1_genomic.fna.gz
G001404895	s__Clostridium_P ventriculi	s__Clostridium ventriculi	2457263	0.9079755645850189	0.5457275599718989	38201	GCA_001404895.1_genomic.fna.gz
G001296735	s__Mycoplasmoides pneumoniae	s__Mycoplasma pneumoniae	821159	0.12176278274380367	0.02445636494682158	1712	GCA_001296735.1_genomic.fna.gz
G003025995	s__Photobacterium kishitanii	s__Photobacterium kishitanii	5017136	0.2272418500598931	0.278865169886834	19521	GCA_003025995.1_genomic.fna.gz
G003433945	s__Clostridium_M citroniae	s__[Clostridium] citroniae	6476507	0.012389265948031875	0.01962621261550638	1374	GCA_003433945.1_genomic.fna.gz
G001949645	s__Streptomyces acidiscabies	s__Streptomyces acidiscabies	10582418	0.28731440949535736	0.743690791215773	52058	GCA_001949645.1_genomic.fna.gz
G002932295	s__Rathayibacter toxicus	s__Rathayibacter toxicus	2308093	0.9382155984203479	0.5296708071658479	37077	GCA_002932295.1_genomic.fna.gz
G000970025	s__Methanosarcina barkeri	s__Methanosarcina barkeri	4574907	0.06487171650291929	0.07259182985633651	5081	GCA_000970025.1_genomic.fna.gz
G003335165	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3398706	0.11004299326409894	0.09147998353135159	6404	GCA_003335165.1_genomic.fna.gz
G000944995	s__Treponema phagedenis	s__Treponema phagedenis	3129609	0.3891688867788567	0.2979053334837456	20853	GCA_000944995.1_genomic.fna.gz
G000278095	s__Bartonella birtlesii	s__Bartonella birtlesii	1922932	0.03662945764028164	0.017228382268056546	1206	GCA_000278095.1_genomic.fna.gz
G000161995	s__Jonquetella anthropi	s__Jonquetella anthropi	1790058	2.732833820121416	1.1965487873967509	83758	GCA_000161995.1_genomic.fna.gz
G004921075	s__Legionella pneumophila	s__Legionella pneumophila	3390321	3.9363441626912654	3.264254164673277	228498	GCA_004921075.1_genomic.fna.gz
G003096375	s__Cupriavidus alkaliphilus	s__Cupriavidus alkaliphilus	6054765	0.08596974464658536	0.12731893965245092	8912	GCA_003096375.1_genomic.fna.gz
G003384605	s__Cutibacterium namnetense	s__[Propionibacterium] namnetense	2399850	0.22518081145731914	0.13217994345598433	9253	GCA_003384605.1_genomic.fna.gz
G001610815	s__Xanthomonas citri	s__Xanthomonas citri	5279677	0.5181066358310539	0.6690777584586447	46835	GCA_001610815.1_genomic.fna.gz
G000718005	s__Actinoalloteichus cyanogriseus	s__Actinoalloteichus cyanogriseus	6026369	0.3375499134250294	0.4975581058162486	34829	GCA_000718005.1_genomic.fna.gz
G002077465	s__Enterococcus_B hirae	s__Enterococcus hirae	3018341	0.5368389905074208	0.39633501127989185	27743	GCA_002077465.1_genomic.fna.gz
G000695235	s__Streptomyces albulus_B	s__Streptomyces albulus	9372401	8.849375070008469	20.28680004831545	1420076	GCA_000695235.1_genomic.fna.gz
G003029845	s__Acidovorax_A cattleyae	s__Acidovorax cattleyae	5618386	0.07100289922145919	0.09757481579725687	6830	GCA_003029845.1_genomic.fna.gz
G001624625	s__Bartonella bacilliformis	s__Bartonella bacilliformis	1405613	0.3500351357778001	0.12034484439084729	8424	GCA_001624625.1_genomic.fna.gz
G005049245	s__Lactobacillus_G buchneri	s__Lactobacillus buchneri	2535187	0.00114749904326779	0.0007115614571362629	50	GCA_005049245.1_genomic.fna.gz
G002000405	s__Rodentibacter rarus	s__Rodentibacter rarus	2527662	0.0728807945361826	0.04505906571667717	3154	GCA_002000405.1_genomic.fna.gz
G000056065	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	1864998	0.6354846106304732	0.28989017251500077	20292	GCA_000056065.1_genomic.fna.gz
G001029575	s__Sphingomonas paucimobilis	s__Sphingomonas paucimobilis	4295943	0.14494529285514265	0.15230449147453654	10661	GCA_001029575.1_genomic.fna.gz
G000383515	s__Mesomycoplasma hyorhinis	s__Mycoplasma hyorhinis	806507	0.014775336885005938	0.0029147117882854403	204	GCA_000383515.1_genomic.fna.gz
G001267215	s__Oblitimonas alkaliphila	s__Oblitimonas alkaliphila	2312033	0.06463683416058011	0.0365530979376673	2559	GCA_001267215.1_genomic.fna.gz
G900455015	s__Proteus penneri	s__Proteus penneri	3907378	0.35289125399642024	0.3372689856073115	23609	GCA_900455015.1_genomic.fna.gz
G000958265	s__Enterobacter cloacae_H	s__Enterobacter chengduensis	5084693	0.0534882768829769	0.06652324537789593	4657	GCA_000958265.1_genomic.fna.gz
G900120105	s__Moritella viscosa	s__Moritella viscosa	5167083	2.9810503240562984	3.7676003607231676	263732	GCA_900120105.1_genomic.fna.gz
G900592075	s__Burkholderia mallei	s__Burkholderia pseudomallei	7186424	0.07894022574585807	0.13875903968849618	9713	GCA_900592075.1_genomic.fna.gz
G003992065	s__Veillonella_A seminalis	s__Veillonella seminalis	2252690	0.19430614543594946	0.10706266562116334	7494	GCA_003992065.1_genomic.fna.gz
G006540025	s__Brevibacillus agri	s__Brevibacillus agri	5118418	0.009116297788152197	0.011413118794483137	799	GCA_006540025.1_genomic.fna.gz
G003665555	s__Citrobacter werkmanii	s__Citrobacter werkmanii	5062051	0.11435298602308275	0.14158723815600194	9911	GCA_003665555.1_genomic.fna.gz
G001954055	s__Mycobacterium colombiense_B	s__Mycobacterium colombiense	5553384	0.3364889987239192	0.45706572909109044	31995	GCA_001954055.1_genomic.fna.gz
G001006085	s__Desulfurococcus mucosus	s__Desulfurococcus mucosus	1198142	0.3233709638980986	0.0947674943349431	6634	GCA_001006085.1_genomic.fna.gz
G006540165	s__Brevibacillus borstelensis	s__Brevibacillus borstelensis	5240876	0.00554172522037711	0.007103934636701539	497	GCA_006540165.1_genomic.fna.gz
G003343225	s__Photorhabdus laumondii	s__Photorhabdus laumondii	5536539	0.014151328059316078	0.01916397726456159	1341	GCA_003343225.1_genomic.fna.gz
G000425045	s__Acidaminococcus intestini	s__Acidaminococcus intestini	2282467	0.06364116859383483	0.03552979791609039	2487	GCA_000425045.1_genomic.fna.gz
G000231255	s__Aggregatibacter aphrophilus	s__Aggregatibacter aphrophilus	2262693	6.58445680199824	3.6441451795219586	255090	GCA_000231255.1_genomic.fna.gz
G900142645	s__Eubacterium callanderi	s__Eubacterium callanderi	4448893	0.019766900718775366	0.021510010686560634	1506	GCA_900142645.1_genomic.fna.gz
G900095655	s__Bacillus_A cytotoxicus	s__Bacillus cytotoxicus	4135145	0.5992980827935891	0.6061550331601143	42431	GCA_900095655.1_genomic.fna.gz
G003858055	s__Burkholderia glumae	s__Burkholderia glumae	6325755	0.10852034730221989	0.16790886535934807	11754	GCA_003858055.1_genomic.fna.gz
G003580585	s__Staphylococcus hyicus	s__Staphylococcus hyicus	2432369	0.4415630346516608	0.26270736817395973	18390	GCA_003580585.1_genomic.fna.gz
G006540325	s__Streptococcus canis	s__Streptococcus canis	2030366	0.002062284926534796	0.0010241724380905936	72	GCA_006540325.2_genomic.fna.gz
G000264375	s__Rhodanobacter thiooxydans	s__Rhodanobacter thiooxydans	4093898	1.5899733755771812	1.5921242398597566	111449	GCA_000264375.1_genomic.fna.gz
G003061865	s__Lactobacillus_H fermentum	s__Lactobacillus fermentum	1999647	1.8191429086354012	0.8897545922943574	62283	GCA_003061865.1_genomic.fna.gz
G900141725	s__Actinomyces denticolens	s__Actinomyces denticolens	2760766	2.1948448006273638	1.4821204465041975	103748	GCA_900141725.1_genomic.fna.gz
G002007725	s__Chlamydophila gallinacea	s__Chlamydia gallinacea	1067014	1.4435993709502855	0.376761820167745	26373	GCA_002007725.1_genomic.fna.gz
G000721185	s__Streptomyces halstedii	s__Streptomyces griseolus	7537539	0.15791698950539249	0.29114444807643947	20380	GCA_000721185.1_genomic.fna.gz
G000427215	s__Mesomycoplasma hyopneumoniae	s__Mycoplasma hyopneumoniae	898495	5.409304715622826	1.1887956187366842	83216	GCA_000427215.1_genomic.fna.gz
G000213905	s__Chlamydophila abortus	s__Chlamydia abortus	1143694	0.07747746355803604	0.02167381298299911	1517	GCA_000213905.2_genomic.fna.gz
G000725805	s__Streptomyces xanthophaeus	s__Streptomyces xanthophaeus	8621934	0.1075408074111027	0.22679217777221436	15875	GCA_000725805.1_genomic.fna.gz
G001678545	s__Gallibacterium salpingitidis	s__Gallibacterium salpingitidis	2631158	1.4341747210885163	0.9229944208170251	64610	GCA_001678545.1_genomic.fna.gz
G003339645	s__Microbacterium paludicola	s__Microbacterium arborescens	3441942	0.0031860567753162865	0.002682298723304462	188	GCA_003339645.1_genomic.fna.gz
G003752305	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6930756	0.0021827005107470415	0.0037001969783319135	259	GCA_003752305.1_genomic.fna.gz
G003971305	s__Moraxella catarrhalis	s__Moraxella catarrhalis	1909077	1.1124707182021165	0.5194719698454988	36363	GCA_003971305.1_genomic.fna.gz
G001673235	s__Mycobacterium marseillense	s__Mycobacterium marseillense	5255222	0.25143450721758537	0.32319604086259424	22624	GCA_001673235.1_genomic.fna.gz
G000421025	s__Lachnobacterium bovis_A	s__Lachnobacterium bovis	2514800	0.39070709134131665	0.24032825323392026	16823	GCA_000421025.1_genomic.fna.gz
