Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G005890135	s__Acidipropionibacterium jensenii	s__Acidipropionibacterium jensenii	2999408	0.01189719722664857	0.007630745705185878	534	GCA_005890135.1_genomic.fna.gz
G003627375	s__Lactobacillus_F pentosus	s__Lactobacillus pentosus	3687169	0.17870248384650966	0.14089980984017494	9863	GCA_003627375.1_genomic.fna.gz
G901830415	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	2296727	0.15073406069702522	0.07402996586821729	5182	GCA_901830415.1_genomic.fna.gz
G000191105	s__Streptococcus sanguinis	s__Streptococcus sanguinis	2298289	0.09692599589617905	0.04763560492454028	3334	GCA_000191105.1_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	1.9790859510191203	0.7696248190334807	53874	GCA_003994875.1_genomic.fna.gz
G003982055	s__Escherichia flexneri	s__Escherichia coli	4978873	0.14337468498614558	0.15264771211531294	10685	GCA_003982055.1_genomic.fna.gz
G004153815	s__Serratia liquefaciens	s__Serratia liquefaciens	5372481	9.584302898801427	11.010884144445695	770762	GCA_004153815.1_genomic.fna.gz
G004116975	s__Proteus hauseri	s__Proteus hauseri	3930735	3.742610928470022	3.145829795012124	220208	GCA_004116975.1_genomic.fna.gz
G000766905	s__Lactobacillus_H mucosae	s__Lactobacillus mucosae	2257701	0.32064378896164136	0.15480180896641876	10836	GCA_000766905.1_genomic.fna.gz
G002795345	s__Acinetobacter seifertii	s__Acinetobacter seifertii	3987277	0.003297058112280272	0.0028111873098212855	197	GCA_002795345.1_genomic.fna.gz
G900157245	s__Porphyromonas gingivalis	s__Porphyromonas gingivalis	2252483	3.6551236365140927	1.7605581252172289	123239	GCA_900157245.1_genomic.fna.gz
G004793835	s__Bacteroides_B sartorii	s__Bacteroides sartorii	5176077	0.19983663757291886	0.22118853709378958	15483	GCA_004793835.1_genomic.fna.gz
G006351125	s__Providencia rettgeri_D	s__Providencia rettgeri	4715540	0.36519433123730116	0.368249558580554	25777	GCA_006351125.1_genomic.fna.gz
G000943535	s__Paenibacillus polymyxa	s__Paenibacillus polymyxa	5948280	0.6148233782932421	0.7820392504664101	54743	GCA_000943535.1_genomic.fna.gz
G000962755	s__Clostridium baratii	s__Clostridium baratii	3173174	0.27151582121837103	0.18423655420753943	12897	GCA_000962755.1_genomic.fna.gz
G004799605	s__Halobacterium salinarum	s__Halobacterium salinarum	2429680	0.012249650975461941	0.0063644307843014804	446	GCA_004799605.1_genomic.fna.gz
G000818275	s__Vibrio owensii	s__Vibrio owensii	5850794	0.8242413358322973	1.0312310292668305	72186	GCA_000818275.1_genomic.fna.gz
G005864415	s__Pediococcus stilesii	s__Pediococcus stilesii	2097950	0.12046059811979322	0.05404144126854541	3783	GCA_005864415.1_genomic.fna.gz
G005144545	s__Azotobacter chroococcum	s__Azotobacter chroococcum	5188530	0.3175839613582324	0.35236248808879	24665	GCA_005144545.1_genomic.fna.gz
G003939025	s__Rhizobium sophorae	s__Rhizobium sophoriradicis	6665510	0.0345382178739346	0.04922889451398733	3446	GCA_003939025.1_genomic.fna.gz
G005844065	s__Elizabethkingia miricola	s__Elizabethkingia miricola	3741012	0.3350720410252666	0.2680489230031527	18763	GCA_005844065.1_genomic.fna.gz
G900450835	s__Histophilus haemoglobinophilus	s__Haemophilus haemoglobinophilus	2396110	0.09870526602345744	0.05057476217741193	3540	GCA_900450835.1_genomic.fna.gz
G004216655	s__Phyllobacterium myrsinacearum	s__Phyllobacterium myrsinacearum	5590798	0.349234526505895	0.41752044656489884	29226	GCA_004216655.1_genomic.fna.gz
G003386665	s__Xenorhabdus cabanillasii	s__Xenorhabdus cabanillasii	4335622	0.19111172618450625	0.17718441571257385	12403	GCA_003386665.1_genomic.fna.gz
G003584185	s__Azospirillum brasilense	s__Azospirillum brasilense	7146592	7.198416050409048	11.00076043989575	770053	GCA_003584185.1_genomic.fna.gz
G001539425	s__Serratia marcescens_I	s__Serratia marcescens	5117800	1.2196226366402312	1.3347365728136111	93432	GCA_001539425.1_genomic.fna.gz
G003605125	s__Shewanella algidipiscicola	s__Shewanella algidipiscicola	4203325	1.893240023552726	1.7017094949036324	119120	GCA_003605125.1_genomic.fna.gz
G001282765	s__Xanthomonas_A translucens	s__Xanthomonas translucens	4606652	0.0014465948630328657	0.001425013892801494	100	GCA_001282765.1_genomic.fna.gz
G000818315	s__Vibrio campbellii	s__Vibrio campbellii	5858093	0.10854020821228394	0.1359670536353718	9518	GCA_000818315.1_genomic.fna.gz
G003632625	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6579325	0.14454616610160786	0.20336428828437453	14236	GCA_003632625.1_genomic.fna.gz
G003569605	s__Acinetobacter soli	s__Acinetobacter soli	3453342	0.12339174224865475	0.09111973776667064	6378	GCA_003569605.1_genomic.fna.gz
G005844565	s__Flavonifractor plautii	s__Flavonifractor plautii	4011075	0.2987274843836297	0.25622572961930656	17936	GCA_005844565.1_genomic.fna.gz
G002119985	s__Alcaligenes faecalis	s__Alcaligenes faecalis	4390578	0.005678003731770367	0.005330944299349258	373	GCA_002119985.1_genomic.fna.gz
G001056255	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4945069	0.025472323308543158	0.026935664154898467	1885	GCA_001056255.1_genomic.fna.gz
G900445975	s__Brachyspira pilosicoli	s__Brachyspira pilosicoli	2719278	0.01976818755778587	0.011494953963076182	805	GCA_900445975.1_genomic.fna.gz
G004368495	s__Lactobacillus_C paracasei	s__Lactobacillus paracasei	2812546	7.796853492551533	4.6892758597859245	328249	GCA_004368495.1_genomic.fna.gz
G004168465	s__Siccibacter turicensis	s__Siccibacter turicensis	4275494	0.38047650212725587	0.34785713510686644	24350	GCA_004168465.1_genomic.fna.gz
G900640155	s__Legionella bozemanae	s__Fluoribacter bozemanae	3875101	1.1006678734499284	0.9120656316129602	63845	GCA_900640155.1_genomic.fna.gz
G001227605	s__Campylobacter_D jejuni	s__Campylobacter jejuni	1734367	0.04460019035554972	0.01654110384334226	1158	GCA_001227605.1_genomic.fna.gz
G004102695	s__Chromohalobacter salexigens	s__Chromohalobacter salexigens	3665138	0.005480338589057068	0.004295210936136292	301	GCA_004102695.1_genomic.fna.gz
G002909035	s__Pseudomonas_E sp002966775	s__Pseudomonas fluorescens	6054183	0.24145801035829598	0.31259637407854035	21882	GCA_002909035.1_genomic.fna.gz
G003458765	s__Roseburia hominis	s__Roseburia hominis	3549767	0.10104407730087112	0.07670037448774236	5369	GCA_003458765.1_genomic.fna.gz
G003670255	s__Acinetobacter bereziniae	s__Acinetobacter bereziniae	4836713	5.592656515666654	5.784359003160363	404905	GCA_003670255.1_genomic.fna.gz
G001090165	s__Yersinia frederiksenii_C	s__Yersinia frederiksenii	5009011	0.661565256882491	0.7086168077002553	49603	GCA_001090165.1_genomic.fna.gz
G006363875	s__Sphingobium barthaii	s__Sphingobium fuliginis	5414624	0.05792481861856317	0.06706868027307598	4695	GCA_006363875.1_genomic.fna.gz
G000828455	s__Bacillus altitudinis	s__Bacillus altitudinis	3719496	0.04352512888522322	0.034618714413028814	2423	GCA_000828455.1_genomic.fna.gz
G003467365	s__Bacteroides nordii	s__Bacteroides nordii	5489753	0.23167893411353085	0.2719732089365612	19038	GCA_003467365.1_genomic.fna.gz
G001522505	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7751887	0.3717951627797892	0.616308195197128	43142	GCA_001522505.1_genomic.fna.gz
G900249705	s__Cupriavidus taiwanensis	s__Cupriavidus taiwanensis	6586675	5.695144948953761	8.02154069586097	561508	GCA_900249705.1_genomic.fna.gz
G006334025	s__Mycoplasmopsis_A pullorum	s__Mycoplasma pullorum	953780	0.001747700421585235	0.00035645275576327845	25	GCA_006334025.1_genomic.fna.gz
G004766335	s__Weissella confusa	s__Weissella confusa	2267867	0.1321721207304608	0.06409796095559182	4487	GCA_004766335.1_genomic.fna.gz
G006364555	s__Methylopumilus planktonicus	s__Candidatus Methylopumilus planktonicus	1312310	1.1235762313498219	0.31530129598331913	22071	GCA_006364555.1_genomic.fna.gz
G900457065	s__Shewanella putrefaciens	s__Shewanella putrefaciens	4500062	0.058095276725299044	0.055904413591810906	3913	GCA_900457065.1_genomic.fna.gz
G003043055	s__Staphylococcus hominis	s__Staphylococcus hominis	2320580	0.11845337729421455	0.05878016039986019	4115	GCA_003043055.1_genomic.fna.gz
G000761315	s__Comamonas_B thiooxydans	s__Comamonas thiooxydans	5325754	0.6411809253339601	0.7302111672299072	51115	GCA_000761315.1_genomic.fna.gz
G005796055	s__Cutibacterium avidum	s__Cutibacterium avidum	2630617	1.3156450369748516	0.7400876010311151	51806	GCA_005796055.1_genomic.fna.gz
G000971875	s__Corynebacterium argentoratense	s__Corynebacterium argentoratense	2014822	0.017879334925337418	0.007703264648116899	539	GCA_000971875.1_genomic.fna.gz
G003989245	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2320839	0.3921416733943244	0.19461431675586743	13623	GCA_003989245.1_genomic.fna.gz
G000160615	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2435166	0.09219335368504535	0.04800814872400347	3361	GCA_000160615.1_genomic.fna.gz
G003408875	s__Staphylococcus pasteuri	s__Staphylococcus pasteuri	2467032	0.07512374058017916	0.0396313404139128	2774	GCA_003408875.1_genomic.fna.gz
G001402175	s__Vibrio metoecus	s__Vibrio metoecus	3896545	0.35131179518841377	0.2927245868572079	20491	GCA_001402175.1_genomic.fna.gz
G002568725	s__Bacillus_A toyonensis	s__Bacillus toyonensis	6016938	0.11295156396092265	0.14532976100274625	10173	GCA_002568725.1_genomic.fna.gz
G006740745	s__Methylobacterium populi	s__Methylorubrum populi	5395646	0.011249748098318774	0.012979950035845478	909	GCA_006740745.1_genomic.fna.gz
G007004125	s__Methylosinus sporium	s__Methylosinus sporium	4591466	0.04586128261450149	0.04502817481773572	3152	GCA_007004125.1_genomic.fna.gz
G002360135	s__Enterococcus_B faecium	s__Enterococcus faecium	2775928	0.2796381043782768	0.1659935913531519	11620	GCA_002360135.1_genomic.fna.gz
G007182835	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5774811	0.09046653103000799	0.11171525643854728	7820	GCA_007182835.1_genomic.fna.gz
G001685905	s__Bifidobacterium breve	s__Bifidobacterium breve	2470837	0.8672749370088433	0.45823437634149083	32076	GCA_001685905.1_genomic.fna.gz
G003970095	s__Stenotrophomonas geniculata	s__[Pseudomonas] geniculata	4618144	0.024259700144279143	0.023957399418505762	1677	GCA_003970095.1_genomic.fna.gz
G004167275	s__Dorea longicatena	s__Dorea longicatena	3117934	0.11556263969944583	0.07704973433286484	5393	GCA_004167275.1_genomic.fna.gz
G003931535	s__Agrobacterium tumefaciens_G	s__Agrobacterium deltaense	4926588	2.9556360625418203	3.113751686598766	217963	GCA_003931535.1_genomic.fna.gz
G002885235	s__Akkermansia muciniphila	s__Akkermansia muciniphila	2843384	0.6707012246145538	0.40780391316357467	28546	GCA_002885235.1_genomic.fna.gz
G002803395	s__Lactobacillus johnsonii	s__Lactobacillus johnsonii	1830029	0.1224228792875358	0.04790792221183596	3354	GCA_002803395.1_genomic.fna.gz
G003605145	s__Shewanella japonica	s__Shewanella japonica	4831394	0.31907813064607826	0.32965242047089316	23076	GCA_003605145.1_genomic.fna.gz
G003579085	s__Staphylococcus capitis	s__Staphylococcus capitis	2387559	0.00606520628314615	0.0030966096501207382	217	GCA_003579085.1_genomic.fna.gz
G900995065	s__Streptococcus pyogenes	s__Streptococcus pyogenes	1795726	0.010131181189623847	0.003890334347097491	272	GCA_900995065.1_genomic.fna.gz
G001471575	s__Vibrio harveyi	s__Vibrio harveyi	5758394	0.027277641845939615	0.033588837543163476	2351	GCA_001471575.2_genomic.fna.gz
G001975855	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2334100	2.649955380303149	1.3226495674708116	92585	GCA_001975855.1_genomic.fna.gz
G900683775	s__Eubacterium limosum	s__Eubacterium limosum	4740532	2.517610560499005	2.552127742052116	178649	GCA_900683775.1_genomic.fna.gz
G003989055	s__Spiroplasma poulsonii	s__Spiroplasma poulsonii	1772183	0.00900396817043984	0.0034121592455740907	239	GCA_003989055.1_genomic.fna.gz
G004924375	s__Clostridium_B tyrobutyricum	s__Clostridium tyrobutyricum	3159003	0.029156024515329688	0.01969541423325009	1379	GCA_004924375.1_genomic.fna.gz
G000830375	s__Lactobacillus_G kunkeei_A	s__Lactobacillus kunkeei	1551609	0.33251242815254445	0.11032576476933031	7723	GCA_000830375.1_genomic.fna.gz
