Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000285495	s__Oceanobacillus massiliensis	s__Oceanobacillus massiliensis	3593561	0.11487268026058389	0.08641223414123385	6049	GCA_000285495.1_genomic.fna.gz
G001643075	s__Corynebacterium stationis	s__Corynebacterium stationis	2738418	0.3016856642055466	0.17293698067875068	12106	GCA_001643075.1_genomic.fna.gz
G000247495	s__Psychrobacter sp000247495	s__Psychrobacter sp. PAMC 21119	3510716	0.7094606537687574	0.5213837260315766	36497	GCA_000247495.2_genomic.fna.gz
G003173595	s__Pedobacter yonginense	s__Pedobacter yonginense	4372417	0.06693852245947104	0.06126764032561442	4289	GCA_003173595.1_genomic.fna.gz
G000009405	s__Staphylococcus carnosus	s__Staphylococcus carnosus	2566424	1.58492743493655	0.85147372136539	59603	GCA_000009405.1_genomic.fna.gz
G900102965	s__Paenibacillus jilunlii	s__Paenibacillus jilunlii	7032114	19.701871397152413	29.001926034339085	2030135	GCA_900102965.1_genomic.fna.gz
G900156645	s__Salimicrobium flavidum	s__Salimicrobium flavidum	2900825	0.09934278650009609	0.06032416583717214	4223	GCA_900156645.1_genomic.fna.gz
G001316285	s__Vulcanisaeta sp001316285	s__Vulcanisaeta sp. JCM 16161	2286599	0.028285330519061038	0.01353894192069263	948	GCA_001316285.1_genomic.fna.gz
G000259525	s__Streptococcus pseudopneumoniae_L	s__Streptococcus sp. SK140	1902560	0.5089595760043504	0.20270063527861787	14189	GCA_000259525.1_genomic.fna.gz
G003217255	s__Pseudoroseicyclus aestuarii	s__Pseudoroseicyclus aestuarii	3444313	0.21161465840956337	0.1525744512380193	10680	GCA_003217255.1_genomic.fna.gz
G003202005	s__Williamsia faeni	s__Williamsia faeni	5524791	0.04774159838683039	0.055213625685817794	3865	GCA_003202005.1_genomic.fna.gz
G000633935	s__Ectothiorhodospira haloalkaliphila	s__Ectothiorhodospira haloalkaliphila	3448426	0.24013309184490123	0.17334302918263894	12134	GCA_000633935.1_genomic.fna.gz
G000815105	s__Pandoraea pulmonicola	s__Pandoraea pulmonicola	5867621	18.90056868033711	23.215090644075858	1625056	GCA_000815105.2_genomic.fna.gz
G001870485	s__Oceanisphaera psychrotolerans	s__Oceanisphaera psychrotolerans	3819538	1.3855092517101408	1.107780518393177	77545	GCA_001870485.1_genomic.fna.gz
G000230715	s__Natronobacterium gregoryi	s__Natronobacterium gregoryi	3788356	0.03330625846586206	0.0264125352632161	1849	GCA_000230715.3_genomic.fna.gz
G001557325	s__Porphyrobacter donghaensis_B	s__Porphyrobacter donghaensis	3827302	3.4638909608246817	2.775175181268022	194262	GCA_001557325.1_genomic.fna.gz
G002954385	s__Tenacibaculum sp002954385	s__Tenacibaculum sp. SG-28	2801347	0.03576339919420217	0.02097196654270237	1468	GCA_002954385.1_genomic.fna.gz
G000177235	s__Bacillus_AR cellulosilyticus	s__Bacillus cellulosilyticus	4681672	0.05308561530094301	0.052024905156191105	3642	GCA_000177235.2_genomic.fna.gz
G000765975	s__Porphyromonas canoris	s__Porphyromonas canoris	2308674	3.8662361153549667	1.8684627470755029	130792	GCA_000765975.1_genomic.fna.gz
G900105415	s__Streptomyces sp900105415	s__Streptomyces sp. TLI_105	8876291	1.3135654609884704	2.440712977296201	170850	GCA_900105415.1_genomic.fna.gz
G001500025	s__Mycolicibacterium sp001500025	s__Mycobacterium sp. IS-1590	5382377	0.1284050659528827	0.14467374719677378	10127	GCA_001500025.1_genomic.fna.gz
G000612825	s__Mycolicibacterium mageritense	s__Mycolicibacterium mageritense	7966608	0.01260412694445282	0.02101936901579564	1471	GCA_000612825.1_genomic.fna.gz
G000221185	s__Thermococcus sp000221185	s__Thermococcus sp. 4557	2011320	0.03642070238485601	0.015334264398831945	1073	GCA_000221185.1_genomic.fna.gz
G000619825	s__Prevotella sp000619825	s__Prevotella sp. MA2016	3384011	0.13405821875785734	0.09496392770835817	6647	GCA_000619825.1_genomic.fna.gz
G900104895	s__Microterricola viridarii	s__Microterricola viridarii	3837821	0.14490255770674312	0.11641105479063112	8149	GCA_900104895.1_genomic.fna.gz
G900188335	s__Tropicimonas_A sediminicola	s__Tropicimonas sediminicola	5174220	0.23044196176258258	0.24959731668815177	17472	GCA_900188335.1_genomic.fna.gz
G003002055	s__Kineococcus rhizosphaerae	s__Kineococcus rhizosphaerae	5610032	0.06172578321526058	0.07248788123035428	5074	GCA_003002055.1_genomic.fna.gz
G000421445	s__Iso899 sp000421445	s__Frankia sp. Iso899	5104726	0.07751065519865308	0.08282611709769815	5798	GCA_000421445.1_genomic.fna.gz
G900116535	s__Kosakonia arachidis	s__Kosakonia arachidis	5135597	0.06233462708964115	0.06701218214266794	4691	GCA_900116535.1_genomic.fna.gz
G002970915	s__Lactobacillus_F sp002970915	s__Lactobacillus sp. CBA3605	2552584	0.3747491995863106	0.20024155753599937	14017	GCA_002970915.1_genomic.fna.gz
G001311885	s__Syntrophomonas_A palmitatica	s__Syntrophomonas palmitatica	2581434	0.2593737633659303	0.14015885061009736	9811	GCA_001311885.1_genomic.fna.gz
