Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003243025	s__Paenibacillus_B dendritiformis	s__Paenibacillus dendritiformis	6743424	0.05102303732508448	0.08196714506978213	5738	GCA_003243025.1_genomic.fna.gz
G000259075	s__Marinilabilia salmonicolor	s__Marinilabilia salmonicolor	4982627	0.03048342696356535	0.03618388543468345	2533	GCA_000259075.1_genomic.fna.gz
G900156175	s__Janthinobacterium sp900156175	s__Janthinobacterium sp. TND4EL3	6516874	0.5474093676504452	0.8498545089295574	59490	GCA_900156175.1_genomic.fna.gz
G900474955	s__Streptococcus pyogenes	s__Streptococcus pyogenes	1921449	0.018910288830952703	0.00865605600138837	606	GCA_900474955.1_genomic.fna.gz
G900474915	s__Streptococcus pyogenes	s__Streptococcus pyogenes	1793034	0.06834978950571034	0.029195689744614395	2044	GCA_900474915.1_genomic.fna.gz
G002236855	s__Streptococcus pyogenes	s__Streptococcus pyogenes	1893171	0.007070859461444732	0.003189004133936757	223	GCA_002236855.1_genomic.fna.gz
G001483765	s__Nesterenkonia jeotgali	s__Nesterenkonia jeotgali	2925195	0.0724504499698844	0.05048809020513626	3534	GCA_001483765.1_genomic.fna.gz
G002876705	s__Enterovibrio norvegicus	s__Enterovibrio norvegicus	5591810	0.002901476635904327	0.0038651336683356956	271	GCA_002876705.1_genomic.fna.gz
G002877015	s__Enterovibrio norvegicus	s__Enterovibrio norvegicus	5526342	1.4341178877132348	1.888059360072597	132164	GCA_002877015.1_genomic.fna.gz
G900115495	s__Enterovibrio norvegicus	s__Enterovibrio norvegicus	5449689	0.0023664338911864743	0.003072268223579224	215	GCA_900115495.1_genomic.fna.gz
G002875545	s__Enterovibrio norvegicus	s__Enterovibrio norvegicus	5570682	0.4120029652228501	0.5467663050444267	38274	GCA_002875545.1_genomic.fna.gz
G900103525	s__Bacillus_W sp900103525	s__Bacillus sp. OK048	5171595	0.004148829248394919	0.005111438050482904	358	GCA_900103525.1_genomic.fna.gz
G001676215	s__Photobacterium kishitanii	s__Photobacterium kishitanii	4836949	0.015143643515130962	0.01744997943814137	1221	GCA_001676215.1_genomic.fna.gz
G003027035	s__Photobacterium kishitanii	s__Photobacterium kishitanii	5178508	0.12436961915427514	0.1534306021685259	10740	GCA_003027035.1_genomic.fna.gz
G003026655	s__Photobacterium kishitanii	s__Photobacterium kishitanii	5106780	3.7149974289678074	4.519586471335259	316371	GCA_003026655.1_genomic.fna.gz
G003026635	s__Photobacterium kishitanii	s__Photobacterium kishitanii	4928940	0.16571055666891032	0.19457934689025475	13621	GCA_003026635.1_genomic.fna.gz
G003025975	s__Photobacterium kishitanii	s__Photobacterium kishitanii	4729662	0.014643730897235462	0.01649965557185082	1155	GCA_003025975.1_genomic.fna.gz
G002836095	s__Pseudoalteromonas arctica	s__Pseudoalteromonas arctica	4488781	0.18398314444891037	0.19674309003567636	13772	GCA_002836095.1_genomic.fna.gz
G000238395	s__Pseudoalteromonas arctica	s__Pseudoalteromonas arctica	4721971	0.002891072175321549	0.00325218530437622	228	GCA_000238395.4_genomic.fna.gz
G001623895	s__Tsukamurella tyrosinosolvens	s__Tsukamurella tyrosinosolvens	4840603	0.003766803149641729	0.004343756022748381	304	GCA_001623895.1_genomic.fna.gz
G002869785	s__Tsukamurella tyrosinosolvens	s__Tsukamurella tyrosinosolvens	4922396	0.019276080842562267	0.022604157348977295	1582	GCA_002869785.1_genomic.fna.gz
G900104775	s__Tsukamurella tyrosinosolvens	s__Tsukamurella tyrosinosolvens	5281118	0.0015744140411355814	0.0019807873748276914	139	GCA_900104775.1_genomic.fna.gz
G900478285	s__Klebsiella_A oxytoca	s__Klebsiella oxytoca	5859982	0.1715939876665334	0.23954735644126823	16768	GCA_900478285.1_genomic.fna.gz
G001870185	s__Klebsiella_A oxytoca	s__Klebsiella oxytoca	6582387	0.31411926860161743	0.4925734772725334	34480	GCA_001870185.1_genomic.fna.gz
G000492815	s__Klebsiella_A oxytoca	s__Klebsiella oxytoca	5968986	0.00142651104260099	0.0020284706661944218	142	GCA_000492815.1_genomic.fna.gz
G003042955	s__Staphylococcus warneri	s__Staphylococcus warneri	2587961	0.03151600744174581	0.019430409577026887	1360	GCA_003042955.1_genomic.fna.gz
G003043285	s__Staphylococcus warneri	s__Staphylococcus warneri	2584169	0.09768672207273199	0.060138069520516126	4210	GCA_003043285.1_genomic.fna.gz
G000332735	s__Staphylococcus warneri	s__Staphylococcus warneri	2560716	0.0935632547967893	0.05707682016350114	3995	GCA_000332735.1_genomic.fna.gz
G001718755	s__Burkholderia multivorans	s__Burkholderia multivorans	6620936	0.0029657106001865392	0.004677795081682771	327	GCA_001718755.1_genomic.fna.gz
G900079585	s__Burkholderia multivorans	s__Burkholderia multivorans	6464081	0.01004630182896273	0.015470560385654267	1083	GCA_900079585.1_genomic.fna.gz
G000756005	s__Burkholderia multivorans	s__Burkholderia multivorans	7281867	0.004503292643582368	0.007812066765177147	547	GCA_000756005.1_genomic.fna.gz
G001766745	s__Lactobacillus_G sunkii	s__Lactobacillus sunkii	2794637	0.08274787695375885	0.05509032040419054	3856	GCA_001766745.1_genomic.fna.gz
G001435575	s__Lactobacillus_G sunkii	s__Lactobacillus sunkii	2693129	0.11248840964380519	0.07217020964114079	5052	GCA_001435575.1_genomic.fna.gz
G002953515	s__Vibrio alginolyticus	s__Vibrio alginolyticus	5446027	0.016952592524876103	0.021994239359220617	1540	GCA_002953515.1_genomic.fna.gz
G002149065	s__Vibrio alginolyticus	s__Vibrio alginolyticus	5362829	1.4660279486752088	1.8729631491998011	131107	GCA_002149065.1_genomic.fna.gz
G001679745	s__Vibrio alginolyticus	s__Vibrio alginolyticus	5406094	0.005719728254633756	0.007366344445192903	516	GCA_001679745.1_genomic.fna.gz
G900186505	s__Enorma phocaeensis	s__Enorma phocaeensis	2377193	0.01758157096951511	0.009956693868847486	697	GCA_900186505.1_genomic.fna.gz
G001549955	s__Escherichia albertii	s__Escherichia albertii	4657167	0.0061037143751922806	0.006771876786066908	474	GCA_001549955.1_genomic.fna.gz
G003312485	s__Escherichia albertii	s__Escherichia albertii	4856970	1.144107740681702	1.3238091497866982	92667	GCA_003312485.2_genomic.fna.gz
G003312545	s__Escherichia albertii	s__Escherichia albertii	4659709	0.07657388007729238	0.08500265349391659	5950	GCA_003312545.2_genomic.fna.gz
G003312525	s__Escherichia albertii	s__Escherichia albertii	5097144	0.020501682102542648	0.024894845294070028	1743	GCA_003312525.2_genomic.fna.gz
G002285455	s__Escherichia albertii	s__Escherichia albertii	4560575	0.012293346829834332	0.013356195589138371	935	GCA_002285455.1_genomic.fna.gz
G002007115	s__Massilia sp002007115	s__Massilia sp. KIM	5734887	0.1536805209576315	0.20996007665091163	14697	GCA_002007115.1_genomic.fna.gz
G900460635	s__Yokenella regensburgei	s__Yokenella regensburgei	4951559	13.258376180705095	15.639588750967146	1094771	GCA_900460635.1_genomic.fna.gz
G000239335	s__Yokenella regensburgei	s__Yokenella regensburgei	4681222	0.005558180962973707	0.006198476419497997	434	GCA_000239335.1_genomic.fna.gz
G003265345	s__Lentzea sp003265345	s__Lentzea terrae	10581732	0.10681513988671175	0.2692666735862223	18849	GCA_003265345.1_genomic.fna.gz
