Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000298035	s__Aeromonas veronii	s__Aeromonas veronii	4565607	0.002999071108974668	0.0036409482487282925	255	GCA_000298035.1_genomic.fna.gz
G001647435	s__Aeromonas veronii	s__Aeromonas veronii	4523432	0.004075954983136671	0.004902602274037703	343	GCA_001647435.1_genomic.fna.gz
G003013515	s__Aeromonas veronii	s__Aeromonas veronii	4619673	0.07020406155064383	0.0862387973227563	6037	GCA_003013515.1_genomic.fna.gz
G000379505	s__Desulfitobacterium hafniense	s__Desulfitobacterium hafniense	5563209	0.25667227359860006	0.3796938396933144	26579	GCA_000379505.1_genomic.fna.gz
G001432935	s__Acinetobacter pittii	s__Acinetobacter pittii	4143497	0.38615130572055173	0.4254551195415286	29782	GCA_001432935.1_genomic.fna.gz
G001415185	s__Acinetobacter pittii	s__Acinetobacter pittii	3965589	0.02077856747369378	0.021910511770972255	1534	GCA_001415185.1_genomic.fna.gz
G003006915	s__Acinetobacter pittii	s__Acinetobacter pittii	3966962	0.017697553092376844	0.018668115607852392	1307	GCA_003006915.1_genomic.fna.gz
G001706205	s__Acinetobacter pittii	s__Acinetobacter pittii	3964335	0.03168153187337248	0.033396867750102914	2338	GCA_001706205.1_genomic.fna.gz
G002902805	s__Acinetobacter pittii	s__Acinetobacter pittii	4253404	0.003007035807186422	0.003400982931016914	238	GCA_002902805.2_genomic.fna.gz
G004211795	s__Acinetobacter pittii	s__Acinetobacter pittii	3924722	0.038361844791604136	0.040034794275392346	2802	GCA_004211795.1_genomic.fna.gz
G001432775	s__Acinetobacter pittii	s__Acinetobacter pittii	4045996	0.01203225182223555	0.012944985826057106	906	GCA_001432775.1_genomic.fna.gz
G000724915	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4980210	0.012027702637508226	0.015927937978861533	1115	GCA_000724915.1_genomic.fna.gz
G001674995	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4752241	0.0063890244222451565	0.008073506934102076	565	GCA_001674995.1_genomic.fna.gz
G002940365	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4848056	0.0221335909308043	0.028533084619397197	1997	GCA_002940365.1_genomic.fna.gz
G900240325	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4842182	0.3864022522463871	0.4975193490918335	34826	GCA_900240325.1_genomic.fna.gz
G007050345	s__Vibrio fluvialis	s__Vibrio fluvialis	4614072	0.006991804695464276	0.008578332450250456	600	GCA_007050345.1_genomic.fna.gz
G000931495	s__Vibrio fluvialis	s__Vibrio fluvialis	4849960	0.05245464266524496	0.06764743081074334	4735	GCA_000931495.1_genomic.fna.gz
G001418705	s__Vibrio fluvialis	s__Vibrio fluvialis	4524163	0.004779260457098485	0.0057494746067873245	402	GCA_001418705.1_genomic.fna.gz
G000418995	s__Vibrio fluvialis	s__Vibrio fluvialis	4371313	1.4349337659228725	1.6679114006839697	116754	GCA_000418995.1_genomic.fna.gz
G000754645	s__Vibrio fluvialis	s__Vibrio fluvialis	4662925	0.033733634086747476	0.041826428026419005	2928	GCA_000754645.1_genomic.fna.gz
G001533365	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7430893	0.024130064770583895	0.047679172894282584	3338	GCA_001533365.1_genomic.fna.gz
G001525745	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7242744	1.0386006264916554	2.00023458772395	140016	GCA_001525745.1_genomic.fna.gz
G001524685	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7451621	0.11442896201299883	0.2267336262401582	15871	GCA_001524685.1_genomic.fna.gz
G001534065	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7582458	0.05500213392204911	0.11089673759079018	7763	GCA_001534065.1_genomic.fna.gz
G001531825	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7460476	0.003006529206790017	0.005964323377065309	418	GCA_001531825.1_genomic.fna.gz
G001527345	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7617634	0.3286468122228905	0.6657002869373868	46599	GCA_001527345.1_genomic.fna.gz
G000950255	s__Photobacterium angustum	s__Photobacterium angustum	4909977	0.0011305091597450165	0.0014759877760786926	103	GCA_000950255.1_genomic.fna.gz
G000950005	s__Photobacterium angustum	s__Photobacterium angustum	4935352	0.004084860640996795	0.005360738161534454	375	GCA_000950005.1_genomic.fna.gz
G003026365	s__Photobacterium angustum	s__Photobacterium angustum	4969311	0.2696567556551584	0.3563171287420074	24942	GCA_003026365.1_genomic.fna.gz
G003026335	s__Photobacterium angustum	s__Photobacterium angustum	4784176	0.0026742672657396474	0.0034020537743452532	238	GCA_003026335.1_genomic.fna.gz
G003026855	s__Photobacterium angustum	s__Photobacterium angustum	4937140	0.14337263367944617	0.18822223370163607	13176	GCA_003026855.1_genomic.fna.gz
G000950015	s__Photobacterium angustum	s__Photobacterium angustum	4772091	0.1327606222031103	0.16846404073772364	11792	GCA_000950015.1_genomic.fna.gz
G003459475	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2249138	0.01929645393460513	0.011540452232387262	808	GCA_003459475.1_genomic.fna.gz
G000708005	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2328179	1.5217320013849644	0.9420712686586501	65945	GCA_000708005.1_genomic.fna.gz
G003465385	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2203776	0.009609582717595988	0.005631203162274941	394	GCA_003465385.1_genomic.fna.gz
G003464925	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2202985	0.009183084170502795	0.0053793440620246704	377	GCA_003464925.1_genomic.fna.gz
G006828885	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2277780	0.027430594528357295	0.016614076788242744	1163	GCA_006828885.1_genomic.fna.gz
G003460425	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2238891	0.24029866693984678	0.14305845472253426	10014	GCA_003460425.1_genomic.fna.gz
G003986695	s__Enterobacter mori	s__Enterobacter mori	5276730	0.04010752234143476	0.05627557282379731	3939	GCA_003986695.1_genomic.fna.gz
G006369425	s__Vibrio parahaemolyticus	s__Vibrio parahaemolyticus	5403197	0.0018545104064111666	0.0026644605492440556	187	GCA_006369425.1_genomic.fna.gz
G006376835	s__Vibrio parahaemolyticus	s__Vibrio parahaemolyticus	5011508	0.0034609565653254955	0.004612047743764864	323	GCA_006376835.1_genomic.fna.gz
G003569585	s__Acinetobacter soli	s__Acinetobacter soli	3555797	0.019292565879663437	0.018241316075814924	1277	GCA_003569585.1_genomic.fna.gz
G003938595	s__Acinetobacter soli	s__Acinetobacter soli	3588408	0.022851242977334464	0.021804235393163385	1526	GCA_003938595.1_genomic.fna.gz
G900406795	s__Acinetobacter soli	s__Acinetobacter soli	3388945	0.0012438144545682769	0.0011208547526219907	78	GCA_900406795.1_genomic.fna.gz
G003569605	s__Acinetobacter soli	s__Acinetobacter soli	3453342	0.010538226911684217	0.00967690224312537	677	GCA_003569605.1_genomic.fna.gz
G000633005	s__Acinetobacter soli	s__Acinetobacter soli	3498148	0.013202324090067379	0.012280549127055283	860	GCA_000633005.1_genomic.fna.gz
G002552135	s__Bacillus_C megaterium	s__Bacillus megaterium	5439139	0.2269880686513535	0.32829359120586843	22981	GCA_002552135.1_genomic.fna.gz
G002872495	s__Bacillus_C megaterium	s__Bacillus megaterium	5121099	0.04482844292017468	0.06104443006828337	4273	GCA_002872495.3_genomic.fna.gz
G002561515	s__Bacillus_C megaterium	s__Bacillus megaterium	5630529	0.0004917471153505415	0.0007362414055445404	52	GCA_002561515.1_genomic.fna.gz
G001406015	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5073478	0.035333066324401655	0.04766683622814061	3337	GCA_001406015.1_genomic.fna.gz
G003463785	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5276076	0.7992176095084685	1.1212573543380142	78488	GCA_003463785.1_genomic.fna.gz
G900683725	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5212259	0.1546793846272659	0.21438166572654563	15007	GCA_900683725.1_genomic.fna.gz
G003469235	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5247033	0.007715448294861484	0.010764755701969532	754	GCA_003469235.1_genomic.fna.gz
G003469775	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4953783	0.39115055371197777	0.5152406806903852	36067	GCA_003469775.1_genomic.fna.gz
G005864245	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	3040665	0.017396332935354784	0.014065510632223424	985	GCA_005864245.1_genomic.fna.gz
G001044025	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2846068	0.0034921074237719636	0.002642786531023402	185	GCA_001044025.1_genomic.fna.gz
G000508405	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2592265	0.049485216258231185	0.03411018589298683	2388	GCA_000508405.1_genomic.fna.gz
G001991035	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2857730	0.000425143308942583	0.0003230619126141196	23	GCA_001991035.1_genomic.fna.gz
G001066975	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2955695	0.1084429593270862	0.08522954992700119	5966	GCA_001066975.1_genomic.fna.gz
G000784375	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2937717	0.011957373887316592	0.009340604489460056	654	GCA_000784375.1_genomic.fna.gz
G001656945	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	3005686	1.1793096830315184	0.9425419539490405	65978	GCA_001656945.1_genomic.fna.gz
G001656835	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2853519	0.017007000786195013	0.012904397070794655	903	GCA_001656835.1_genomic.fna.gz
G001067025	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	2960739	0.002778356699857504	0.0021873452828174386	153	GCA_001067025.1_genomic.fna.gz
G001988935	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	3114755	0.024507817066592816	0.020298209899194265	1421	GCA_001988935.1_genomic.fna.gz
G000957175	s__Enterobacter kobei	s__Enterobacter kobei	5394483	0.01377211467206228	0.019755120199237582	1383	GCA_000957175.1_genomic.fna.gz
G001022915	s__Enterobacter kobei	s__Enterobacter kobei	5062045	0.13952539252507817	0.18780557151371638	13146	GCA_001022915.1_genomic.fna.gz
G002241015	s__Enterobacter kobei	s__Enterobacter kobei	5271529	0.006682435524353631	0.00936700160564855	656	GCA_002241015.1_genomic.fna.gz
G001190105	s__Enterobacter kobei	s__Enterobacter kobei	5212860	0.22911067850622044	0.3175781469994046	22230	GCA_001190105.1_genomic.fna.gz
G003665375	s__Enterobacter kobei	s__Enterobacter kobei	5166790	0.5803472749178963	0.7973297657107957	55813	GCA_003665375.1_genomic.fna.gz
G001053395	s__Enterobacter kobei	s__Enterobacter kobei	5011025	0.13708332012499866	0.1826587163749494	12786	GCA_001053395.1_genomic.fna.gz
G001316705	s__Enterobacter kobei	s__Enterobacter kobei	5414172	0.003888876320824748	0.0055986768012140815	392	GCA_001316705.2_genomic.fna.gz
G000692255	s__Enterobacter kobei	s__Enterobacter kobei	4866487	0.05201535111578578	0.06730949302993261	4712	GCA_000692255.1_genomic.fna.gz
G001631525	s__Enterobacter kobei	s__Enterobacter kobei	4946099	0.0014467806821652045	0.0019028069265520891	133	GCA_001631525.1_genomic.fna.gz
G002165545	s__Enterobacter kobei	s__Enterobacter kobei	4954543	0.37887346044461323	0.4991453206620345	34940	GCA_002165545.1_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	0.017389908565858085	0.008409189713893208	589	GCA_003994875.1_genomic.fna.gz
G003994885	s__Campylobacter fetus	s__Campylobacter fetus	1828194	0.012853788628386813	0.00624859893916675	437	GCA_003994885.1_genomic.fna.gz
G003751235	s__Vibrio crassostreae	s__Vibrio crassostreae	5082525	0.4952317568955481	0.6692944553934705	46851	GCA_003751235.1_genomic.fna.gz
G004342375	s__Vibrio crassostreae	s__Vibrio crassostreae	5161056	0.0075978078383439835	0.010426921266666896	730	GCA_004342375.1_genomic.fna.gz
G003752445	s__Vibrio crassostreae	s__Vibrio crassostreae	5060249	0.2689144644768138	0.36183891133693025	25329	GCA_003752445.1_genomic.fna.gz
G004343545	s__Vibrio crassostreae	s__Vibrio crassostreae	5577610	0.0713055980544674	0.10575501917455671	7403	GCA_004343545.1_genomic.fna.gz
G003814675	s__Vibrio crassostreae	s__Vibrio crassostreae	5164609	0.0041945296777619245	0.0057603641220007815	403	GCA_003814675.1_genomic.fna.gz
G004346625	s__Vibrio crassostreae	s__Vibrio crassostreae	5281616	0.6872129143872616	0.9651334158449036	67559	GCA_004346625.1_genomic.fna.gz
G003814845	s__Vibrio crassostreae	s__Vibrio crassostreae	5058741	0.003374472198944833	0.004539181168828436	318	GCA_003814845.1_genomic.fna.gz
G003751145	s__Vibrio crassostreae	s__Vibrio crassostreae	5383252	0.7216986119776829	1.0330701141616379	72315	GCA_003751145.1_genomic.fna.gz
G003467845	s__Hungatella effluvii	s__Hungatella hathewayi	7857595	0.0026976327463454986	0.005636398397825868	395	GCA_003467845.1_genomic.fna.gz
G003437645	s__Hungatella effluvii	s__Hungatella hathewayi	7708434	0.0007839677366957816	0.001606917446491641	112	GCA_003437645.1_genomic.fna.gz
G003466285	s__Hungatella effluvii	s__Hungatella hathewayi	7637491	0.005712712886299098	0.011601718575102823	812	GCA_003466285.1_genomic.fna.gz
G003439535	s__Hungatella effluvii	s__Hungatella hathewayi	7603944	0.007313063342118404	0.014786570640278638	1035	GCA_003439535.1_genomic.fna.gz
G003475805	s__Hungatella effluvii	s__Hungatella hathewayi	7522004	0.47779822889308965	0.9556685918450278	66897	GCA_003475805.1_genomic.fna.gz
G003437905	s__Hungatella effluvii	s__Hungatella hathewayi	7545577	0.09440276318536173	0.1894115156000597	13259	GCA_003437905.1_genomic.fna.gz
G000817715	s__Xanthomonas citri	s__Xanthomonas citri	5073693	0.07890911598224071	0.10645855837827241	7452	GCA_000817715.3_genomic.fna.gz
G002759195	s__Xanthomonas citri	s__Xanthomonas citri	5145832	0.022403729254456915	0.03065526935942768	2146	GCA_002759195.1_genomic.fna.gz
G900234465	s__Xanthomonas citri	s__Xanthomonas citri	5097188	0.06004240703839873	0.08138005215458599	5697	GCA_900234465.1_genomic.fna.gz
G002759375	s__Xanthomonas citri	s__Xanthomonas citri	5332668	0.01385339633865009	0.019644004419524064	1375	GCA_002759375.1_genomic.fna.gz
G000774025	s__Xanthomonas citri	s__Xanthomonas citri	5342561	0.006875228170846153	0.00976710424213139	684	GCA_000774025.2_genomic.fna.gz
G000723725	s__Xanthomonas citri	s__Xanthomonas citri	5105036	0.06625326462014806	0.08993636064131326	6296	GCA_000723725.1_genomic.fna.gz
G900234505	s__Xanthomonas citri	s__Xanthomonas citri	4997456	0.007151351613127381	0.009503122514927194	665	GCA_900234505.1_genomic.fna.gz
G002309515	s__Xanthomonas citri	s__Xanthomonas citri	5279077	0.037476004227241656	0.05260663142460506	3682	GCA_002309515.1_genomic.fna.gz
G000828425	s__Bacillus safensis	s__Bacillus safensis	3681784	0.4620443495303604	0.45234645077062136	31664	GCA_000828425.1_genomic.fna.gz
G001653905	s__Bacillus safensis	s__Bacillus safensis	3670170	0.0013810343469293346	0.0013477827023837194	94	GCA_001653905.1_genomic.fna.gz
G000691165	s__Bacillus safensis	s__Bacillus safensis	3731735	0.0021755236074916576	0.0021587572726608517	151	GCA_000691165.1_genomic.fna.gz
G000715185	s__Bacillus safensis	s__Bacillus safensis	3771318	0.0037030811692301793	0.003713518596125896	260	GCA_000715185.1_genomic.fna.gz
G003660145	s__Bacillus safensis	s__Bacillus safensis	3672548	0.012310665611912184	0.01202204178653904	842	GCA_003660145.1_genomic.fna.gz
G001656455	s__Moraxella catarrhalis	s__Moraxella catarrhalis	1889361	0.012073348616610427	0.006065573992783481	425	GCA_001656455.1_genomic.fna.gz
G003626335	s__Moraxella catarrhalis	s__Moraxella catarrhalis	1930767	0.009218918684470492	0.004733027950870117	331	GCA_003626335.1_genomic.fna.gz
G001656125	s__Moraxella catarrhalis	s__Moraxella catarrhalis	1967845	0.043227396090705146	0.02261930104112397	1583	GCA_001656125.1_genomic.fna.gz
G003626005	s__Moraxella catarrhalis	s__Moraxella catarrhalis	1967181	0.08792915274487292	0.04599455560382858	3220	GCA_003626005.1_genomic.fna.gz
G001480775	s__Salmonella enterica	s__Salmonella enterica	5062839	0.00045260678886320093	0.0006093185476629293	43	GCA_001480775.1_genomic.fna.gz
G000984075	s__Salmonella enterica	s__Salmonella enterica	4567029	0.058039353075826104	0.07048318971659495	4934	GCA_000984075.1_genomic.fna.gz
G004919145	s__Salmonella enterica	s__Salmonella enterica	5159502	0.045858011130780404	0.06291471274117104	4404	GCA_004919145.1_genomic.fna.gz
G002045025	s__Salmonella enterica	s__Salmonella enterica	4522045	0.010416867069972243	0.012525677320471692	877	GCA_002045025.1_genomic.fna.gz
G001218565	s__Salmonella enterica	s__Salmonella enterica	4976987	0.004307757427994971	0.005700946479095179	399	GCA_001218565.1_genomic.fna.gz
G001456615	s__Lactococcus lactis	s__Lactococcus lactis	2651253	0.008285845132809416	0.00584140344261242	409	GCA_001456615.1_genomic.fna.gz
G001540895	s__Lactococcus lactis	s__Lactococcus lactis	2392956	12.765835395947207	8.122938609244072	568606	GCA_001540895.1_genomic.fna.gz
G002804285	s__Lactococcus lactis	s__Lactococcus lactis	2414663	0.0037704262985295777	0.002420896379272776	169	GCA_002804285.1_genomic.fna.gz
G000616685	s__Escherichia flexneri	s__Escherichia coli	5279610	0.10469259532887822	0.14697620394893748	10288	GCA_000616685.2_genomic.fna.gz
G005399045	s__Escherichia flexneri	s__Escherichia coli	5058434	0.13918826125696993	0.18721813518063368	13105	GCA_005399045.1_genomic.fna.gz
G900488905	s__Escherichia flexneri	s__Escherichia coli	4878428	0.006165444487559711	0.00799785468369411	560	GCA_900488905.1_genomic.fna.gz
G005044325	s__Escherichia flexneri	s__Escherichia coli	5277599	0.0652685599972113	0.09159455085188874	6412	GCA_005044325.1_genomic.fna.gz
G005398025	s__Escherichia flexneri	s__Escherichia coli	5023134	0.22825140250785692	0.3048719271862088	21341	GCA_005398025.1_genomic.fna.gz
G003632585	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6598834	0.009269515579197507	0.016264977229119224	1139	GCA_003632585.1_genomic.fna.gz
G003632625	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6579325	0.003045598467845048	0.005328232934886688	373	GCA_003632625.1_genomic.fna.gz
G002312275	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	7175729	0.0005673717846955384	0.0010825874316027283	76	GCA_002312275.1_genomic.fna.gz
G000259935	s__Vibrio harveyi	s__Vibrio harveyi	5827413	0.01944614967578812	0.0301327410990777	2109	GCA_000259935.1_genomic.fna.gz
G003334845	s__Vibrio harveyi	s__Vibrio harveyi	6133234	0.12024002565981583	0.19609558340722474	13727	GCA_003334845.1_genomic.fna.gz
G002864745	s__Vibrio harveyi	s__Vibrio harveyi	6065447	0.0981527436902547	0.15830494228762382	11081	GCA_002864745.1_genomic.fna.gz
G003203495	s__Vibrio harveyi	s__Vibrio harveyi	6265473	0.8974582491273235	1.4951932718418441	104664	GCA_003203495.1_genomic.fna.gz
G000275705	s__Vibrio harveyi	s__Vibrio harveyi	6697981	0.0021382379920671067	0.0038082826183435006	267	GCA_000275705.1_genomic.fna.gz
G000347555	s__Vibrio harveyi	s__Vibrio harveyi	6125072	0.12944365091226584	0.21082454380599164	14758	GCA_000347555.1_genomic.fna.gz
G000305715	s__Vibrio harveyi	s__Vibrio harveyi	5675890	0.013042998157650946	0.019685235764627402	1378	GCA_000305715.2_genomic.fna.gz
G006538425	s__Vibrio harveyi	s__Vibrio harveyi	6181216	0.7363165490978756	1.2102294004933056	84716	GCA_006538425.1_genomic.fna.gz
G001591145	s__Vibrio harveyi	s__Vibrio harveyi	5583643	0.039081653315291204	0.05802561985995237	4062	GCA_001591145.1_genomic.fna.gz
G002981475	s__Burkholderia gladioli	s__Burkholderia gladioli	8361912	0.03313753322694141	0.07368091092895658	5158	GCA_002981475.1_genomic.fna.gz
G002981405	s__Burkholderia gladioli	s__Burkholderia gladioli	8083230	0.012282944743798947	0.026400773550372847	1848	GCA_002981405.1_genomic.fna.gz
G004154425	s__Bifidobacterium animalis	s__Bifidobacterium animalis	1982480	0.004111556173022613	0.0021674259076026616	152	GCA_004154425.1_genomic.fna.gz
G004154645	s__Bifidobacterium animalis	s__Bifidobacterium animalis	1973192	0.03853544501484516	0.02021896601063145	1415	GCA_004154645.1_genomic.fna.gz
G000710985	s__Clostridium_F botulinum	s__Clostridium botulinum	3978188	0.001426199734880751	0.0015086721449639117	106	GCA_000710985.1_genomic.fna.gz
G003014955	s__Clostridium_F botulinum	s__Clostridium botulinum	3877613	0.04914421544219102	0.05067177136208032	3547	GCA_003014955.1_genomic.fna.gz
G001574255	s__Clostridium_F botulinum	s__Clostridium botulinum	4210622	0.7883557250714364	0.8826686433133748	61787	GCA_001574255.1_genomic.fna.gz
G001574175	s__Clostridium_F botulinum	s__Clostridium botulinum	4495542	0.06338370309314013	0.07576853419184314	5304	GCA_001574175.1_genomic.fna.gz
G001921965	s__Clostridium_F botulinum	s__Clostridium botulinum	4011842	0.01019488241228264	0.010875650914147023	761	GCA_001921965.1_genomic.fna.gz
G002103885	s__Clostridium_F botulinum	s__Clostridium botulinum	4113388	0.021680520495455987	0.023713660535675557	1660	GCA_002103885.1_genomic.fna.gz
G002103985	s__Clostridium_F botulinum	s__Clostridium botulinum	3941623	0.36916109130801805	0.3869191474170442	27084	GCA_002103985.1_genomic.fna.gz
G003610755	s__Clostridium_F botulinum	s__Clostridium botulinum	3830015	0.004048391634627354	0.004122989332530572	289	GCA_003610755.1_genomic.fna.gz
G001573555	s__Clostridium_F botulinum	s__Clostridium botulinum	3920281	3.649580213168618	3.8044276427179025	266310	GCA_001573555.1_genomic.fna.gz
G005116545	s__Enterobacter himalayensis	s__Enterobacter hormaechei	4786737	0.19416569069640183	0.24713899484754895	17300	GCA_005116545.1_genomic.fna.gz
G003289705	s__Enterobacter himalayensis	s__Enterobacter hormaechei	5090594	0.00429702792749479	0.0058165552148519775	407	GCA_003289705.1_genomic.fna.gz
G002334805	s__Enterobacter himalayensis	s__Enterobacter hormaechei	5087643	0.21293056819375772	0.2880605992082542	20164	GCA_002334805.1_genomic.fna.gz
G003289465	s__Enterobacter himalayensis	s__Enterobacter hormaechei	5110162	0.2869250760559723	0.38988128708070185	27292	GCA_003289465.1_genomic.fna.gz
G001316615	s__Enterobacter himalayensis	s__Enterobacter hormaechei	5288220	0.0012699514777454264	0.0017857713850068235	125	GCA_001316615.1_genomic.fna.gz
G004354495	s__Pediococcus pentosaceus	s__Pediococcus pentosaceus	1764498	0.008571514898962544	0.004021684268372108	282	GCA_004354495.1_genomic.fna.gz
G001748065	s__Pediococcus pentosaceus	s__Pediococcus pentosaceus	1774865	0.009967985871750143	0.0047043752510423	329	GCA_001748065.1_genomic.fna.gz
G001437285	s__Pediococcus pentosaceus	s__Pediococcus pentosaceus	1739506	0.31333757732995565	0.14493311611553894	10145	GCA_001437285.1_genomic.fna.gz
G900454755	s__Pediococcus pentosaceus	s__Pediococcus pentosaceus	1965103	0.019171940276638093	0.010017990225066362	701	GCA_900454755.1_genomic.fna.gz
G004321035	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5458673	0.014512283111275224	0.021064542857308313	1475	GCA_004321035.1_genomic.fna.gz
G004320705	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5539580	0.007854410811268297	0.011569635284359931	810	GCA_004320705.1_genomic.fna.gz
G004320815	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5523236	0.0024341834123479057	0.0035750005793963625	250	GCA_004320815.1_genomic.fna.gz
G004321255	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5410740	0.0026189609376897683	0.0037680347891879094	264	GCA_004321255.1_genomic.fna.gz
G004321225	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5527116	0.2113861133249736	0.3106735288915481	21747	GCA_004321225.1_genomic.fna.gz
G002892045	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4481611	2.252162625390029	2.683880173113764	187872	GCA_002892045.1_genomic.fna.gz
G002892125	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4479933	0.06192465244211128	0.07376737240729997	5164	GCA_002892125.1_genomic.fna.gz
G001546215	s__Bacillus_E coagulans_A	s__Bacillus coagulans	3312432	0.0078080949266666625	0.006877352323957302	481	GCA_001546215.1_genomic.fna.gz
G000482605	s__Bacillus_E coagulans_A	s__Bacillus coagulans	3466234	0.03520120368225495	0.03244476325788847	2271	GCA_000482605.1_genomic.fna.gz
G001297745	s__Porphyromonas gingivalis	s__Porphyromonas gingivalis	2229994	0.4852935478676896	0.28776464116562217	20144	GCA_001297745.1_genomic.fna.gz
G002529365	s__Porphyromonas gingivalis	s__Porphyromonas gingivalis	2293608	0.003145953752549387	0.0019186720372346149	134	GCA_002529365.1_genomic.fna.gz
