Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002753835	s__Prevotella intermedia	s__Prevotella intermedia	2951033	0.9855393536556061	0.6211201289530643	43478	GCA_002753835.1_genomic.fna.gz
G002762425	s__Prevotella intermedia	s__Prevotella intermedia	2730073	0.012401843160687601	0.007230828509470515	506	GCA_002762425.1_genomic.fna.gz
G000439065	s__Prevotella intermedia	s__Prevotella intermedia	2564533	0.009706561821982738	0.005316199666252741	372	GCA_000439065.1_genomic.fna.gz
G000519165	s__Prevotella intermedia	s__Prevotella intermedia	2573247	0.004958549470838983	0.0027249823437193975	191	GCA_000519165.1_genomic.fna.gz
G003838285	s__Prevotella intermedia	s__Prevotella intermedia	2848426	0.0032410665935497184	0.0019716075057162516	138	GCA_003838285.1_genomic.fna.gz
G002529225	s__Prevotella intermedia	s__Prevotella intermedia	2804910	0.0016163238496912074	0.0009682218496197258	68	GCA_002529225.1_genomic.fna.gz
G000965835	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4956613	0.07410380179582403	0.0784427965215028	5491	GCA_000965835.1_genomic.fna.gz
G004022285	s__Bradyrhizobium yuanmingense	s__Bradyrhizobium yuanmingense	7541929	15.660158009698524	25.223546317713858	1765648	GCA_004022285.3_genomic.fna.gz
G001266525	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5173660	0.029234042445589862	0.03230087780181457	2261	GCA_001266525.1_genomic.fna.gz
G002940235	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4999462	0.33034826566316433	0.3527141394755467	24690	GCA_002940235.1_genomic.fna.gz
G000524435	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5085495	0.13285318035584215	0.14428884402907488	10100	GCA_000524435.1_genomic.fna.gz
G001643295	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5066424	0.028951962692399975	0.031326156250525206	2193	GCA_001643295.1_genomic.fna.gz
G003984685	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5061994	0.0655676168852654	0.07088242910772155	4962	GCA_003984685.1_genomic.fna.gz
G001264275	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5184222	0.45495058501059904	0.50370398363172	35259	GCA_001264275.1_genomic.fna.gz
G002777875	s__Snodgrassella alvi	s__Snodgrassella alvi	2524932	0.9686828080992674	0.5223466882279244	36564	GCA_002777875.1_genomic.fna.gz
G002777865	s__Snodgrassella alvi	s__Snodgrassella alvi	2520622	0.4941412373024892	0.26600291006886473	18620	GCA_002777865.1_genomic.fna.gz
G000022685	s__Methylobacterium extorquens	s__Methylorubrum extorquens	6879778	0.30333932869097296	0.44568776577612373	31198	GCA_000022685.1_genomic.fna.gz
G004209145	s__Acinetobacter bouvetii	s__Acinetobacter bouvetii	3931964	0.026675681375475047	0.02240023741363397	1568	GCA_004209145.1_genomic.fna.gz
G003964905	s__Enterobacter mori	s__Enterobacter mori	4711832	0.028303660230801865	0.028481310370856893	1994	GCA_003964905.1_genomic.fna.gz
G003382345	s__Bacillus_C megaterium	s__Bacillus megaterium	5920616	0.16086820052885906	0.2034064242792578	14238	GCA_003382345.1_genomic.fna.gz
G002558155	s__Bacillus_C megaterium	s__Bacillus megaterium	5315331	0.016694232852308005	0.01895066036344286	1327	GCA_002558155.1_genomic.fna.gz
G002560595	s__Bacillus_C megaterium	s__Bacillus megaterium	5130959	0.007616289418348161	0.008345830309270993	584	GCA_002560595.1_genomic.fna.gz
G002561015	s__Bacillus_C megaterium	s__Bacillus megaterium	5430055	0.008540145324616331	0.009903690425870408	693	GCA_002561015.1_genomic.fna.gz
G002871835	s__Bacillus_C megaterium	s__Bacillus megaterium	5254734	1.9871523330392908	2.2300236273331597	156102	GCA_002871835.1_genomic.fna.gz
G900327215	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2035338	0.019721499039904587	0.008572431644809482	600	GCA_900327215.1_genomic.fna.gz
G000063545	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2127051	0.16703394537530025	0.07587701010990652	5311	GCA_000063545.1_genomic.fna.gz
G006493625	s__Lactobacillus_G micheneri	s__Lactobacillus micheneri	1630478	0.010074276402371568	0.0035079740534293405	246	GCA_006493625.1_genomic.fna.gz
G006493385	s__Lactobacillus_G micheneri	s__Lactobacillus micheneri	1475246	0.0038842183472233595	0.0012237582936339534	86	GCA_006493385.1_genomic.fna.gz
G006493375	s__Lactobacillus_G micheneri	s__Lactobacillus micheneri	1528363	0.007265532605980188	0.0023714913150171307	166	GCA_006493375.1_genomic.fna.gz
G006493325	s__Lactobacillus_G micheneri	s__Lactobacillus micheneri	1525598	0.01074824853453889	0.0035019132051652387	245	GCA_006493325.1_genomic.fna.gz
G004378605	s__Acinetobacter seifertii	s__Acinetobacter seifertii	3882472	0.16956283738937727	0.14059393120826913	9842	GCA_004378605.1_genomic.fna.gz
G002873115	s__Vibrio lentus_B	s__Vibrio lentus	5121783	0.8715842112506031	0.9533625670570798	66735	GCA_002873115.1_genomic.fna.gz
G001691195	s__Vibrio lentus_B	s__Vibrio lentus	5173686	1.5659145284525964	1.7301975296577996	121114	GCA_001691195.1_genomic.fna.gz
G002877235	s__Vibrio lentus_B	s__Vibrio lentus	5890826	0.00920857870905798	0.011585008760131861	811	GCA_002877235.1_genomic.fna.gz
G001532035	s__Burkholderia pseudomultivorans	s__Burkholderia pseudomultivorans	7741145	0.4680779765666501	0.773839647754437	54169	GCA_001532035.1_genomic.fna.gz
G004342815	s__Vibrio crassostreae	s__Vibrio crassostreae	5419575	0.00495561670308275	0.005735753857274827	402	GCA_004342815.1_genomic.fna.gz
G004342765	s__Vibrio crassostreae	s__Vibrio crassostreae	5140223	0.017492346219318358	0.01920249196921987	1344	GCA_004342765.1_genomic.fna.gz
G004342705	s__Vibrio crassostreae	s__Vibrio crassostreae	5002413	0.13742487819516505	0.14681569050251925	10277	GCA_004342705.1_genomic.fna.gz
G002914325	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2045531	0.004916135518893746	0.002147620193382288	150	GCA_002914325.1_genomic.fna.gz
G002912665	s__Campylobacter_A concisus_T	s__Campylobacter concisus	1875987	0.07525950311866139	0.03015218146961881	2111	GCA_002912665.1_genomic.fna.gz
G002913525	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2003321	0.03215378660257061	0.013756572322631793	963	GCA_002913525.1_genomic.fna.gz
G002913505	s__Campylobacter_A concisus_T	s__Campylobacter concisus	1977516	0.02179984753347245	0.009206637194353877	644	GCA_002913505.1_genomic.fna.gz
G003049065	s__Campylobacter_A concisus_T	s__Campylobacter concisus	1938159	0.061744310816735905	0.02555723796311165	1789	GCA_003049065.1_genomic.fna.gz
G003048645	s__Campylobacter_A concisus_T	s__Campylobacter concisus	1979247	0.021425204620011556	0.009056336286466805	634	GCA_003048645.1_genomic.fna.gz
G000466705	s__Campylobacter_A concisus_T	s__Campylobacter concisus	1995701	0.5401319228105028	0.23020931237110273	16115	GCA_000466705.1_genomic.fna.gz
G003860055	s__Conchiformibius steedae	s__Conchiformibius steedae	2371914	0.04315083061892479	0.021858263923497444	1530	GCA_003860055.1_genomic.fna.gz
G002250435	s__Bacillus safensis	s__Bacillus safensis	3754490	0.029798127127027153	0.02389282419826033	1672	GCA_002250435.1_genomic.fna.gz
G001038765	s__Bacillus safensis	s__Bacillus safensis	3670024	0.000791993509289129	0.0006207519517505776	43	GCA_001038765.1_genomic.fna.gz
G001043695	s__Bacillus safensis	s__Bacillus safensis	3671006	0.0018182124922820613	0.0014254674298559724	100	GCA_001043695.1_genomic.fna.gz
G003254445	s__Bacillus safensis	s__Bacillus safensis	3982198	0.018547763513706586	0.01577400473605235	1104	GCA_003254445.1_genomic.fna.gz
G001038905	s__Bacillus safensis	s__Bacillus safensis	3670040	0.0007853981764587611	0.0006155853182000138	43	GCA_001038905.1_genomic.fna.gz
G002556745	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5395160	0.13423878525469066	0.15467136179849292	10827	GCA_002556745.1_genomic.fna.gz
G002580235	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5376368	0.0007188151373020382	0.0008253416630608726	58	GCA_002580235.1_genomic.fna.gz
G001064935	s__Neisseria_D elongata	s__Neisseria elongata	2398408	0.05094232587531182	0.026093323633215953	1827	GCA_001064935.1_genomic.fna.gz
G001061435	s__Neisseria_D elongata	s__Neisseria elongata	2365781	0.4552734524474595	0.2300246790477749	16102	GCA_001061435.1_genomic.fna.gz
G001064875	s__Neisseria_D elongata	s__Neisseria elongata	2404281	0.1822203344973596	0.09356418327143208	6549	GCA_001064875.1_genomic.fna.gz
G003729975	s__Chryseobacterium_A haifense	s__Chryseobacterium haifense	2670904	1.529976559214833	0.8727113467301851	61090	GCA_003729975.1_genomic.fna.gz
G003816015	s__Chryseobacterium_A haifense	s__Chryseobacterium haifense	2764180	0.10467942589258733	0.06179526791697771	4326	GCA_003816015.1_genomic.fna.gz
G001562235	s__Alteromonas macleodii	s__Alteromonas macleodii	4575623	0.03206397190084841	0.03133250521698136	2193	GCA_001562235.1_genomic.fna.gz
G002569015	s__Bacillus_C aryabhattai	s__Bacillus aryabhattai	5410757	0.0006149648438619038	0.0007106174794380724	50	GCA_002569015.1_genomic.fna.gz
G900101665	s__Bacillus_C aryabhattai	s__Bacillus aryabhattai	6231085	0.0009127998245353293	0.0012146937323161315	85	GCA_900101665.1_genomic.fna.gz
G003999895	s__Stenotrophomonas indicatrix	s__Stenotrophomonas indicatrix	4482164	0.654747181190072	0.6267422140951601	43872	GCA_003999895.1_genomic.fna.gz
G003999905	s__Stenotrophomonas indicatrix	s__Stenotrophomonas indicatrix	4515823	0.28419308460500065	0.2740804029138258	19186	GCA_003999905.1_genomic.fna.gz
G004154635	s__Bifidobacterium animalis	s__Bifidobacterium animalis	2405188	0.09337464621996752	0.0479629144273249	3357	GCA_004154635.1_genomic.fna.gz
G004154625	s__Bifidobacterium animalis	s__Bifidobacterium animalis	2163594	0.028544821324161154	0.013189570826142196	923	GCA_004154625.1_genomic.fna.gz
G000020845	s__Aliivibrio fischeri	s__Aliivibrio fischeri	4503336	0.004556361243356578	0.004382077636073502	307	GCA_000020845.1_genomic.fna.gz
G001730155	s__Aliivibrio fischeri	s__Aliivibrio fischeri	4317687	0.0007509298587411136	0.0006924335404780673	48	GCA_001730155.1_genomic.fna.gz
G000817815	s__Vibrio owensii	s__Vibrio owensii	6345380	0.07329090204371104	0.09931967032887408	6952	GCA_000817815.1_genomic.fna.gz
G000400385	s__Vibrio owensii	s__Vibrio owensii	6366855	0.06918193605255052	0.09406872070655205	6585	GCA_000400385.1_genomic.fna.gz
G003691545	s__Vibrio owensii	s__Vibrio owensii	6418562	0.0003499939647047091	0.00047976201855553575	34	GCA_003691545.1_genomic.fna.gz
G000711005	s__Clostridium_F botulinum	s__Clostridium botulinum	4057812	0.03628967450427893	0.03144869017894151	2201	GCA_000711005.1_genomic.fna.gz
G003933715	s__Pauljensenia georgiae	s__Schaalia georgiae	2652059	0.0020456291327781637	0.0011586110031602385	81	GCA_003933715.1_genomic.fna.gz
G001518055	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5323227	0.059645976608451196	0.067808432831822	4747	GCA_001518055.1_genomic.fna.gz
G001011495	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5308780	0.00546324476821676	0.006194024998000126	434	GCA_001011495.1_genomic.fna.gz
G003057175	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5045017	2.8155672965104377	3.0335846152728365	212351	GCA_003057175.1_genomic.fna.gz
G001011595	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5418435	0.008086161486616741	0.009357155466004083	655	GCA_001011595.1_genomic.fna.gz
G001518435	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5272208	0.0678980042026617	0.07644993343366577	5351	GCA_001518435.1_genomic.fna.gz
G001058645	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5194847	1.222156836984292	1.3558987794536677	94913	GCA_001058645.1_genomic.fna.gz
G002185345	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5274166	0.010273684278031922	0.011571977404969335	810	GCA_002185345.2_genomic.fna.gz
G000957725	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5352046	0.0480251118424267	0.05489285123661316	3842	GCA_000957725.1_genomic.fna.gz
G001670765	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2509140	0.2736579413497075	0.1466427230211214	10265	GCA_001670765.2_genomic.fna.gz
G001611775	s__Glaesserella parasuis	s__Glaesserella parasuis	2277540	0.0009821707035822152	0.00047772784551761144	33	GCA_001611775.1_genomic.fna.gz
G000444665	s__Glaesserella parasuis	s__Glaesserella parasuis	2229567	0.04578215859903094	0.02179939095961375	1526	GCA_000444665.1_genomic.fna.gz
G001938125	s__Glaesserella parasuis	s__Glaesserella parasuis	2326106	0.20914652603335662	0.10389812827316744	7273	GCA_001938125.1_genomic.fna.gz
G003490485	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1945566	0.17310191823763446	0.07192426221408395	5035	GCA_003490485.1_genomic.fna.gz
G003493465	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1865692	0.3515130275297026	0.14005832929486675	9804	GCA_003493465.1_genomic.fna.gz
G003492745	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1992670	0.011346984075310294	0.004828846440496953	338	GCA_003492745.1_genomic.fna.gz
G003490305	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1904880	0.01035437317967127	0.004212297169929435	295	GCA_003490305.1_genomic.fna.gz
G004368395	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1848731	0.09918115768022095	0.03915889821735068	2741	GCA_004368395.1_genomic.fna.gz
G003494635	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1961876	0.07636882355817937	0.03199743915468178	2240	GCA_003494635.1_genomic.fna.gz
G003494655	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1915140	0.0648948201617555	0.026542273954222685	1858	GCA_003494655.1_genomic.fna.gz
G003722215	s__Erysipelothrix rhusiopathiae	s__Erysipelothrix rhusiopathiae	1771674	0.010971339643794846	0.004151174966379471	291	GCA_003722215.1_genomic.fna.gz
G003855615	s__Proteus mirabilis	s__Proteus mirabilis	4074828	0.0815497772916875	0.0709675198809184	4968	GCA_003855615.1_genomic.fna.gz
G003024745	s__Proteus mirabilis	s__Proteus mirabilis	4010155	0.017305005354042443	0.014820418391124687	1037	GCA_003024745.1_genomic.fna.gz
G002013325	s__Proteus mirabilis	s__Proteus mirabilis	3815621	0.006698021020108978	0.005458072542290648	382	GCA_002013325.1_genomic.fna.gz
G001463025	s__Proteus mirabilis	s__Proteus mirabilis	4238841	0.5042080260737537	0.45644078958945544	31951	GCA_001463025.1_genomic.fna.gz
G003952785	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3736232	0.950608264392268	0.7585129300577981	53096	GCA_003952785.1_genomic.fna.gz
G003939325	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3562221	0.03362010176302969	0.02557687318946686	1790	GCA_003939325.1_genomic.fna.gz
G003350215	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3256685	0.06866216882723106	0.047755218689427135	3343	GCA_003350215.1_genomic.fna.gz
G000162055	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3690010	0.0028577177343836655	0.002252031392340285	158	GCA_000162055.1_genomic.fna.gz
G003940285	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3917432	0.06006896159913892	0.05025498619908482	3518	GCA_003940285.1_genomic.fna.gz
G004329805	s__Rhizobium laguerreae	s__Rhizobium laguerreae	7174533	0.72110931604015	1.1048983138330009	77343	GCA_004329805.1_genomic.fna.gz
G000452685	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5858350	0.14299939848822923	0.1789110202048578	12524	GCA_000452685.2_genomic.fna.gz
G000452545	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5970940	0.02347773859101192	0.02993825870161989	2096	GCA_000452545.2_genomic.fna.gz
G000452905	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5883551	0.1159866646253998	0.14573878655852665	10202	GCA_000452905.2_genomic.fna.gz
G000440775	s__Streptococcus suis	s__Streptococcus suis	2316308	0.03689351229399485	0.018250462576187818	1278	GCA_000440775.1_genomic.fna.gz
G002963355	s__Streptococcus suis	s__Streptococcus suis	2248856	0.01621544735481323	0.0077878602367117385	545	GCA_002963355.1_genomic.fna.gz
G900060635	s__Streptococcus suis	s__Streptococcus suis	2225865	0.12453565500588049	0.05919978056310879	4144	GCA_900060635.1_genomic.fna.gz
G000515175	s__Micromonospora arenicola	s__Salinispora arenicola	5981449	0.7467541074882857	0.9539192024775937	66774	GCA_000515175.1_genomic.fna.gz
G000514655	s__Micromonospora arenicola	s__Salinispora arenicola	5704144	0.9599927926437055	1.1694617457579055	81862	GCA_000514655.1_genomic.fna.gz
G001281215	s__Lactobacillus_G kunkeei_A	s__Lactobacillus kunkeei	1569644	0.00617259485083845	0.0020691715741049423	145	GCA_001281215.1_genomic.fna.gz
G006493415	s__Lactobacillus_G kunkeei_A	s__Lactobacillus kunkeei	1575592	0.008581882701797381	0.0028877122042150778	202	GCA_006493415.1_genomic.fna.gz
G900142745	s__Morganella morganii	s__Morganella morganii	3916412	0.0017139903962490911	0.001433587890291722	100	GCA_900142745.1_genomic.fna.gz
G900573995	s__Campylobacter_A showae_A	s__Campylobacter showae	2243050	0.011126090191263613	0.0053297777288617	373	GCA_900573995.1_genomic.fna.gz
G900573975	s__Campylobacter_A showae_A	s__Campylobacter showae	2240249	0.0009290817217414202	0.0004445061512088737	31	GCA_900573975.1_genomic.fna.gz
G003339805	s__Senegalimassilia anaerobia	s__Senegalimassilia anaerobia	2330111	0.21682286595323466	0.10789697220694403	7553	GCA_003339805.1_genomic.fna.gz
G900459065	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2150943	0.01869898143285662	0.00858962925288715	601	GCA_900459065.1_genomic.fna.gz
G900635345	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2201894	0.010540302489558697	0.0049565221311511625	347	GCA_900635345.1_genomic.fna.gz
G900459135	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2122998	0.014494408224255118	0.006571698657020954	460	GCA_900459135.1_genomic.fna.gz
G900459205	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2252178	0.0028962842951154913	0.0013930652798611566	98	GCA_900459205.1_genomic.fna.gz
G900459225	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2151704	0.0012097164517373363	0.0005558961691422415	39	GCA_900459225.1_genomic.fna.gz
G000188315	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2141837	0.06388522455166665	0.029222300968239363	2046	GCA_000188315.1_genomic.fna.gz
G002846815	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2062414	0.023788230893719294	0.010477690370043672	733	GCA_002846815.1_genomic.fna.gz
G901212385	s__Aeromonas allosaccharophila	s__Aeromonas allosaccharophila	4513594	0.5989850806353023	0.5773857533947767	40417	GCA_901212385.1_genomic.fna.gz
G006246445	s__Aeromonas allosaccharophila	s__Aeromonas allosaccharophila	4533731	2.3448924451916495	2.270420204876623	158929	GCA_006246445.1_genomic.fna.gz
G005890255	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2226387	0.048218549341771506	0.02292674311725134	1605	GCA_005890255.1_genomic.fna.gz
G003598195	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2365106	0.04092920980995886	0.020673382354647614	1447	GCA_003598195.1_genomic.fna.gz
G003598205	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2213215	0.09592576100538841	0.045340512547400756	3174	GCA_003598205.1_genomic.fna.gz
G003474485	s__Streptococcus parasanguinis_B	s__Streptococcus parasanguinis	2036667	0.022239461435399885	0.009673237693750825	677	GCA_003474485.1_genomic.fna.gz
G000724645	s__Streptococcus parasanguinis_B	s__Streptococcus parasanguinis	2039661	0.0005905548038732404	0.0002572443030131975	18	GCA_000724645.1_genomic.fna.gz
G004127205	s__Streptococcus parasanguinis_B	s__Streptococcus parasanguinis	2081775	0.021670142046931323	0.009634365406074877	674	GCA_004127205.1_genomic.fna.gz
G001071035	s__Streptococcus parasanguinis_B	s__Streptococcus parasanguinis	2150497	0.007788428752100753	0.0035769779207496396	250	GCA_001071035.1_genomic.fna.gz
G003468585	s__Streptococcus parasanguinis_B	s__Streptococcus parasanguinis	2163223	0.08009973555636286	0.03700496017444111	2590	GCA_003468585.1_genomic.fna.gz
G003595035	s__Pectobacterium polaris	s__Pectobacterium polaris	4862009	0.03304570585223039	0.034312973766659045	2402	GCA_003595035.1_genomic.fna.gz
G003849685	s__Aeromonas jandaei	s__Aeromonas jandaei	4706329	0.004643471199309094	0.004667159110379771	327	GCA_003849685.1_genomic.fna.gz
G006243385	s__Aeromonas jandaei	s__Aeromonas jandaei	4631117	0.002643013179115966	0.0026140425277813868	183	GCA_006243385.1_genomic.fna.gz
G002914725	s__Campylobacter_D jejuni	s__Campylobacter jejuni	1563582	0.7941194652942893	0.2651759117135219	18562	GCA_002914725.1_genomic.fna.gz
G001983245	s__Yersinia enterocolitica	s__Yersinia enterocolitica	4782007	0.023276698308343266	0.023771640415243978	1664	GCA_001983245.1_genomic.fna.gz
G003751905	s__Caballeronia udeis	s__Caballeronia udeis	11643441	0.009736544741338655	0.024211058536670153	1695	GCA_003751905.1_genomic.fna.gz
G003610075	s__Caballeronia udeis	s__Caballeronia udeis	11664561	0.03536552682633363	0.08810003838094244	6167	GCA_003610075.1_genomic.fna.gz
G003942635	s__Streptococcus oralis	s__Streptococcus oralis	2059939	0.3614171088154731	0.15899762399920075	11130	GCA_003942635.1_genomic.fna.gz
G001639355	s__Streptococcus oralis	s__Streptococcus oralis	1989576	0.006627117393399653	0.0028158710592792132	197	GCA_001639355.1_genomic.fna.gz
G000148565	s__Streptococcus oralis	s__Streptococcus oralis	1884712	0.018406923149137295	0.007408900491655037	519	GCA_000148565.2_genomic.fna.gz
G001071755	s__Streptococcus oralis	s__Streptococcus oralis	2043091	0.02935772274568218	0.012809661172627577	897	GCA_001071755.1_genomic.fna.gz
G003942875	s__Streptococcus oralis	s__Streptococcus oralis	2089314	0.02280535016934747	0.010175787439715917	712	GCA_003942875.1_genomic.fna.gz
G900450845	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2148353	0.0065180793773232494	0.0029905623036675564	209	GCA_900450845.1_genomic.fna.gz
G003252885	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2088855	0.03600603670883847	0.01606242752029365	1124	GCA_003252885.1_genomic.fna.gz
G003390455	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2148960	0.0007996413507260562	0.0003669873909220274	26	GCA_003390455.1_genomic.fna.gz
G001057005	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2111613	0.0009874400631861673	0.0004452999412589303	31	GCA_001057005.1_genomic.fna.gz
G003458095	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2119881	0.03640451989832593	0.016481409777420995	1154	GCA_003458095.1_genomic.fna.gz
G001070375	s__Streptococcus mitis	s__Streptococcus mitis	2000889	0.02001477170524448	0.00855265993920685	599	GCA_001070375.1_genomic.fna.gz
G002096765	s__Streptococcus mitis	s__Streptococcus mitis	2107278	4.364253543773778	1.9640809049719903	137486	GCA_002096765.1_genomic.fna.gz
G901482515	s__Clostridium_P perfringens	s__Clostridium perfringens	2992625	0.1365562446231879	0.08727531633142785	6109	GCA_901482515.1_genomic.fna.gz
G900447095	s__Clostridium_P perfringens	s__Clostridium perfringens	3007013	0.013516558639872002	0.00868018548390504	608	GCA_900447095.1_genomic.fna.gz
G006385425	s__Clostridium_P perfringens	s__Clostridium perfringens	3541437	0.01781589316366288	0.013474562932567418	943	GCA_006385425.1_genomic.fna.gz
G900447105	s__Clostridium_P perfringens	s__Clostridium perfringens	3084171	0.8099576306715246	0.5334924990158494	37344	GCA_900447105.1_genomic.fna.gz
G001949305	s__Clostridium_P perfringens	s__Clostridium perfringens	3580610	0.06158780047672765	0.04709548583324297	3297	GCA_001949305.1_genomic.fna.gz
