Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000007625	s__Clostridium_G tetani	s__Clostridium tetani	2873333	0.000612665847829816	0.00045882846901989773	32	GCA_000007625.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.08507908522464616	0.06343527719927637	4440	GCA_004168545.1_genomic.fna.gz
G004115495	s__Clostridium_G tetani	s__Clostridium tetani	2838573	0.01857799197561154	0.013744836011708226	962	GCA_004115495.1_genomic.fna.gz
G004119215	s__Clostridium_G tetani	s__Clostridium tetani	2762392	0.00934719651945661	0.006729881316780087	471	GCA_004119215.1_genomic.fna.gz
G004115905	s__Clostridium_G tetani	s__Clostridium tetani	2895876	0.2818278082278626	0.21271814103866732	14890	GCA_004115905.1_genomic.fna.gz
G000754645	s__Vibrio fluvialis	s__Vibrio fluvialis	4662925	0.0020388247446768023	0.0024778730388608605	173	GCA_000754645.1_genomic.fna.gz
G001418705	s__Vibrio fluvialis	s__Vibrio fluvialis	4524163	0.00037842236983016145	0.00044622692212409646	31	GCA_001418705.1_genomic.fna.gz
G000418995	s__Vibrio fluvialis	s__Vibrio fluvialis	4371313	0.015550489570369311	0.017717265569642145	1240	GCA_000418995.1_genomic.fna.gz
G000931495	s__Vibrio fluvialis	s__Vibrio fluvialis	4849960	0.0007915233691054563	0.0010005588152047985	70	GCA_000931495.1_genomic.fna.gz
G007050345	s__Vibrio fluvialis	s__Vibrio fluvialis	4614072	0.10130667234953183	0.12183249594409683	8528	GCA_007050345.1_genomic.fna.gz
G001527145	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7514521	0.011885305319942018	0.023278359417689003	1629	GCA_001527145.1_genomic.fna.gz
G001530865	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7970781	0.00015201180718199688	0.0003158049429257107	22	GCA_001530865.1_genomic.fna.gz
G001530305	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7603877	0.002918147172685886	0.005783396908110773	405	GCA_001530305.1_genomic.fna.gz
G001534805	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7385010	0.09975527849161508	0.19201170204119455	13441	GCA_001534805.1_genomic.fna.gz
G001882845	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7262156	0.000133935515391929	0.00025351406045426365	18	GCA_001882845.1_genomic.fna.gz
G002965025	s__Escherichia fergusonii	s__Escherichia fergusonii	4290658	0.00014211015982619078	0.00015892409654920799	11	GCA_002965025.1_genomic.fna.gz
G002951525	s__Escherichia fergusonii	s__Escherichia fergusonii	4834952	0.002355322492510654	0.002968132405943099	208	GCA_002951525.1_genomic.fna.gz
G000191665	s__Escherichia fergusonii	s__Escherichia fergusonii	4866106	0.010443257521448573	0.013245192567312953	927	GCA_000191665.1_genomic.fna.gz
G003382705	s__Escherichia fergusonii	s__Escherichia fergusonii	5069347	0.01489293827514493	0.019677645563148893	1377	GCA_003382705.1_genomic.fna.gz
G002951495	s__Escherichia fergusonii	s__Escherichia fergusonii	5067154	0.011102865227574903	0.01466357604782094	1026	GCA_002951495.1_genomic.fna.gz
G003944565	s__Escherichia fergusonii	s__Escherichia fergusonii	5179664	0.114421144342397	0.15447158382850085	10813	GCA_003944565.2_genomic.fna.gz
G005844335	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2180828	0.003883689972017127	0.0022075303969660382	155	GCA_005844335.1_genomic.fna.gz
G003473115	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2214411	0.017213159912002174	0.009934809816003374	695	GCA_003473115.1_genomic.fna.gz
G003465135	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2267953	4.451293012722606	2.6312429992304187	184187	GCA_003465135.1_genomic.fna.gz
G003472575	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2142870	0.002826958742925629	0.001578905070314121	111	GCA_003472575.1_genomic.fna.gz
G003470545	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2181984	0.0006519415148270607	0.0003707668721062024	26	GCA_003470545.1_genomic.fna.gz
G003437435	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2294189	0.0010185212828317677	0.0006090318788100551	43	GCA_003437435.1_genomic.fna.gz
G003438405	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2365404	0.009982677273527382	0.006154504340049028	431	GCA_003438405.1_genomic.fna.gz
G004011495	s__Methylobacterium organophilum	s__Methylobacterium radiotolerans	7696971	0.00039600055028427683	0.0007944313314494209	56	GCA_004011495.1_genomic.fna.gz
G000964825	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2460104	0.000840834230291687	0.0005391437497230038	38	GCA_000964825.1_genomic.fna.gz
G900327225	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2089396	0.7912579868198728	0.43090307161746155	30163	GCA_900327225.1_genomic.fna.gz
G003579225	s__Staphylococcus_A vitulinus	s__Staphylococcus vitulinus	2577584	0.005991126895618837	0.004024964643706304	282	GCA_003579225.1_genomic.fna.gz
G003475725	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5176159	0.000874240152499349	0.0011794487697231052	83	GCA_003475725.1_genomic.fna.gz
G000699745	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5288232	0.00389932187674827	0.005374527759257692	376	GCA_000699745.1_genomic.fna.gz
G003468915	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4979547	0.023884811639038713	0.03099933523854619	2170	GCA_003468915.1_genomic.fna.gz
G003474055	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4864087	0.0005870631027304381	0.0007442637108547315	52	GCA_003474055.1_genomic.fna.gz
G003386475	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5561540	0.002802043247178481	0.004061726002994825	284	GCA_003386475.1_genomic.fna.gz
G000699905	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5315679	0.0038089797610660918	0.005277255684932761	369	GCA_000699905.1_genomic.fna.gz
G004167065	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5117041	0.06952354324898796	0.09272386343565042	6491	GCA_004167065.1_genomic.fna.gz
G006494755	s__Shewanella marisflavi	s__Shewanella marisflavi	4343492	0.009512521820924187	0.010769000972301958	754	GCA_006494755.1_genomic.fna.gz
G003994885	s__Campylobacter fetus	s__Campylobacter fetus	1828194	0.0027352793714174087	0.0013033609161445668	91	GCA_003994885.1_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	0.0033892812600110882	0.001606482388702964	112	GCA_003994875.1_genomic.fna.gz
G001176505	s__Streptococcus equi	s__Streptococcus equi	2120685	0.32810790571095994	0.18135669116311748	12695	GCA_001176505.1_genomic.fna.gz
G001178345	s__Streptococcus equi	s__Streptococcus equi	2129292	0.01556809484083945	0.008639953701738697	605	GCA_001178345.1_genomic.fna.gz
G001177265	s__Streptococcus equi	s__Streptococcus equi	2127753	0.0020538932057310817	0.001139042146436787	80	GCA_001177265.1_genomic.fna.gz
G001176885	s__Streptococcus equi	s__Streptococcus equi	2160181	0.0005031097295608043	0.00028326543407463696	20	GCA_001176885.1_genomic.fna.gz
G001178005	s__Streptococcus equi	s__Streptococcus equi	2129323	0.02325558530863551	0.012906531447315427	903	GCA_001178005.1_genomic.fna.gz
G001177885	s__Streptococcus equi	s__Streptococcus equi	2131425	0.008760016274198375	0.004866488401232469	341	GCA_001177885.1_genomic.fna.gz
G003437905	s__Hungatella effluvii	s__Hungatella hathewayi	7545577	0.01224247351011373	0.024076998875415114	1685	GCA_003437905.1_genomic.fna.gz
G003466285	s__Hungatella effluvii	s__Hungatella hathewayi	7637491	0.0009507480945562932	0.001892591561538596	132	GCA_003466285.1_genomic.fna.gz
G003467845	s__Hungatella effluvii	s__Hungatella hathewayi	7857595	0.00048135871423659216	0.0009858235827392577	69	GCA_003467845.1_genomic.fna.gz
G003437645	s__Hungatella effluvii	s__Hungatella hathewayi	7708434	0.016171791960327912	0.03249114589617493	2274	GCA_003437645.1_genomic.fna.gz
G003475805	s__Hungatella effluvii	s__Hungatella hathewayi	7522004	0.0004395231017476902	0.0008616997980754097	60	GCA_003475805.1_genomic.fna.gz
G003439535	s__Hungatella effluvii	s__Hungatella hathewayi	7603944	0.012038632187881149	0.023859249562256154	1670	GCA_003439535.1_genomic.fna.gz
G002578975	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5233156	0.02791904185144685	0.038080699313114565	2666	GCA_002578975.1_genomic.fna.gz
G002580595	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5615646	2.1581066712184126e-05	3.158736176327118e-05	2	GCA_002580595.1_genomic.fna.gz
G002571465	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5935214	0.007524988205867104	0.011640802749395527	815	GCA_002571465.1_genomic.fna.gz
G002572225	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5817721	0.0011604404484622638	0.0017596102065068578	123	GCA_002572225.1_genomic.fna.gz
G002589455	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5582692	0.004001241995427825	0.005822093970379503	408	GCA_002589455.1_genomic.fna.gz
G003632585	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6598834	0.023183446740401525	0.03987364442204207	2791	GCA_003632585.1_genomic.fna.gz
G002312275	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	7175729	0.007250416116527625	0.01356031210063875	949	GCA_002312275.1_genomic.fna.gz
G003632625	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6579325	0.0026306233525690754	0.004511082141538344	316	GCA_003632625.1_genomic.fna.gz
G004793835	s__Bacteroides_B sartorii	s__Bacteroides sartorii	5176077	0.0031072972882535015	0.004192028808682574	293	GCA_004793835.1_genomic.fna.gz
G002006545	s__Pseudomonas_E protegens	s__Pseudomonas protegens	7032394	0.04109088712918148	0.07531637974190596	5272	GCA_002006545.1_genomic.fna.gz
G001021695	s__Pseudomonas_E protegens	s__Pseudomonas protegens	7275643	0.011705477689236047	0.022197355973338564	1554	GCA_001021695.1_genomic.fna.gz
G001020815	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6678920	0.001059065971965669	0.0018436139261706023	129	GCA_001020815.1_genomic.fna.gz
G003731925	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6948607	0.035691559148172895	0.06464039383121158	4525	GCA_003731925.1_genomic.fna.gz
G002901745	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6945648	0.2706528700335858	0.48996621044211064	34298	GCA_002901745.1_genomic.fna.gz
G003367075	s__Raphidiopsis raciborskii	s__Cylindrospermopsis raciborskii	3549615	0.0009837006672278963	0.0009100912546773231	64	GCA_003367075.1_genomic.fna.gz
G006523545	s__Raphidiopsis raciborskii	s__Cylindrospermopsis raciborskii	3629822	0.0021736914884714275	0.0020564774777871017	144	GCA_006523545.1_genomic.fna.gz
G001718025	s__Vibrio harveyi	s__Vibrio harveyi	5917091	0.33854194041309404	0.5221093272294125	36548	GCA_001718025.1_genomic.fna.gz
G002864745	s__Vibrio harveyi	s__Vibrio harveyi	6065447	0.05495290626125321	0.08687487686793766	6081	GCA_002864745.1_genomic.fna.gz
G001050875	s__Vibrio harveyi	s__Vibrio harveyi	5767907	0.010978462321445842	0.01650442844904374	1155	GCA_001050875.1_genomic.fna.gz
G001262735	s__Vibrio harveyi	s__Vibrio harveyi	5685755	0.032213129648723235	0.047737732511479655	3342	GCA_001262735.1_genomic.fna.gz
G000347555	s__Vibrio harveyi	s__Vibrio harveyi	6125072	0.0299528517181103	0.04781785589825525	3347	GCA_000347555.1_genomic.fna.gz
G003203495	s__Vibrio harveyi	s__Vibrio harveyi	6265473	0.010873893784141993	0.017757412098064924	1243	GCA_003203495.1_genomic.fna.gz
G001262745	s__Vibrio harveyi	s__Vibrio harveyi	5916358	0.00222171059715609	0.003425962903648484	240	GCA_001262745.1_genomic.fna.gz
G002555815	s__Bacillus_C aryabhattai	s__Bacillus aryabhattai	5300455	0.007741875910806502	0.010695475125368857	749	GCA_002555815.1_genomic.fna.gz
G000956595	s__Bacillus_C aryabhattai	s__Bacillus aryabhattai	5095483	0.03668391828376183	0.048719385126735966	3410	GCA_000956595.1_genomic.fna.gz
G000759125	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2357406	0.011614112187497288	0.00713610325817692	500	GCA_000759125.1_genomic.fna.gz
G001228845	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2454272	0.00016111113949841892	0.00010305972664523139	7	GCA_001228845.1_genomic.fna.gz
G004349325	s__Vibrio owensii	s__Vibrio owensii	5812423	0.010259815071072402	0.015543093864079129	1088	GCA_004349325.1_genomic.fna.gz
G000818275	s__Vibrio owensii	s__Vibrio owensii	5850794	0.024279812084304676	0.03702549323755789	2592	GCA_000818275.1_genomic.fna.gz
G001022805	s__Enterobacter ludwigii	s__Enterobacter ludwigii	5204500	0.021669886019158337	0.029395196254981448	2058	GCA_001022805.1_genomic.fna.gz
G001022445	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4715527	0.18822868519138009	0.2313432160542611	16194	GCA_001022445.2_genomic.fna.gz
G005518115	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4681598	0.020775857707745277	0.02535092470138137	1775	GCA_005518115.1_genomic.fna.gz
G002022405	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4812349	0.0016133930244905692	0.0020236621775503324	142	GCA_002022405.1_genomic.fna.gz
G001631555	s__Enterobacter ludwigii	s__Enterobacter ludwigii	4924730	0.014652373206672668	0.018807502199558703	1317	GCA_001631555.1_genomic.fna.gz
G004212375	s__Avibacterium paragallinarum	s__Avibacterium paragallinarum	2499017	0.012989426638388039	0.008460575710683633	592	GCA_004212375.1_genomic.fna.gz
G004167275	s__Dorea longicatena	s__Dorea longicatena	3117934	0.001775333039053132	0.0014427380223316884	101	GCA_004167275.1_genomic.fna.gz
G006148965	s__Dorea longicatena	s__Dorea longicatena	3189541	0.00946991626456913	0.007872543195959694	551	GCA_006148965.1_genomic.fna.gz
G900199565	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3649410	0.0006413807929684443	0.0006100695265765591	43	GCA_900199565.1_genomic.fna.gz
G001632325	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3799071	0.004804186937822691	0.0047570534631123425	333	GCA_001632325.1_genomic.fna.gz
G004337595	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3804254	0.004096066334731589	0.004061413531655573	284	GCA_004337595.1_genomic.fna.gz
G004211815	s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	3824838	0.035210609871690314	0.035101632665653214	2457	GCA_004211815.1_genomic.fna.gz
G004321005	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5540584	0.008190670206319705	0.011828119603094456	828	GCA_004321005.1_genomic.fna.gz
G004321225	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5527116	0.014799688474992067	0.021320229605196958	1492	GCA_004321225.1_genomic.fna.gz
G004321415	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5529781	0.004740630374641317	0.006832580403278425	478	GCA_004321415.1_genomic.fna.gz
G004320615	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5524890	0.003574707173660397	0.005147600468615198	360	GCA_004320615.1_genomic.fna.gz
G900011045	s__Streptococcus suis	s__Streptococcus suis	2057428	0.0030199109644911066	0.0016194200392304666	113	GCA_900011045.1_genomic.fna.gz
G900009615	s__Streptococcus suis	s__Streptococcus suis	2189702	0.1560425289827866	0.08905713498947612	6234	GCA_900009615.1_genomic.fna.gz
G900010095	s__Streptococcus suis	s__Streptococcus suis	2323807	0.0013408654104629894	0.0008121307739888736	57	GCA_900010095.1_genomic.fna.gz
G002892085	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4844543	0.0009466764943093731	0.0011953501299665048	84	GCA_002892085.1_genomic.fna.gz
G002892185	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4248079	0.026674092499572064	0.029534046998098445	2067	GCA_002892185.1_genomic.fna.gz
G002891945	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4429187	0.001081343132895504	0.0012483267223493643	87	GCA_002891945.1_genomic.fna.gz
G002892145	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4695825	0.009524494256243661	0.011657208171695788	816	GCA_002892145.1_genomic.fna.gz
G002892225	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4648923	0.0024273955044533967	0.002941261380135785	206	GCA_002892225.1_genomic.fna.gz
G002891965	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4268701	0.015988389909721144	0.017788576299562535	1245	GCA_002891965.1_genomic.fna.gz
G000473105	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4130897	0.024398417358084068	0.0262691939290327	1839	GCA_000473105.1_genomic.fna.gz
G001559785	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4403494	0.0015643752993937973	0.0017954738456021468	126	GCA_001559785.1_genomic.fna.gz
G003989375	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2314806	0.0034673833244875255	0.00209197832176992	146	GCA_003989375.1_genomic.fna.gz
G003989245	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2320839	0.00011977636304850887	7.24530812836792e-05	5	GCA_003989245.1_genomic.fna.gz
G003989305	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2328440	0.0035145822819487565	0.0021329441845920095	149	GCA_003989305.1_genomic.fna.gz
G003989495	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2351912	0.0019425367809874131	0.0011907786596342465	83	GCA_003989495.1_genomic.fna.gz
G003989225	s__Corynebacterium pseudodiphtheriticum	s__Corynebacterium pseudodiphtheriticum	2305392	0.0015254806116900715	0.0009166260558539644	64	GCA_003989225.1_genomic.fna.gz
G901212505	s__Enterococcus_A avium	s__Enterococcus avium	4429196	0.08026569335883649	0.09266070173206069	6486	GCA_901212505.1_genomic.fna.gz
G004010255	s__Enterococcus_A avium	s__Enterococcus avium	4767293	0.005195712331948953	0.006455912961782807	452	GCA_004010255.1_genomic.fna.gz
G900518825	s__Oenococcus oeni	s__Oenococcus oeni	1869599	0.01417549793364287	0.00690760530417555	484	GCA_900518825.1_genomic.fna.gz
G900518745	s__Oenococcus oeni	s__Oenococcus oeni	1806072	0.002272452827419315	0.001069721342296775	75	GCA_900518745.1_genomic.fna.gz
G900518785	s__Oenococcus oeni	s__Oenococcus oeni	1872260	0.00011191833315344021	5.461451942826083e-05	4	GCA_900518785.1_genomic.fna.gz
G900518755	s__Oenococcus oeni	s__Oenococcus oeni	1868764	0.3578888584514472	0.17431845251996225	12202	GCA_900518755.1_genomic.fna.gz
G900518805	s__Oenococcus oeni	s__Oenococcus oeni	1833103	0.0012175177274150867	0.0005817051192135153	41	GCA_900518805.1_genomic.fna.gz
G001686655	s__Mycobacterium intracellulare	s__Mycobacterium intracellulare	5586164	0.013898809883553067	0.020236342456751395	1417	GCA_001686655.1_genomic.fna.gz
G001686645	s__Mycobacterium intracellulare	s__Mycobacterium intracellulare	5842189	0.0009816312867522408	0.0014947367720708398	105	GCA_001686645.1_genomic.fna.gz
G001704445	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2240662	0.25283761779075764	0.14765860560693936	10336	GCA_001704445.1_genomic.fna.gz
G901544045	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2396758	0.0388700631031151	0.024281759625122686	1700	GCA_901544045.1_genomic.fna.gz
G901542475	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2247548	0.002631759159667308	0.0015416856957875767	108	GCA_901542475.1_genomic.fna.gz
G900460145	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2173819	0.0001834236721918609	0.0001039248696440589	7	GCA_900460145.1_genomic.fna.gz
G001038445	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2086010	0.03662517474248974	0.019913005590582494	1394	GCA_001038445.1_genomic.fna.gz
G003546645	s__Komagataeibacter saccharivorans	s__Komagataeibacter saccharivorans	3768311	0.026213213894091526	0.02574587957592273	1802	GCA_003546645.1_genomic.fna.gz
G004348195	s__Komagataeibacter saccharivorans	s__Komagataeibacter saccharivorans	3727857	0.010520348690656605	0.01022186411246153	716	GCA_004348195.1_genomic.fna.gz
G005890235	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2202040	0.006558901992491467	0.003764411307651693	264	GCA_005890235.1_genomic.fna.gz
G005890465	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2235877	0.0018374706670392872	0.001070801688949219	75	GCA_005890465.1_genomic.fna.gz
G005890335	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2352698	0.004553548412807686	0.0027922664991477004	195	GCA_005890335.1_genomic.fna.gz
G002087075	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2172620	0.0006557096522978777	0.0003713095112528697	26	GCA_002087075.1_genomic.fna.gz
G005890575	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2233013	0.008217539428857026	0.00478270696056221	335	GCA_005890575.1_genomic.fna.gz
G003599935	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2222692	0.005613929337255472	0.0032522726910304673	228	GCA_003599935.1_genomic.fna.gz
G005890245	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2259794	0.005953510614346673	0.0035065715723195294	245	GCA_005890245.1_genomic.fna.gz
G005890605	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2268655	0.0062903532229838695	0.0037194970105787982	260	GCA_005890605.1_genomic.fna.gz
G005890525	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2231296	0.002490244009519339	0.001448237588109749	101	GCA_005890525.1_genomic.fna.gz
G005890345	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2227985	0.0005492935088523097	0.0003189755931457958	22	GCA_005890345.1_genomic.fna.gz
G003336765	s__Notoacmeibacter marinus	s__Notoacmeibacter marinus	3531378	6.247405527010688e-05	5.7502222231858064e-05	4	GCA_003336765.1_genomic.fna.gz
G004211735	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	1962814	0.0016947497507349932	0.0008670126816754883	61	GCA_004211735.1_genomic.fna.gz
G004211505	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	2011423	0.019183792419607472	0.010057235102188596	704	GCA_004211505.1_genomic.fna.gz
G000751235	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	2051578	0.050812408198250975	0.027170556636767672	1902	GCA_000751235.1_genomic.fna.gz
G000179375	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	1977342	0.004580142014094433	0.0023604861659404504	165	GCA_000179375.1_genomic.fna.gz
G000217495	s__Leptospira interrogans	s__Leptospira interrogans	4846760	0.035528697940326516	0.04488193071163739	3142	GCA_000217495.3_genomic.fna.gz
G001568805	s__Leptospira interrogans	s__Leptospira interrogans	4814694	0.0671226505174424	0.08423227144079404	5896	GCA_001568805.1_genomic.fna.gz
G001568265	s__Leptospira interrogans	s__Leptospira interrogans	4732677	0.0012513413593674284	0.0015435595486040805	108	GCA_001568265.1_genomic.fna.gz
